0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
245.636,	406.07,	+1000,	4.863,	5.196,	+1000,	78.392,	35.946,	403.096,	+1000,	50.071,	+1000,	
347.007,	+1000,	+1000,	12.118,	5.169,	1.566,	247.551,	38.504,	505.516,	+1000,	50.015,	6.435,	
168.924,	206.433,	502.013,	18.013,	9.517,	1.204,	51.527,	117.917,	5.668,	217.916,	54.632,	805.3,	
500.459,	308.832,	503.527,	13.026,	47.779,	0.936,	259.711,	68.402,	7.683,	+1000,	62.476,	408.069,	
+1000,	221.205,	+1000,	9.825,	105.066,	201.869,	68.754,	14.383,	4.931,	40.123,	59.325,	507.428,	
515.972,	+1000,	+1000,	22.006,	22.389,	103.558,	185.053,	3.534,	105.357,	+1000,	169.07,	310.436,	
+1000,	+1000,	+1000,	34.45,	33.617,	507.141,	69.987,	36.855,	113.771,	335.857,	99.565,	6.834,	
199.593,	+1000,	1.404,	15.072,	16.473,	504.332,	11.888,	22.827,	302.542,	525.574,	132.367,	300.506,	
161.221,	+1000,	+1000,	76.378,	13.766,	605.745,	14.1,	52.972,	404.201,	553.619,	62.722,	614.857,	
410.706,	105.292,	+1000,	39.968,	44.391,	400.121,	198.482,	58.624,	7.49,	489.243,	50.034,	14.602,	

344.701,	+1000,	401.647,	3.906,	13.707,	4.485,	107.337,	156.081,	406.957,	108.719,	175.272,	6.159,	
119.367,	+1000,	+1000,	9.929,	5.394,	+1000,	372.341,	4.95,	908.092,	269.626,	90.607,	4.457,	
341.344,	110.909,	+1000,	117.853,	15.037,	306.273,	19.301,	28.136,	305.127,	750.366,	42.703,	205.066,	
31.122,	+1000,	401.29,	26.054,	13.64,	902.604,	106.684,	55.885,	+1000,	77.006,	76.156,	7.343,	
400.417,	124.513,	0.65,	76.024,	25.099,	101.292,	77.204,	127.59,	6.44,	586,	68.379,	+1000,	
339.252,	+1000,	+1000,	70.181,	21.287,	709.129,	31.717,	32.35,	106.797,	617.702,	66.33,	5.812,	
129.706,	1.484,	+1000,	79.538,	40.467,	701.237,	36.192,	179.119,	+1000,	765.628,	35.462,	608.444,	
510.909,	208.577,	+1000,	23.112,	116.608,	303.498,	55.709,	54.242,	3.873,	89.402,	97.288,	+1000,	
150.584,	27.142,	+1000,	29.678,	34.041,	+1000,	144.144,	51.444,	204.572,	767.771,	63.663,	420.99,	
73.699,	221.56,	+1000,	28.841,	15.742,	202.934,	394.401,	34.451,	5.755,	87.381,	43.92,	10.737,	

827.855,	611.264,	+1000,	109.975,	1.787,	103.954,	79.845,	165.738,	307.536,	63.957,	68.683,	605.127,	
+1000,	1.118,	+1000,	11.457,	37.456,	801.058,	26.46,	16.703,	7.631,	142.272,	54.837,	903.548,	
569.346,	+1000,	+1000,	9.027,	7.739,	100.821,	140.83,	74.839,	1.832,	804.55,	77.151,	207.943,	
130.458,	+1000,	+1000,	62.642,	107.341,	409.395,	63.252,	11.337,	806.37,	491.305,	69.176,	311.142,	
+1000,	+1000,	+1000,	40.605,	35.798,	502.605,	140.71,	32.377,	106.638,	45.183,	87.865,	+1000,	
91.048,	338.692,	+1000,	49.05,	61.126,	+1000,	65.19,	240.924,	211.192,	805.835,	73.668,	+1000,	
+1000,	5.616,	+1000,	53.733,	80.557,	3.76,	225.349,	90.813,	200.287,	104.218,	66.891,	502.581,	
278.642,	4.679,	+1000,	74.172,	17.262,	503.091,	153.33,	40.981,	206.32,	732.96,	82.27,	204.558,	
173.078,	+1000,	+1000,	91.397,	5.588,	300.407,	14.827,	28.313,	708.717,	452.569,	36.44,	+1000,	
124.213,	901.854,	+1000,	22.772,	124.467,	200.409,	104.654,	64.77,	+1000,	+1000,	71.595,	8.992,	
