0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
138.518,	0.658,	+1000,	0.898,	6.201,	102.28,	18.246,	1.117,	0.97,	39.504,	9.964,	9.961,	
47.296,	+1000,	+1000,	12.221,	7.644,	101.836,	6.079,	3.862,	4.46,	58.375,	16.053,	4.04,	
38.298,	0.373,	304.212,	6.546,	0.472,	2.094,	6.306,	0.881,	3.69,	62.569,	34.152,	6.179,	
23.744,	1.745,	101.59,	5.902,	3.131,	100.592,	6.03,	9.611,	3.169,	18.708,	20.199,	100.315,	
64.917,	207.072,	+1000,	5.166,	5.596,	105.383,	2.956,	3.22,	4.086,	66.293,	28.888,	5.953,	
3.178,	209.822,	+1000,	1.914,	1.291,	6.004,	5.401,	1.583,	5.025,	34.075,	26.039,	1.114,	
201.171,	737.466,	202.261,	7.495,	16,	103.156,	21.226,	19.245,	2.599,	48.582,	9.539,	8.315,	
70.981,	14.888,	+1000,	3.199,	5.336,	2.105,	14.634,	12.286,	5.48,	19.095,	12.186,	2.587,	
32.127,	703.684,	501.685,	1.171,	1.318,	6.184,	9.56,	6.062,	8.303,	16.776,	15.845,	7.069,	
135.679,	15.058,	+1000,	11.46,	16.551,	102.692,	5.86,	4.833,	104.909,	81.008,	45.941,	5.98,	

53.414,	212.009,	+1000,	5.522,	13.117,	100.172,	4.722,	2.706,	2.242,	26.772,	16.69,	10.598,	
42.57,	908.961,	+1000,	11.681,	3.618,	5.626,	7.608,	0.768,	1.571,	12.42,	18.083,	103.405,	
10.082,	3.537,	+1000,	3.846,	1.962,	101.63,	4.043,	3.906,	3.193,	37.198,	18.317,	6.327,	
12.901,	9.358,	501.235,	10.285,	3.347,	101.933,	1.643,	4.618,	1.861,	34.69,	10.265,	3.423,	
12.878,	15.251,	+1000,	1.54,	2.668,	0.598,	3.134,	12.132,	103.462,	26.679,	15.184,	5.427,	
17.23,	206.762,	+1000,	14.601,	0.99,	102.122,	2.147,	3.17,	0.559,	36.805,	36.557,	9.571,	
140.758,	2.964,	+1000,	5.155,	7.482,	6.027,	15.893,	1.492,	204.152,	32.749,	11.858,	3.465,	
5.921,	+1000,	100.72,	17.821,	3.731,	204.079,	2.282,	1.349,	2.059,	55.239,	34.581,	104.404,	
79.048,	419.099,	1.605,	1.383,	5.437,	102.234,	12.428,	12.96,	3.14,	54.735,	22.826,	7.93,	
1.786,	204.798,	+1000,	1.658,	0.404,	4.386,	16.25,	3.099,	102.088,	8.803,	10.211,	2.583,	

91.068,	2.712,	+1000,	2.901,	6.789,	3.784,	8.087,	1.538,	6.88,	83.411,	11.37,	105.086,	
17.255,	306,	2.397,	8.189,	3.641,	102.506,	0.292,	13.559,	4.174,	12.816,	10.978,	7.571,	
19.39,	705.97,	105.876,	9.455,	2.4,	101.407,	2.647,	8.331,	4.066,	6.232,	17.255,	4.568,	
7.432,	8.69,	300.408,	8.231,	7.014,	310.943,	5.646,	1.368,	101.794,	36.176,	25.93,	4.607,	
25.127,	304.701,	6.613,	1.758,	4.441,	8.113,	2.33,	4.652,	3.224,	33.179,	14.003,	103.145,	
122.841,	605.869,	201.568,	8.638,	27.201,	107.564,	0.423,	12.307,	2.708,	39.42,	2.675,	3.385,	
1.418,	815.526,	+1000,	1.512,	6.447,	102.588,	6.48,	8.151,	0.495,	40.499,	22.956,	3.501,	
2.832,	413.686,	1.327,	0.964,	3.482,	106.032,	2.242,	3.986,	13.221,	7.542,	16.13,	2.818,	
146.109,	+1000,	+1000,	4.444,	2.608,	3.333,	12.944,	0.987,	3.517,	45.017,	11.287,	3.892,	
132.139,	16.19,	+1000,	1.252,	2.47,	104.693,	7.87,	7.433,	3.604,	35.99,	9.891,	104.335,	
