0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
44.996,	+1000,	+1000,	3.382,	18.892,	300.465,	30.276,	31.456,	310.51,	28.224,	39.855,	106.239,	
5.985,	+1000,	+1000,	15.095,	1.425,	203.851,	11.202,	3.816,	206.819,	146.728,	50.313,	207.307,	
104.297,	637.327,	+1000,	13.247,	14.23,	709.23,	42.914,	31.071,	507.019,	194.509,	27.048,	8.138,	
575.053,	529.982,	+1000,	30.26,	1.936,	400.196,	3.316,	48.539,	10.252,	46.233,	9.06,	304.11,	
15.346,	+1000,	+1000,	6.167,	13.584,	1.224,	5.477,	20.143,	205.578,	381.512,	33.494,	107.427,	
39.011,	+1000,	504.96,	9.477,	105.922,	204.562,	8.583,	38.205,	202.804,	57.667,	7.714,	13.614,	
88.834,	+1000,	+1000,	37.233,	11.472,	104.643,	26.283,	9.28,	105.757,	141.812,	51.027,	310.939,	
283.964,	+1000,	+1000,	16.654,	1.392,	103.221,	7.034,	6.185,	8.926,	235.932,	42.232,	10.974,	
39.685,	19.238,	+1000,	1.453,	5.094,	102.518,	4.088,	21.124,	207.628,	113.53,	70.085,	313.37,	
8.496,	+1000,	+1000,	2.785,	6.16,	406.281,	191.806,	122.191,	1.693,	124.197,	23.698,	6.763,	

120.741,	307.011,	+1000,	4.803,	6.035,	102.753,	38.697,	8.299,	705.374,	33.555,	71.279,	10.762,	
62.16,	453.604,	+1000,	25.802,	15.613,	7.002,	43.81,	9.501,	3.203,	473.49,	29.181,	3.56,	
8.628,	309.819,	+1000,	28.067,	36.12,	101.089,	81.344,	24.515,	801.086,	451.119,	175.367,	208.191,	
776.435,	+1000,	+1000,	12.859,	27.778,	402.323,	25.761,	3.087,	203.678,	4.68,	61.066,	206.623,	
22.272,	+1000,	+1000,	11.928,	17.148,	205.631,	4.55,	17.26,	204.598,	611.309,	63.945,	210.732,	
97.055,	119.565,	+1000,	29.582,	35.889,	802.108,	22.613,	16.038,	302.762,	166.911,	17.587,	11.858,	
99.958,	+1000,	+1000,	13.783,	13.996,	708.329,	48.773,	82.323,	9.893,	271.208,	40.233,	407.996,	
579.192,	526.684,	401.21,	2.93,	29.467,	200.268,	33.944,	23.245,	4.231,	12.286,	16.462,	106.645,	
204.146,	+1000,	+1000,	8.49,	11.159,	5.549,	10.548,	15.521,	106.142,	3.255,	33.909,	109.115,	
130.016,	+1000,	+1000,	3.532,	42.48,	103.292,	12.377,	10.609,	101.497,	128.608,	70.646,	109.862,	

165.798,	521.516,	+1000,	5.477,	3.361,	405.069,	41.255,	28.114,	8.944,	34.329,	73.043,	213.584,	
48.484,	609.104,	201.277,	18.68,	27.821,	108.062,	121.49,	19.817,	2.07,	10.083,	26.811,	9.065,	
865.077,	220.218,	+1000,	28.729,	32.932,	201.1,	7.235,	11.494,	3.975,	512.626,	29.958,	102.226,	
384.179,	+1000,	701.564,	17.312,	16.772,	0.295,	15.441,	22.661,	3.856,	105.918,	49.3,	206.525,	
570.104,	210.696,	+1000,	1.642,	11.41,	803.69,	37.403,	31.297,	6.722,	363.05,	71.273,	+1000,	
104.687,	407.964,	+1000,	29.665,	8.451,	101.423,	11.809,	30.987,	+1000,	81.443,	91.096,	14.673,	
236.48,	+1000,	+1000,	15.348,	16.99,	404.903,	79.866,	1.232,	111.543,	462.742,	52.87,	2.516,	
181.227,	+1000,	+1000,	27.065,	42.236,	202.465,	99.115,	17.797,	304.44,	371.505,	21.729,	301.983,	
72.785,	+1000,	+1000,	49.298,	26.497,	100.557,	69.656,	22.082,	110.653,	180.502,	59.181,	15.971,	
229.367,	+1000,	+1000,	9.618,	38.533,	501.555,	61.93,	22.503,	4.616,	160.371,	38.48,	608.393,	
