0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
7.379,	709.664,	+1000,	21.899,	23.583,	1.811,	5.012,	20.386,	103.602,	96.616,	18.656,	107.524,	
10.949,	206.843,	900.929,	6.489,	4.204,	110.514,	28.06,	14.385,	107.742,	89.917,	64.941,	6.678,	
156.687,	224.997,	+1000,	30.656,	1.817,	3.609,	22.503,	27.453,	7.012,	180.402,	29.133,	13.213,	
223.215,	4.195,	102.928,	5.512,	25.696,	707.04,	29.634,	37.236,	308.799,	141.362,	46.45,	108.759,	
106.61,	106.809,	+1000,	16.53,	9.355,	0.658,	30.601,	18.175,	5.861,	252.158,	19.575,	108.053,	
13.642,	104.607,	+1000,	18.832,	7.821,	200.616,	9.056,	5.575,	4.322,	60.438,	11.207,	5.579,	
86.458,	300.332,	+1000,	15.868,	1.632,	102.479,	22.791,	23.227,	100.601,	114.889,	21.825,	1.189,	
150.83,	841.837,	+1000,	2.214,	9.169,	305.493,	63.833,	40.584,	3.543,	88.654,	61.836,	7.11,	
297.952,	303.138,	+1000,	11.013,	1.473,	206.766,	16.93,	13.605,	202.611,	50.126,	27.3,	13.808,	
340.497,	1.713,	+1000,	8.563,	10.16,	202.199,	35.909,	26.914,	1.997,	10.269,	38.785,	13.248,	

27.863,	908.949,	900.786,	1.747,	17.396,	104.207,	68.023,	31.914,	205.379,	162.208,	3.6,	6.619,	
235.88,	301.584,	+1000,	1.002,	4.035,	301.737,	0.745,	21.711,	5.582,	48.18,	13.328,	5.67,	
5.267,	26.357,	+1000,	23.647,	7.521,	210.792,	46.933,	48.494,	1.749,	114.074,	27.815,	4.838,	
39.828,	903.693,	403.765,	27.487,	1.031,	5.516,	9.687,	0.965,	211.796,	10.62,	71.514,	8.045,	
353.564,	+1000,	+1000,	10.154,	37.347,	5.263,	16.683,	34.39,	206.278,	400.215,	24.928,	9.449,	
949.411,	52.425,	+1000,	1.822,	28.041,	2.259,	21.28,	24.869,	306.419,	77.415,	40.852,	208.684,	
242.841,	810.312,	+1000,	8.726,	2.66,	201.346,	60.106,	11.029,	15.389,	38.834,	24.21,	309.016,	
641.836,	42.732,	+1000,	9.477,	0.478,	107.425,	9.172,	28.201,	7.771,	48.511,	13.575,	409.326,	
33.211,	+1000,	500.716,	62.816,	11.972,	3.194,	33.296,	11.639,	5.503,	7.934,	51.407,	9.667,	
52.864,	543.109,	+1000,	10.926,	4.096,	110.301,	14.878,	15.884,	107.426,	95.387,	48.724,	11.151,	

113.445,	+1000,	+1000,	2.602,	6.441,	4.774,	79.919,	19.321,	103.584,	225.873,	12.276,	103.782,	
273.313,	+1000,	+1000,	69.281,	119.808,	301.498,	27.14,	10.568,	302.059,	13.661,	26.829,	8.143,	
54.824,	333.429,	200.284,	40.15,	12.29,	401.534,	29.283,	17.18,	103.068,	48.116,	59.573,	10.935,	
56.765,	122.115,	+1000,	14.673,	15.174,	3.559,	17.297,	39.965,	207.541,	75.272,	37.578,	103.017,	
138.909,	332.421,	+1000,	15.877,	16.901,	804.752,	30.159,	20.576,	406.434,	9.649,	58.515,	603.092,	
+1000,	507.58,	+1000,	8.487,	11.718,	+1000,	49.989,	12.616,	4.354,	245.968,	4.013,	2.709,	
+1000,	9.096,	500.873,	46.257,	6.118,	101.136,	7.725,	8.413,	105.75,	37.537,	63.101,	10.929,	
18.135,	+1000,	+1000,	2.689,	7.258,	102.236,	32.709,	14.904,	601.388,	101.55,	48.212,	202.776,	
11.031,	25.413,	400.781,	10.524,	13.751,	104.417,	12.481,	18.93,	4.511,	74.425,	3.931,	1.44,	
1.441,	+1000,	+1000,	5.165,	13.761,	105.196,	0.812,	7.787,	7.446,	56.702,	27.704,	9.943,	
