0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	+1000,	+1000,	2.105,	9.083,	+1000,	279.138,	255.877,	210.074,	+1000,	179.465,	+1000,	
26.287,	436.442,	+1000,	28.367,	159.895,	+1000,	34.766,	41.119,	805.89,	+1000,	386.524,	+1000,	
409.466,	609.363,	+1000,	110.094,	17.19,	+1000,	+1000,	366.941,	302.056,	+1000,	766.866,	608.498,	
501.809,	712.985,	+1000,	169.692,	431.008,	+1000,	+1000,	40.469,	+1000,	+1000,	464.244,	+1000,	
+1000,	+1000,	+1000,	60.337,	117.537,	+1000,	73.781,	177.807,	314.662,	+1000,	298.131,	+1000,	
404.136,	+1000,	+1000,	59.098,	229.979,	203.875,	+1000,	468.381,	+1000,	+1000,	94.941,	409.754,	
955.116,	+1000,	+1000,	63.759,	22.577,	403.318,	232.229,	355.485,	213.599,	+1000,	68.737,	+1000,	
180.202,	+1000,	+1000,	85.289,	32.649,	601.706,	462.838,	153.71,	+1000,	+1000,	60.407,	+1000,	
+1000,	237.11,	+1000,	35.837,	450.282,	+1000,	+1000,	136.759,	804.803,	+1000,	264.745,	210.141,	
+1000,	+1000,	+1000,	15.62,	120.64,	+1000,	889.433,	140.671,	+1000,	+1000,	886.263,	+1000,	

8.75,	+1000,	+1000,	74.315,	17.295,	109.455,	+1000,	369.865,	+1000,	+1000,	83.155,	+1000,	
259.512,	605.942,	+1000,	98.732,	515.55,	403.112,	+1000,	179.794,	410.85,	+1000,	494.399,	112.003,	
+1000,	312.221,	+1000,	222.922,	155.099,	901.138,	+1000,	44.187,	506.849,	+1000,	627.684,	608.559,	
293.442,	707.926,	+1000,	37.576,	306.181,	+1000,	+1000,	56.345,	309.132,	+1000,	271.965,	706.125,	
668.558,	648.955,	802.387,	347.404,	445.64,	+1000,	71.438,	33.149,	605.06,	+1000,	194.011,	212.741,	
+1000,	239.016,	+1000,	101.531,	109.314,	+1000,	294.303,	173.398,	+1000,	+1000,	287.552,	+1000,	
943.391,	+1000,	+1000,	10.435,	49.532,	704.955,	911.863,	62.667,	+1000,	+1000,	252.874,	508.165,	
324.591,	+1000,	+1000,	162.63,	46.152,	701.264,	107.05,	+1000,	510.354,	+1000,	87.359,	+1000,	
+1000,	+1000,	+1000,	188.927,	426.226,	+1000,	+1000,	38.665,	906.429,	+1000,	68.045,	5.697,	
+1000,	+1000,	+1000,	189.577,	302.05,	+1000,	78.651,	191.353,	+1000,	+1000,	189.137,	+1000,	

+1000,	+1000,	+1000,	214.422,	240.413,	503.48,	+1000,	147.076,	604.486,	+1000,	185.576,	408.012,	
+1000,	326.628,	+1000,	70.513,	120.333,	+1000,	651.71,	43.263,	+1000,	+1000,	389.012,	+1000,	
+1000,	+1000,	+1000,	104.997,	18.796,	+1000,	+1000,	249.632,	+1000,	+1000,	670.816,	+1000,	
413.98,	127.192,	+1000,	4.33,	36.665,	+1000,	687.648,	82.363,	406.91,	+1000,	80.188,	+1000,	
150.328,	+1000,	+1000,	87.333,	98.824,	401.173,	110.195,	43.65,	907.049,	+1000,	12.742,	210.684,	
210.791,	+1000,	+1000,	3.807,	249.129,	+1000,	+1000,	78.538,	+1000,	+1000,	470.986,	110.041,	
393.962,	+1000,	+1000,	19.941,	69.761,	+1000,	143.689,	226.164,	+1000,	480.523,	46.024,	812.7,	
413.957,	+1000,	+1000,	94.979,	104.215,	+1000,	639.892,	23.923,	205.366,	+1000,	179.524,	8.671,	
469.202,	+1000,	+1000,	20.392,	15.137,	603.058,	353.865,	36.526,	+1000,	130.477,	418.195,	514.113,	
41.273,	+1000,	+1000,	220.845,	120.735,	+1000,	267.665,	233.339,	+1000,	+1000,	276.065,	+1000,	
