0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	707.11,	+1000,	7.932,	5.924,	506.057,	12.277,	10.856,	111.943,	62.474,	61.952,	9.013,	
148.846,	+1000,	+1000,	0.606,	6.968,	501.93,	9.767,	9.81,	2.433,	68.026,	21.585,	3.014,	
670.094,	+1000,	+1000,	8.996,	7.78,	3.545,	26.803,	4.051,	8.026,	12.135,	35.315,	4.02,	
559.837,	2.076,	+1000,	2.982,	3.466,	605.709,	14.442,	25.199,	106.28,	32.819,	55.474,	8.404,	
187.751,	+1000,	+1000,	7.614,	1.444,	2.815,	10.701,	23.128,	1.702,	68.833,	24.735,	6.758,	
218.81,	+1000,	+1000,	11.205,	1.508,	406.96,	29.461,	2.438,	2.058,	51.885,	29.972,	0.685,	
674.301,	+1000,	+1000,	15.811,	122.751,	102.471,	52.705,	17.239,	209.338,	37.382,	14.233,	107.667,	
61.4,	530.536,	+1000,	10.237,	11.871,	2.473,	19.951,	2.925,	8.044,	6.221,	35.734,	119.033,	
204.859,	+1000,	104.925,	16.889,	105.377,	104.492,	4.228,	28.916,	5.624,	66.094,	28.428,	209.51,	
106.803,	+1000,	+1000,	3.95,	1.449,	2.649,	8.73,	18.919,	9.044,	75.674,	21.296,	2.806,	

234.677,	+1000,	+1000,	0.435,	3.601,	504.371,	32.982,	18.872,	2.486,	26.344,	31.395,	8.155,	
45.491,	+1000,	+1000,	19.688,	18.291,	3.367,	11.797,	21.011,	2.787,	151.817,	34.344,	206.732,	
102.415,	+1000,	+1000,	12.162,	4.47,	1.815,	4.783,	14.937,	4.989,	128.917,	26.289,	4.445,	
662.926,	+1000,	+1000,	8.397,	7.19,	11.04,	8.684,	8.164,	207.041,	148.64,	27.842,	8.444,	
746.701,	+1000,	+1000,	2.715,	10.097,	112.414,	5.637,	4.18,	2.544,	26.581,	8.22,	5.478,	
+1000,	+1000,	+1000,	17.79,	4.017,	5.239,	7.529,	2.683,	4.769,	16.356,	24.715,	104.698,	
5.15,	504.362,	+1000,	9.572,	13.448,	7.403,	4.403,	19.38,	6.526,	157.294,	21.576,	2.242,	
+1000,	4.21,	705.102,	23.274,	7.223,	10.322,	5.125,	6.137,	203.013,	23.505,	30.209,	108.352,	
14.285,	+1000,	902.591,	3.687,	33.921,	301.075,	2.188,	9.946,	209.03,	10.221,	20.954,	9.653,	
12.269,	+1000,	702.977,	2.024,	2.053,	201.053,	36.038,	10.096,	6.604,	41.453,	28.887,	3.812,	

529.205,	6.608,	+1000,	12.26,	5.403,	1.312,	8.559,	24.375,	2.318,	64.656,	14.679,	2.528,	
112.417,	+1000,	+1000,	6.421,	2.058,	108.038,	6.019,	4.378,	0.56,	80.176,	6.786,	7.385,	
25.425,	520.602,	+1000,	26.787,	16.945,	2.792,	21.416,	9.025,	3,	37.193,	31.109,	6.545,	
263.781,	440.515,	+1000,	1.17,	5.944,	1.152,	8.469,	7.493,	1.426,	11.057,	25.663,	6.802,	
426.734,	205.248,	+1000,	16.042,	11.882,	206.648,	18.006,	24.271,	105.685,	63.007,	13.206,	11.795,	
369.921,	33.368,	105.338,	5.463,	1.748,	101.82,	88.967,	12.471,	103.203,	33.588,	30.074,	12.042,	
23.282,	+1000,	+1000,	5.187,	1.477,	102.092,	16.097,	37.845,	102.414,	117.177,	10.475,	8.187,	
4.774,	7.605,	+1000,	3.978,	8.093,	3.267,	1.834,	13.256,	2.851,	113.686,	67.404,	2.835,	
948.285,	+1000,	302.147,	4.582,	19.327,	5.001,	20.764,	16.927,	4.854,	50.031,	31.563,	2.455,	
920.259,	+1000,	+1000,	0.923,	27.761,	101.13,	21.972,	25.59,	2.127,	6.385,	21.997,	7.64,	
