0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	+1000,	+1000,	254.678,	515.063,	+1000,	+1000,	182.555,	400.954,	+1000,	497.799,	+1000,	
51.164,	+1000,	+1000,	54.401,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	563.221,	+1000,	
207.471,	+1000,	+1000,	+1000,	722.26,	+1000,	+1000,	130.36,	+1000,	+1000,	773.453,	+1000,	
+1000,	+1000,	+1000,	353.907,	+1000,	+1000,	+1000,	6.922,	+1000,	+1000,	+1000,	+1000,	
252.885,	+1000,	+1000,	761.165,	852.435,	+1000,	+1000,	541.368,	+1000,	+1000,	+1000,	+1000,	
92.026,	+1000,	+1000,	+1000,	434.386,	+1000,	+1000,	562.571,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	27.404,	329.628,	4.392,	+1000,	390.623,	+1000,	+1000,	+1000,	+1000,	
+1000,	527.874,	+1000,	171.692,	29.623,	+1000,	+1000,	76.963,	+1000,	+1000,	+1000,	+1000,	
239.211,	+1000,	+1000,	+1000,	338.014,	606.176,	+1000,	854.572,	+1000,	+1000,	+1000,	+1000,	
503.98,	+1000,	+1000,	6.695,	220.718,	+1000,	893.077,	+1000,	+1000,	+1000,	388.314,	+1000,	

+1000,	+1000,	+1000,	135.061,	142.657,	+1000,	+1000,	955.15,	+1000,	+1000,	+1000,	+1000,	
447.54,	+1000,	+1000,	96.073,	401.707,	708.284,	+1000,	+1000,	+1000,	+1000,	289.34,	+1000,	
+1000,	+1000,	+1000,	578.469,	+1000,	405.415,	+1000,	354.709,	+1000,	+1000,	288.472,	113.809,	
+1000,	+1000,	+1000,	647.87,	+1000,	508.711,	+1000,	353.436,	+1000,	+1000,	+1000,	+1000,	
224.494,	+1000,	+1000,	388.421,	610.654,	+1000,	+1000,	858.357,	309.004,	+1000,	61.409,	208.038,	
+1000,	+1000,	+1000,	958.825,	126.82,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	17.137,	+1000,	464.73,	326.534,	+1000,	+1000,	326.676,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	30.954,	56.478,	+1000,	+1000,	918.679,	+1000,	+1000,	580.623,	+1000,	
+1000,	+1000,	+1000,	770.925,	825.045,	+1000,	+1000,	929.727,	509.536,	+1000,	+1000,	+1000,	
+1000,	137.676,	+1000,	+1000,	581.874,	+1000,	+1000,	176.053,	+1000,	+1000,	977.131,	+1000,	

213.53,	+1000,	+1000,	322.237,	310.962,	+1000,	+1000,	550.042,	+1000,	+1000,	751.011,	+1000,	
861.18,	+1000,	+1000,	+1000,	542.34,	+1000,	+1000,	249.081,	+1000,	+1000,	87.759,	+1000,	
663.434,	+1000,	+1000,	957.005,	139.827,	+1000,	+1000,	+1000,	612.039,	+1000,	793.071,	+1000,	
+1000,	+1000,	+1000,	182.084,	37.095,	504.269,	+1000,	+1000,	608.451,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	891.663,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	496.799,	9.728,	
+1000,	+1000,	+1000,	268.097,	418.57,	+1000,	+1000,	+1000,	+1000,	+1000,	264.865,	+1000,	
+1000,	+1000,	+1000,	580.591,	149.804,	+1000,	+1000,	464.518,	410.433,	+1000,	+1000,	+1000,	
946.344,	+1000,	+1000,	183.016,	534.458,	+1000,	+1000,	266.865,	+1000,	+1000,	993.443,	+1000,	
543.171,	+1000,	+1000,	+1000,	726.049,	+1000,	+1000,	+1000,	+1000,	+1000,	790.77,	+1000,	
821.028,	+1000,	+1000,	123.253,	965.518,	+1000,	+1000,	207.3,	+1000,	+1000,	389.632,	+1000,	
