0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
753.922,	+1000,	+1000,	493.577,	404.366,	+1000,	+1000,	+1000,	+1000,	+1000,	887.64,	+1000,	
+1000,	+1000,	+1000,	360.009,	348.178,	304.023,	369.561,	762.021,	+1000,	987.779,	370.063,	+1000,	
959.967,	+1000,	+1000,	639.293,	163.252,	+1000,	+1000,	469.254,	+1000,	+1000,	542.526,	+1000,	
188.061,	+1000,	900.308,	164.088,	409.076,	+1000,	542.994,	225.253,	+1000,	+1000,	+1000,	+1000,	
469.457,	+1000,	+1000,	184.651,	+1000,	+1000,	962.192,	668.97,	+1000,	+1000,	+1000,	+1000,	
328.766,	+1000,	+1000,	23.017,	705.192,	+1000,	+1000,	970.503,	+1000,	+1000,	82.649,	+1000,	
+1000,	+1000,	+1000,	99.002,	34.904,	+1000,	+1000,	377.961,	+1000,	+1000,	+1000,	15.508,	
+1000,	+1000,	+1000,	800.368,	116.041,	103.19,	+1000,	+1000,	+1000,	+1000,	491.378,	+1000,	
+1000,	+1000,	+1000,	232.954,	143.793,	903.486,	+1000,	62.531,	+1000,	+1000,	780.237,	+1000,	
+1000,	+1000,	+1000,	28.99,	105.308,	605.75,	+1000,	266.225,	+1000,	+1000,	291.253,	+1000,	

+1000,	+1000,	+1000,	58.668,	250.824,	907.574,	+1000,	563.233,	+1000,	+1000,	173.916,	+1000,	
+1000,	328.965,	+1000,	821.899,	63.881,	+1000,	861.23,	571.23,	+1000,	+1000,	966.94,	+1000,	
+1000,	+1000,	+1000,	283.189,	423.536,	+1000,	+1000,	558.324,	+1000,	+1000,	267.184,	+1000,	
+1000,	+1000,	+1000,	361.461,	+1000,	+1000,	+1000,	662.497,	+1000,	246.659,	767.934,	+1000,	
+1000,	+1000,	+1000,	101.207,	233.324,	+1000,	+1000,	236.555,	+1000,	+1000,	374.327,	+1000,	
+1000,	+1000,	+1000,	10.477,	37.24,	+1000,	+1000,	172.543,	+1000,	+1000,	294.597,	+1000,	
355.788,	+1000,	+1000,	104.113,	95.834,	+1000,	+1000,	336.262,	+1000,	+1000,	+1000,	+1000,	
739.183,	+1000,	+1000,	86.108,	573.669,	+1000,	+1000,	374.576,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	86.523,	304.891,	+1000,	+1000,	761.77,	+1000,	+1000,	677.953,	+1000,	
+1000,	357.829,	+1000,	591.312,	21.862,	+1000,	834.919,	72.813,	+1000,	+1000,	77.003,	+1000,	

+1000,	+1000,	+1000,	151.389,	116.754,	+1000,	+1000,	263.028,	+1000,	+1000,	264.769,	+1000,	
291.662,	+1000,	+1000,	246.729,	32.935,	+1000,	+1000,	645.758,	+1000,	+1000,	466.278,	+1000,	
+1000,	+1000,	+1000,	502.056,	7.976,	508.971,	230.599,	448.008,	+1000,	+1000,	550.257,	+1000,	
+1000,	327.282,	+1000,	146.705,	29.792,	+1000,	792.667,	+1000,	+1000,	+1000,	766.197,	+1000,	
+1000,	+1000,	+1000,	194.352,	+1000,	606.776,	433.757,	162.12,	+1000,	+1000,	599.537,	509.011,	
324.57,	+1000,	+1000,	261.552,	150.715,	+1000,	+1000,	439.081,	+1000,	+1000,	+1000,	+1000,	
+1000,	909.511,	+1000,	27.605,	194.948,	+1000,	+1000,	74.038,	+1000,	+1000,	56.317,	+1000,	
+1000,	+1000,	+1000,	387.809,	429.649,	+1000,	+1000,	659.329,	505.756,	+1000,	77.479,	+1000,	
314.924,	+1000,	+1000,	308.296,	421.523,	+1000,	100.386,	756.618,	+1000,	+1000,	691.447,	+1000,	
+1000,	+1000,	+1000,	100.134,	+1000,	+1000,	+1000,	591.666,	+1000,	+1000,	156.797,	+1000,	
