0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
528.349,	711.126,	+1000,	77.636,	81.82,	200.894,	237.735,	39.959,	5.061,	67.154,	54.957,	817.42,	
34.155,	+1000,	+1000,	102.71,	13.715,	506.944,	178.478,	52.536,	301.307,	267.774,	54.882,	210.326,	
306.973,	105.566,	502.231,	30.961,	106.413,	+1000,	121.442,	37.91,	610.139,	789.349,	56.999,	106.097,	
178.278,	+1000,	+1000,	10.823,	200.919,	105.189,	97.67,	35.289,	5.716,	145.941,	61.891,	6.765,	
281.078,	+1000,	204.818,	11.001,	3.889,	202.312,	59.202,	43.587,	6.953,	700.952,	53.974,	102.36,	
108.936,	701.827,	+1000,	52.644,	19.488,	3.031,	49.58,	60.727,	205.786,	119.084,	35.575,	10.17,	
245.948,	307.023,	102.667,	97.294,	8.427,	205.552,	213.104,	23.657,	402.638,	150.634,	180.63,	207.877,	
7.701,	204.91,	+1000,	61.102,	17.988,	100.307,	85.933,	33.127,	308.59,	271.73,	92.241,	305.373,	
418.684,	117.006,	+1000,	52.087,	24.207,	705.022,	252.051,	30.263,	7.547,	569.898,	81.143,	609.705,	
154.747,	803.167,	+1000,	33.879,	9.285,	606.933,	55.88,	40.889,	305.745,	+1000,	59.97,	705.484,	

363.663,	14.025,	+1000,	10.189,	37.597,	104.867,	22.595,	33.021,	204.978,	335.4,	54.749,	114.761,	
46.14,	+1000,	801.639,	5.802,	78.415,	403.25,	291.366,	17.133,	312.338,	+1000,	20.035,	12.209,	
4.65,	+1000,	+1000,	70.164,	17.648,	100.674,	106.626,	156.524,	306.649,	84.981,	41.11,	+1000,	
117.781,	703.733,	+1000,	33.793,	4.234,	107.507,	252.116,	24.102,	301.644,	+1000,	55.278,	11.52,	
14.514,	914.821,	+1000,	19.339,	4.507,	+1000,	18.804,	19.153,	602.345,	+1000,	67.336,	6.955,	
74.512,	+1000,	+1000,	39.598,	29.739,	10.307,	341.869,	41.003,	703.651,	114.184,	69.357,	106.57,	
285.41,	806.943,	+1000,	40.664,	2.763,	502.178,	12.465,	1.724,	1.843,	998.023,	47.57,	113.121,	
26.853,	519.556,	+1000,	74.87,	65.471,	101.031,	92.34,	5.772,	407.384,	809.094,	50.174,	307.067,	
490.122,	230.094,	709.233,	7.389,	38.866,	102.415,	22.873,	52.771,	708.423,	+1000,	47,	106.156,	
71.384,	8.335,	+1000,	12.509,	7.559,	301.829,	129.31,	12.554,	108.883,	190.464,	46.238,	511.207,	

37.989,	349.463,	+1000,	27.796,	8.138,	203.544,	40.247,	42.141,	11.667,	+1000,	61.803,	304.37,	
193.292,	1.183,	+1000,	7.595,	21.851,	402.653,	23.173,	61.504,	3.353,	362.428,	94.392,	9.778,	
5.491,	226.362,	+1000,	6.844,	116.466,	312.204,	73.344,	14.07,	213.606,	+1000,	29.817,	511.515,	
15.122,	610.321,	+1000,	44.318,	8.803,	702.095,	58.09,	46.196,	409.324,	+1000,	6.035,	7.522,	
298.203,	303.749,	+1000,	11.865,	156.26,	112.79,	185.337,	23.693,	606.582,	743.745,	54.954,	4.089,	
590.127,	516.711,	504.285,	59.772,	54.98,	200.119,	61.448,	20.514,	101.981,	20.372,	69.022,	309.454,	
44.042,	118.086,	+1000,	22.126,	26.998,	403.962,	42.732,	39.239,	103.382,	597.356,	81.952,	908.622,	
120.055,	+1000,	600.518,	8.726,	26.303,	4.362,	18.093,	34.083,	312.927,	+1000,	63.776,	900.44,	
113.179,	+1000,	+1000,	19.269,	2.484,	202.238,	48.397,	168.383,	4.195,	+1000,	57.337,	10.605,	
64.254,	100.569,	301.146,	18.506,	16.685,	305.854,	20.544,	16.883,	9.878,	189.943,	153.833,	212.869,	
