0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
30.011,	+1000,	+1000,	257.744,	111.642,	201.974,	+1000,	45.842,	211.628,	+1000,	163.741,	+1000,	
312.789,	+1000,	+1000,	96.05,	6.025,	610.301,	+1000,	29.206,	+1000,	+1000,	272.763,	+1000,	
16.279,	+1000,	+1000,	250.252,	61.615,	302.857,	75.019,	194.458,	708.842,	777.304,	381.118,	+1000,	
12.403,	916.807,	+1000,	130.671,	404.133,	+1000,	774.191,	379.958,	104.116,	+1000,	563.533,	+1000,	
+1000,	619.975,	+1000,	254.146,	415.14,	404.692,	+1000,	147.961,	+1000,	+1000,	197.69,	513.799,	
+1000,	31.001,	+1000,	103.139,	94.814,	301.495,	774.067,	268.506,	206.262,	+1000,	384.595,	111.054,	
+1000,	408.089,	+1000,	75.816,	16.7,	707.826,	+1000,	982.297,	+1000,	309.971,	166.166,	810.479,	
+1000,	+1000,	+1000,	35.313,	21.387,	+1000,	984.884,	224.735,	306.211,	+1000,	73.089,	614.046,	
48.222,	7.863,	+1000,	20.686,	217.485,	+1000,	438.12,	420.642,	+1000,	543.756,	157.825,	212.165,	
246.022,	955.683,	+1000,	161.531,	138.015,	508.669,	507.675,	135.923,	108.827,	+1000,	71.075,	+1000,	

+1000,	916.791,	+1000,	8.089,	23.078,	+1000,	959.213,	249.202,	5.194,	+1000,	74.763,	+1000,	
378.705,	116.004,	+1000,	203.849,	246.281,	603.433,	661.667,	67.304,	412.048,	+1000,	151.776,	208.564,	
86.62,	29.406,	+1000,	80.713,	133.152,	+1000,	+1000,	141.562,	+1000,	478.594,	279.184,	16.155,	
+1000,	620.818,	+1000,	91.6,	31.635,	+1000,	+1000,	252.109,	+1000,	+1000,	274.251,	+1000,	
+1000,	+1000,	+1000,	273.2,	317.15,	904.249,	846.952,	40.21,	+1000,	+1000,	78.791,	+1000,	
+1000,	+1000,	+1000,	158.525,	110.126,	203.201,	717.316,	64.264,	+1000,	+1000,	180.892,	+1000,	
69.948,	+1000,	+1000,	33.037,	137.723,	805.092,	519.938,	41.511,	607.467,	+1000,	70.086,	+1000,	
37.786,	+1000,	+1000,	15.469,	55.791,	910.399,	556.853,	406,	+1000,	+1000,	85.639,	514.029,	
597.911,	323.947,	+1000,	334.551,	220.623,	+1000,	+1000,	265.16,	604.737,	+1000,	177.67,	207.889,	
+1000,	941.767,	+1000,	31.852,	18.635,	100.706,	+1000,	76.472,	+1000,	+1000,	570.869,	406.615,	

+1000,	+1000,	+1000,	169.851,	321.948,	+1000,	+1000,	176.396,	105.537,	+1000,	82.813,	+1000,	
66.837,	26.022,	+1000,	61.271,	114.956,	+1000,	+1000,	66.766,	+1000,	284.566,	183.234,	+1000,	
+1000,	+1000,	+1000,	30.154,	238.324,	1.694,	516.42,	206.214,	206.936,	+1000,	199.385,	+1000,	
+1000,	+1000,	+1000,	183.617,	341.378,	+1000,	171.35,	29.539,	808.048,	627.617,	277.148,	+1000,	
+1000,	+1000,	+1000,	32.806,	20.934,	+1000,	+1000,	370.278,	802.232,	+1000,	99.359,	+1000,	
+1000,	725.525,	+1000,	181.204,	107.124,	407.112,	+1000,	279.112,	911.684,	+1000,	173.38,	+1000,	
190.959,	212.994,	+1000,	392.34,	413.682,	+1000,	+1000,	53.39,	+1000,	+1000,	172.338,	309.612,	
172.29,	312.827,	+1000,	104.708,	28.096,	+1000,	+1000,	464.044,	+1000,	+1000,	484.069,	615.63,	
7.449,	+1000,	+1000,	99.099,	343.647,	+1000,	988.495,	66.936,	4.296,	+1000,	186.407,	+1000,	
885.046,	+1000,	+1000,	11.725,	108.956,	+1000,	101.743,	134.695,	+1000,	+1000,	270.566,	+1000,	
