0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	+1000,	+1000,	50.64,	256.768,	+1000,	+1000,	+1000,	+1000,	+1000,	681.852,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	105.409,	+1000,	64.053,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	686.209,	+1000,	
+1000,	+1000,	+1000,	44.992,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	754.093,	314.915,	
932.581,	+1000,	+1000,	+1000,	444.957,	106.213,	+1000,	186.565,	+1000,	+1000,	276.582,	+1000,	
714.878,	+1000,	+1000,	885.825,	662.795,	+1000,	+1000,	771.296,	+1000,	+1000,	91.857,	+1000,	
+1000,	804.502,	+1000,	570.861,	+1000,	+1000,	+1000,	168.624,	+1000,	+1000,	276.708,	+1000,	
+1000,	+1000,	+1000,	142.865,	929.735,	+1000,	+1000,	973.42,	+1000,	+1000,	+1000,	9.752,	
+1000,	+1000,	+1000,	+1000,	56.366,	+1000,	+1000,	+1000,	+1000,	+1000,	578.266,	206.632,	
620.294,	+1000,	+1000,	222.077,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	160.776,	+1000,	

+1000,	712.751,	+1000,	+1000,	42.334,	+1000,	+1000,	+1000,	+1000,	+1000,	275.03,	607.491,	
+1000,	+1000,	+1000,	691.746,	+1000,	+1000,	+1000,	955.595,	+1000,	+1000,	+1000,	+1000,	
298.612,	+1000,	+1000,	146.445,	135.268,	+1000,	+1000,	573.212,	+1000,	+1000,	+1000,	+1000,	
22.234,	+1000,	+1000,	+1000,	+1000,	104.99,	+1000,	226.716,	+1000,	+1000,	477.421,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	652.379,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	5.636,	887.068,	+1000,	+1000,	+1000,	+1000,	+1000,	275.958,	+1000,	
170.076,	+1000,	+1000,	190.977,	209.187,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	364.638,	231.183,	+1000,	+1000,	+1000,	207.252,	+1000,	65.819,	+1000,	
497.676,	+1000,	+1000,	516.338,	770.953,	+1000,	+1000,	60.288,	907.01,	+1000,	79.659,	+1000,	
535.126,	+1000,	+1000,	82.478,	706.006,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	

445.526,	+1000,	+1000,	532.315,	274.815,	+1000,	+1000,	157.227,	+1000,	+1000,	368.791,	+1000,	
+1000,	+1000,	+1000,	364.833,	+1000,	+1000,	+1000,	992.355,	+1000,	+1000,	+1000,	+1000,	
627.41,	+1000,	+1000,	469.529,	224.255,	+1000,	+1000,	231.536,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	466.457,	+1000,	+1000,	189.088,	+1000,	
116.332,	+1000,	+1000,	962.356,	+1000,	+1000,	+1000,	338.323,	+1000,	+1000,	592.041,	+1000,	
+1000,	+1000,	+1000,	+1000,	710.929,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	119.064,	19.521,	+1000,	982.196,	370.606,	+1000,	+1000,	+1000,	+1000,	
+1000,	619.839,	+1000,	5.179,	+1000,	+1000,	+1000,	562.14,	509.925,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	416.824,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	824.42,	609.744,	+1000,	+1000,	+1000,	
