0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
172.483,	+1000,	+1000,	21.888,	278.489,	7.024,	181.908,	18.428,	605.044,	+1000,	354.314,	812.777,	
190.14,	5.387,	+1000,	14.142,	15.791,	307.026,	384.271,	48.395,	8.796,	+1000,	78.505,	908.613,	
150.294,	+1000,	+1000,	76.426,	2.838,	+1000,	787.612,	240.119,	107.982,	+1000,	194.397,	+1000,	
293.16,	168.19,	+1000,	30.456,	6.744,	604.18,	375.287,	246.49,	+1000,	573.788,	48.043,	207.32,	
+1000,	123.8,	+1000,	192.465,	153.58,	911.756,	619.67,	134.622,	501.742,	+1000,	934.245,	307.643,	
813.043,	+1000,	+1000,	8.715,	43.241,	+1000,	467.611,	217.651,	106.692,	46.243,	89.767,	+1000,	
795.958,	+1000,	+1000,	61.101,	14.906,	713.894,	808.519,	74.979,	12.035,	+1000,	191.969,	+1000,	
641.93,	+1000,	+1000,	10.185,	30.12,	505.258,	649.086,	164.214,	+1000,	+1000,	290.411,	204.853,	
275.328,	+1000,	+1000,	41.972,	37.269,	102.99,	+1000,	33.482,	500.081,	+1000,	861.359,	518.629,	

360.664,	108.93,	+1000,	85.557,	46.439,	+1000,	376.551,	32.925,	403.146,	+1000,	64.123,	+1000,	
+1000,	+1000,	+1000,	80.777,	37.153,	+1000,	233.418,	128.467,	+1000,	703.197,	188.904,	+1000,	
32.364,	+1000,	603.34,	168.204,	101.322,	+1000,	399.673,	279.845,	500.875,	+1000,	93.161,	+1000,	
211.84,	+1000,	+1000,	52.769,	119.569,	101.282,	168.801,	149.339,	206.386,	+1000,	296.878,	809.975,	
545.768,	+1000,	+1000,	20.92,	262.981,	+1000,	463.972,	19.256,	106.11,	+1000,	349.545,	+1000,	
+1000,	+1000,	+1000,	66.499,	25.904,	+1000,	544.633,	45.613,	+1000,	+1000,	268.827,	118.663,	
+1000,	+1000,	+1000,	26.736,	2.196,	300.175,	216.913,	77.98,	103.612,	379.948,	390.551,	806.781,	
43.701,	808.855,	+1000,	41.041,	135.543,	604.777,	736.002,	59.878,	407.739,	296.627,	27.009,	+1000,	
548.396,	+1000,	+1000,	96.306,	334.862,	+1000,	252.423,	17.814,	101.113,	+1000,	193.864,	+1000,	

11.089,	+1000,	+1000,	44.265,	10.433,	903.452,	85.225,	12.006,	+1000,	+1000,	70.228,	307.948,	
+1000,	+1000,	+1000,	33.61,	209.332,	204.157,	105.14,	71.335,	306.553,	+1000,	84.977,	+1000,	
111.755,	+1000,	+1000,	23.733,	138.437,	404.768,	192.978,	211.989,	208.002,	+1000,	63.442,	704.734,	
304.615,	131.061,	+1000,	54.523,	207.347,	200.93,	880.898,	228.422,	807.27,	+1000,	594.888,	+1000,	
+1000,	+1000,	+1000,	48.363,	42.147,	700.583,	76.424,	84.708,	7.197,	+1000,	63.993,	11.074,	
114.527,	210.4,	+1000,	106.64,	463.241,	206.527,	733.285,	245.339,	204.595,	+1000,	32.513,	+1000,	
96.723,	407.888,	+1000,	101.67,	19.762,	11.988,	159.141,	51.385,	+1000,	+1000,	282.166,	309.155,	
+1000,	+1000,	+1000,	59.226,	27.167,	300.557,	20.853,	56.163,	906.572,	21.154,	281.913,	211.61,	
49.816,	+1000,	+1000,	8.471,	47.754,	+1000,	459.589,	59.324,	+1000,	+1000,	75.054,	116.986,	
163.335,	+1000,	+1000,	105.565,	15.658,	102.841,	30.876,	191.988,	404.342,	+1000,	146.921,	408.092,	
