0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
12.128,	113.972,	+1000,	40.153,	22.345,	102.807,	404.696,	56.728,	113.977,	+1000,	60.807,	9.649,	
3.36,	82.537,	+1000,	73.63,	5.415,	102.844,	31.319,	69.644,	8.52,	+1000,	165.306,	9.669,	
1.059,	8.067,	501.038,	29.136,	18.448,	101.793,	848.387,	77.6,	209.585,	+1000,	67.786,	114.636,	
16.165,	110.895,	+1000,	84.052,	38.068,	202.407,	26.034,	53.12,	105.117,	+1000,	51.462,	309.261,	
36.896,	510.716,	+1000,	57.475,	22.042,	105.727,	744.695,	5.947,	107.92,	+1000,	59.435,	11.398,	
28.136,	425.779,	+1000,	8.686,	4.662,	405.589,	193.493,	32.638,	8.599,	+1000,	89.036,	218.877,	
30.578,	413.366,	+1000,	5.136,	6.943,	505.81,	596.009,	143.441,	6.516,	+1000,	193.676,	10.673,	
21.925,	104.126,	+1000,	61.361,	10.807,	308.157,	649.334,	53.727,	104.387,	+1000,	79.677,	113.195,	
106.594,	301.815,	703.138,	17.574,	43.839,	108.686,	162.968,	14.118,	6.46,	+1000,	57.491,	9.781,	
275.631,	717.277,	+1000,	6.6,	42.114,	202.861,	+1000,	15.028,	307.662,	+1000,	89.123,	205.602,	
28.882,	8.357,	+1000,	9.585,	11.649,	105.306,	520.034,	58.105,	4.668,	+1000,	47.323,	507.374,	
6.981,	629.674,	304.909,	2.915,	28.35,	2.751,	126.145,	45.13,	111.393,	+1000,	81.857,	109.495,	
264.589,	8.513,	+1000,	28.344,	15.462,	4.422,	185.179,	81.29,	106.455,	+1000,	58.487,	117.973,	
20.295,	711.871,	+1000,	39.606,	8.407,	4.196,	591.47,	35.762,	6.812,	+1000,	87.257,	115.846,	
96.258,	15.851,	404.13,	85.939,	31.263,	104.314,	+1000,	63.966,	114.063,	+1000,	80.771,	105.695,	
24.878,	16.288,	+1000,	16.303,	29.863,	103.889,	686.944,	52.829,	106.163,	+1000,	84.353,	7.926,	
14.963,	103.062,	+1000,	12.205,	44.978,	102.504,	+1000,	65.264,	106.446,	+1000,	76.025,	3.346,	
1.976,	13.671,	+1000,	11.922,	30.38,	102.584,	+1000,	31.445,	510.637,	+1000,	144.11,	409.686,	
6.102,	21.973,	+1000,	17.402,	7.531,	102.983,	135.092,	43.672,	400.06,	+1000,	56.626,	13.844,	
41.477,	303.104,	1.78,	104.38,	10.36,	102.938,	159.739,	57.379,	105.063,	+1000,	74.651,	410.17,	
4.298,	214.407,	100.803,	9.76,	5.642,	102.007,	585.553,	51.176,	206.104,	+1000,	161.11,	8.703,	
32.281,	359.691,	+1000,	56.255,	32.602,	102.199,	328.488,	57.482,	5.81,	+1000,	77.362,	111.227,	
3.364,	6.856,	+1000,	46.811,	18.211,	2.064,	83.555,	59.095,	12.22,	+1000,	39.579,	12.195,	
430.588,	300.624,	+1000,	20.794,	21.441,	104.664,	763.146,	39.879,	109.692,	73.718,	90.08,	8.318,	
208.512,	27.57,	+1000,	1.539,	32.581,	201.418,	695.332,	50.963,	206.507,	+1000,	167.237,	116.853,	
382.782,	+1000,	+1000,	2.519,	3.183,	112.752,	583.075,	59.299,	309.558,	+1000,	70.021,	9.297,	
118.061,	104.496,	+1000,	1.491,	8.775,	2.722,	91.471,	32.192,	308.952,	+1000,	96.245,	113.511,	
9.027,	3.724,	+1000,	11.952,	43.767,	100.152,	79.739,	70.629,	213.67,	37.108,	95.076,	13.118,	
23.077,	6.624,	+1000,	26.364,	25.697,	700.993,	138.619,	22.311,	312.745,	+1000,	64.996,	15.853,	
250.805,	18.237,	+1000,	21.991,	8.91,	208.748,	11.499,	50.715,	9.461,	260.82,	87.949,	217.117,	
