0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
649.195,	133.935,	+1000,	277.876,	442.055,	811.363,	+1000,	237.654,	+1000,	+1000,	+1000,	+1000,	
345.611,	+1000,	+1000,	573.299,	17.264,	+1000,	+1000,	446.839,	+1000,	+1000,	92.889,	+1000,	
142.053,	151.751,	+1000,	340.573,	8.335,	+1000,	+1000,	475.976,	+1000,	+1000,	698.788,	+1000,	
42.603,	669.146,	+1000,	318.494,	842.219,	+1000,	+1000,	+1000,	408.96,	+1000,	+1000,	+1000,	
571.937,	+1000,	+1000,	194.873,	203.958,	+1000,	+1000,	666.052,	+1000,	+1000,	98.811,	113.259,	
148.14,	+1000,	+1000,	392.382,	453.372,	107.449,	+1000,	177.912,	+1000,	+1000,	774.397,	+1000,	
73.13,	+1000,	+1000,	+1000,	169.467,	+1000,	+1000,	96.231,	+1000,	+1000,	+1000,	+1000,	
+1000,	447.179,	+1000,	76.312,	438.739,	+1000,	+1000,	397.422,	+1000,	+1000,	793.485,	109.177,	
119.43,	+1000,	+1000,	+1000,	161.798,	+1000,	+1000,	+1000,	+1000,	+1000,	185.543,	12.188,	
203.455,	+1000,	+1000,	+1000,	411.558,	+1000,	+1000,	86.273,	908.104,	+1000,	+1000,	+1000,	
80.828,	+1000,	+1000,	+1000,	114.322,	+1000,	+1000,	253.309,	+1000,	+1000,	991.627,	+1000,	
379.808,	514.334,	+1000,	75.673,	383.001,	+1000,	+1000,	271.243,	+1000,	+1000,	794.092,	216.163,	
432.99,	+1000,	+1000,	44.392,	728.99,	+1000,	+1000,	198.04,	+1000,	+1000,	+1000,	610.622,	
+1000,	+1000,	+1000,	178.242,	468.428,	409.782,	+1000,	380.434,	+1000,	+1000,	+1000,	810.418,	
+1000,	408.055,	+1000,	666.924,	263.954,	+1000,	+1000,	73.648,	+1000,	+1000,	265.885,	15.815,	
39.136,	+1000,	+1000,	42.756,	110.72,	+1000,	+1000,	269.64,	+1000,	+1000,	677.926,	+1000,	
168.353,	222.21,	+1000,	+1000,	21.322,	+1000,	+1000,	877.046,	+1000,	+1000,	86.635,	+1000,	
271.161,	503.898,	+1000,	195.522,	361.873,	+1000,	+1000,	755.79,	+1000,	+1000,	90.899,	+1000,	
588.752,	+1000,	+1000,	556.541,	636.847,	201.979,	+1000,	593.507,	+1000,	+1000,	495.547,	+1000,	
861.449,	301.611,	+1000,	261.927,	68.894,	+1000,	+1000,	481.331,	111.478,	+1000,	197.248,	612.851,	
747.533,	+1000,	+1000,	558.026,	93.094,	608.003,	+1000,	144.243,	+1000,	+1000,	89.812,	+1000,	
463.713,	+1000,	+1000,	669.222,	58.334,	602.752,	+1000,	85.906,	+1000,	+1000,	369.24,	+1000,	
+1000,	+1000,	+1000,	757.499,	548.839,	+1000,	+1000,	74.02,	+1000,	+1000,	+1000,	+1000,	
697.296,	+1000,	+1000,	+1000,	431.703,	+1000,	+1000,	74.514,	203.988,	+1000,	+1000,	+1000,	
389.059,	+1000,	+1000,	982.188,	295.171,	+1000,	+1000,	62.249,	608.84,	+1000,	359.508,	+1000,	
318.725,	+1000,	+1000,	448.838,	142.401,	+1000,	615.36,	+1000,	+1000,	+1000,	+1000,	+1000,	
179.18,	+1000,	+1000,	453.708,	724.305,	201.731,	+1000,	888.613,	+1000,	+1000,	+1000,	+1000,	
408.574,	+1000,	+1000,	57.744,	517.417,	405.019,	+1000,	571.937,	912.945,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	570.027,	135.235,	+1000,	+1000,	562.358,	15.263,	+1000,	496.548,	+1000,	
813.532,	222.754,	+1000,	503.999,	622.915,	+1000,	+1000,	+1000,	+1000,	+1000,	92.228,	810.354,	
