0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
847.189,	+1000,	+1000,	357.942,	726.007,	405.189,	+1000,	397.481,	+1000,	+1000,	+1000,	+1000,	
+1000,	203.922,	+1000,	216.12,	+1000,	+1000,	+1000,	894.76,	+1000,	+1000,	+1000,	107.996,	
+1000,	+1000,	+1000,	114.779,	279.483,	+1000,	+1000,	476.446,	307.915,	+1000,	+1000,	719.053,	
379.653,	+1000,	+1000,	417.471,	204.705,	+1000,	+1000,	288.466,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	239.502,	42.722,	803.444,	+1000,	475.341,	+1000,	+1000,	60.662,	+1000,	
+1000,	+1000,	+1000,	794.184,	19.907,	+1000,	+1000,	252.045,	+1000,	+1000,	496.237,	+1000,	
+1000,	605.444,	+1000,	184.282,	636.959,	+1000,	+1000,	164.476,	509.298,	+1000,	296.329,	316.937,	
21.789,	+1000,	302.746,	919.658,	409.453,	+1000,	+1000,	468.331,	+1000,	+1000,	+1000,	+1000,	
611.9,	+1000,	+1000,	280.663,	342.107,	+1000,	+1000,	+1000,	+1000,	+1000,	688.453,	208.305,	
197.778,	+1000,	+1000,	163.605,	405.641,	+1000,	55.241,	389.968,	+1000,	+1000,	781.853,	+1000,	
+1000,	30.033,	+1000,	503.866,	+1000,	+1000,	+1000,	274.457,	+1000,	+1000,	+1000,	107.51,	
182.799,	+1000,	+1000,	198.617,	542.823,	610.402,	+1000,	278.974,	+1000,	+1000,	669.4,	+1000,	
+1000,	6.129,	+1000,	264.286,	229.653,	+1000,	+1000,	534.294,	+1000,	+1000,	993.441,	+1000,	
202.121,	710.836,	+1000,	51.418,	753.818,	301.977,	+1000,	54.036,	+1000,	+1000,	+1000,	10.628,	
132.359,	+1000,	+1000,	205.487,	139.09,	+1000,	+1000,	169.319,	+1000,	+1000,	296.994,	911.867,	
+1000,	+1000,	+1000,	377.74,	146.149,	+1000,	+1000,	161.911,	+1000,	+1000,	794.978,	+1000,	
658.834,	+1000,	+1000,	311.863,	438.522,	601.023,	+1000,	653.735,	505.036,	+1000,	479.878,	714.024,	
604.305,	+1000,	+1000,	789.426,	211.85,	+1000,	892.131,	58.992,	+1000,	+1000,	672.943,	+1000,	
851.72,	+1000,	+1000,	14.501,	554.495,	+1000,	+1000,	153.504,	+1000,	+1000,	+1000,	910.773,	
823.772,	+1000,	+1000,	450.785,	825.172,	+1000,	+1000,	996.031,	805.024,	+1000,	283.823,	+1000,	
+1000,	+1000,	+1000,	357.264,	402.385,	407.317,	+1000,	54.673,	+1000,	+1000,	575.749,	+1000,	
+1000,	+1000,	+1000,	172.158,	828.933,	+1000,	503.619,	763.199,	+1000,	+1000,	998.193,	118.141,	
238.046,	+1000,	+1000,	291.394,	358.954,	+1000,	+1000,	199.196,	+1000,	+1000,	298.678,	+1000,	
289.902,	+1000,	+1000,	531.702,	216.03,	+1000,	+1000,	873.569,	+1000,	+1000,	890.933,	+1000,	
+1000,	+1000,	+1000,	298.641,	626.838,	+1000,	+1000,	352.694,	209.797,	+1000,	586.728,	+1000,	
+1000,	+1000,	+1000,	91.46,	328.742,	305.902,	+1000,	175.644,	+1000,	+1000,	263.083,	+1000,	
284.297,	807.63,	+1000,	357.208,	+1000,	+1000,	+1000,	90.895,	+1000,	+1000,	477.437,	+1000,	
245.535,	+1000,	+1000,	195.512,	153.579,	+1000,	+1000,	359.601,	+1000,	+1000,	295.44,	+1000,	
+1000,	+1000,	+1000,	299.563,	204.324,	+1000,	+1000,	358.134,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	70.563,	140.406,	801.968,	+1000,	285.508,	+1000,	+1000,	279.181,	+1000,	
