0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
304.435,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	393.945,	+1000,	
+1000,	+1000,	+1000,	+1000,	19.977,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	911.091,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	754.126,	+1000,	+1000,	965.847,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	754.848,	+1000,	+1000,	+1000,	+1000,	+1000,	699.66,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	182.875,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	48.867,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
690.408,	+1000,	+1000,	907.985,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	149,	+1000,	+1000,	788.784,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	480.226,	988.193,	+1000,	+1000,	784.171,	612.75,	+1000,	99.734,	+1000,	
128,	+1000,	+1000,	+1000,	135.147,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
726.424,	+1000,	+1000,	+1000,	720.739,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	697.339,	+1000,	+1000,	+1000,	+1000,	
+1000,	620.388,	+1000,	+1000,	377.236,	+1000,	+1000,	976.593,	+1000,	+1000,	+1000,	+1000,	
807.194,	+1000,	+1000,	529.101,	+1000,	+1000,	+1000,	567.049,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	258.744,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	751.669,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	832.592,	603.845,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
426.556,	+1000,	+1000,	+1000,	433.832,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
185.57,	+1000,	+1000,	646.176,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
859.67,	+1000,	+1000,	+1000,	728.944,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	850.289,	+1000,	+1000,	657.431,	+1000,	+1000,	+1000,	+1000,	
755.265,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	950.843,	+1000,	+1000,	463.364,	+1000,	+1000,	+1000,	+1000,	
713.359,	371.342,	+1000,	+1000,	731.161,	+1000,	+1000,	190.019,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	743.204,	404.763,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
