0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
197.761,	919.457,	+1000,	169.799,	443.368,	+1000,	+1000,	85.119,	405.457,	+1000,	289.419,	+1000,	
116.526,	+1000,	+1000,	22.9,	229.613,	103.826,	368.415,	156.311,	+1000,	+1000,	945.446,	808.774,	
32.921,	+1000,	+1000,	2.24,	12.942,	603.983,	+1000,	59.158,	+1000,	+1000,	+1000,	614.969,	
650.005,	+1000,	+1000,	872.504,	80.904,	3.88,	756.031,	236.054,	313.422,	+1000,	94.513,	+1000,	
328.141,	+1000,	605.114,	49.179,	58.724,	711.627,	+1000,	334.332,	915.246,	+1000,	480.048,	+1000,	
45.326,	+1000,	+1000,	434.193,	205.51,	904.698,	+1000,	98.138,	807.789,	+1000,	+1000,	+1000,	
61.889,	+1000,	+1000,	33.596,	254.273,	304.319,	+1000,	283.163,	+1000,	+1000,	81.98,	509.543,	
383.436,	+1000,	+1000,	102.032,	349.837,	+1000,	735.386,	493.935,	204.927,	+1000,	892.46,	12.495,	
230.288,	713.87,	+1000,	118.071,	236.951,	508.065,	+1000,	67.611,	109.017,	+1000,	196.417,	+1000,	
854.448,	+1000,	+1000,	23.89,	231.159,	307.644,	+1000,	53.191,	111.131,	+1000,	389.416,	107.097,	
56.702,	+1000,	+1000,	137.772,	25.554,	+1000,	625.925,	180.985,	+1000,	+1000,	599.232,	+1000,	
25.922,	+1000,	+1000,	44.822,	20.108,	+1000,	+1000,	497.137,	+1000,	+1000,	77.924,	+1000,	
467.472,	237.525,	+1000,	45.876,	13.224,	+1000,	+1000,	59.236,	+1000,	+1000,	495.219,	14.75,	
227.412,	531.955,	+1000,	100.788,	116.604,	110.795,	+1000,	30.057,	+1000,	+1000,	495.565,	912.711,	
355.798,	+1000,	+1000,	190.967,	907.659,	+1000,	+1000,	149.165,	+1000,	+1000,	95.941,	+1000,	
401.135,	2.319,	+1000,	176.065,	250.6,	304.011,	+1000,	276.794,	409.156,	+1000,	381.921,	+1000,	
684.331,	+1000,	+1000,	140.573,	63.001,	106.32,	+1000,	381.562,	+1000,	+1000,	95.196,	717.366,	
+1000,	817.738,	+1000,	157.216,	141.936,	+1000,	504.313,	660.821,	614.676,	+1000,	384.777,	+1000,	
611.917,	+1000,	+1000,	512.966,	37.668,	+1000,	+1000,	181.649,	10.618,	+1000,	274.743,	+1000,	
410.162,	+1000,	+1000,	95.97,	130.992,	712.313,	+1000,	236.477,	+1000,	+1000,	794.728,	+1000,	
+1000,	604.442,	+1000,	138.199,	168.301,	806.926,	999.191,	63.088,	+1000,	+1000,	73.382,	207.895,	
330.965,	202.856,	+1000,	136.337,	11.577,	208.052,	+1000,	151.268,	+1000,	+1000,	748.6,	+1000,	
252.117,	729.222,	+1000,	291.387,	174.152,	903.595,	+1000,	166.442,	906.963,	+1000,	994.423,	506.112,	
989.416,	642.82,	+1000,	166.276,	311.1,	+1000,	123.365,	59.13,	+1000,	+1000,	+1000,	410.494,	
219.278,	304.067,	+1000,	121.267,	48.868,	2.668,	+1000,	269.835,	812.06,	+1000,	177.296,	311.849,	
362.738,	137.436,	603.166,	403.22,	129.444,	904.126,	+1000,	373.1,	406.112,	+1000,	+1000,	11.69,	
716.102,	+1000,	+1000,	399.952,	432.522,	407.723,	859.609,	80.684,	+1000,	+1000,	281.611,	+1000,	
10.938,	+1000,	+1000,	232.41,	8.265,	505.768,	+1000,	375.594,	+1000,	+1000,	291.763,	+1000,	
+1000,	+1000,	+1000,	961.604,	110.89,	+1000,	+1000,	350.996,	713.467,	+1000,	997.63,	+1000,	
7.626,	+1000,	+1000,	60.942,	32.813,	706.414,	+1000,	574.706,	+1000,	+1000,	489.669,	+1000,	
