0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	+1000,	+1000,	508.333,	544.801,	+1000,	+1000,	290.885,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	923.652,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	382,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	511.18,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	537.232,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
34.312,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	52.265,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	31.112,	809.343,	+1000,	+1000,	547.826,	+1000,	+1000,	171.428,	+1000,	
12.553,	+1000,	+1000,	587.409,	3.516,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	532.424,	+1000,	+1000,	874.268,	+1000,	+1000,	+1000,	+1000,	
14.354,	218.019,	+1000,	+1000,	252.074,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
22.016,	307.166,	+1000,	570.43,	39.648,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	876.493,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	125.744,	+1000,	+1000,	+1000,	266.917,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	606.511,	319.228,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
952.7,	+1000,	+1000,	+1000,	322.753,	+1000,	+1000,	392.8,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	494.146,	657.447,	+1000,	+1000,	671.774,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	185.87,	+1000,	+1000,	+1000,	254.516,	+1000,	+1000,	688.726,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	183.814,	+1000,	
+1000,	+1000,	+1000,	801.287,	246.166,	+1000,	+1000,	283.77,	+1000,	+1000,	699.401,	+1000,	
+1000,	103.326,	+1000,	+1000,	470.713,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	307.985,	+1000,	+1000,	+1000,	+1000,	+1000,	174.545,	+1000,	+1000,	+1000,	+1000,	
255.236,	+1000,	+1000,	65.502,	+1000,	+1000,	+1000,	+1000,	906.216,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	282.119,	16.935,	+1000,	+1000,	+1000,	+1000,	+1000,	383.579,	+1000,	
+1000,	+1000,	+1000,	357.147,	70.122,	+1000,	+1000,	945.584,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	528.969,	+1000,	+1000,	166.434,	+1000,	+1000,	584.723,	+1000,	
+1000,	+1000,	+1000,	810.889,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
444.619,	+1000,	+1000,	665.401,	341.487,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	260.409,	629.343,	+1000,	+1000,	255.092,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	187.908,	+1000,	+1000,	+1000,	700.025,	+1000,	+1000,	892.228,	+1000,	
541.591,	+1000,	+1000,	+1000,	750.889,	405.666,	+1000,	+1000,	+1000,	+1000,	372.743,	+1000,	
