0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
490.717,	+1000,	+1000,	140.3,	+1000,	+1000,	+1000,	679.159,	+1000,	+1000,	386.079,	+1000,	
+1000,	+1000,	+1000,	678.087,	+1000,	+1000,	+1000,	684.308,	315.242,	+1000,	186.393,	+1000,	
312.462,	+1000,	+1000,	980.397,	371.215,	7.382,	+1000,	396.224,	+1000,	+1000,	777.154,	+1000,	
+1000,	523.598,	+1000,	+1000,	256.96,	703.356,	+1000,	+1000,	415.769,	+1000,	+1000,	+1000,	
339.336,	+1000,	+1000,	+1000,	531.898,	+1000,	+1000,	680.913,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	80.085,	213.793,	+1000,	+1000,	275.466,	+1000,	+1000,	68.558,	410.151,	
480.15,	+1000,	+1000,	320.325,	475.216,	+1000,	+1000,	46.632,	110.421,	+1000,	88.129,	+1000,	
+1000,	+1000,	+1000,	963.662,	26.023,	+1000,	+1000,	577.332,	7.13,	+1000,	+1000,	+1000,	
190.921,	+1000,	+1000,	123.268,	6.189,	602.996,	+1000,	367.227,	+1000,	+1000,	191.521,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	405.473,	+1000,	60.637,	+1000,	+1000,	70.337,	+1000,	
180.924,	+1000,	+1000,	+1000,	513.04,	+1000,	+1000,	399.118,	+1000,	+1000,	277.257,	+1000,	
+1000,	701.513,	+1000,	853.493,	0.793,	+1000,	+1000,	375.631,	+1000,	+1000,	+1000,	+1000,	
742.97,	+1000,	+1000,	318.456,	415.726,	1.953,	+1000,	54.389,	+1000,	+1000,	478.239,	+1000,	
+1000,	731.438,	+1000,	74.573,	54.28,	+1000,	+1000,	+1000,	+1000,	+1000,	86.804,	+1000,	
+1000,	+1000,	+1000,	44.556,	340.2,	+1000,	+1000,	50.853,	+1000,	+1000,	+1000,	812.25,	
368.818,	+1000,	+1000,	603.57,	7.026,	+1000,	+1000,	259.005,	108.134,	+1000,	693.82,	+1000,	
+1000,	+1000,	+1000,	345.826,	259.439,	+1000,	+1000,	458.97,	+1000,	+1000,	999.164,	+1000,	
731.046,	319.561,	+1000,	31.713,	299.614,	303.876,	+1000,	996.676,	309.075,	+1000,	298.576,	+1000,	
526.019,	+1000,	+1000,	900.895,	75.807,	+1000,	+1000,	49.264,	+1000,	+1000,	+1000,	+1000,	
674.813,	+1000,	+1000,	108.325,	923.583,	110.272,	+1000,	281.603,	200.075,	+1000,	+1000,	+1000,	
24.372,	+1000,	+1000,	269.405,	642.778,	+1000,	+1000,	786.161,	709.884,	+1000,	497.532,	+1000,	
437.447,	+1000,	+1000,	431.707,	249.763,	+1000,	+1000,	36.921,	408.125,	+1000,	588.686,	214.96,	
147.996,	+1000,	+1000,	436.931,	439.756,	+1000,	+1000,	383.432,	+1000,	+1000,	276.245,	+1000,	
908.171,	141.896,	+1000,	239.533,	955.801,	705.189,	+1000,	195.833,	+1000,	+1000,	889.374,	+1000,	
+1000,	618.948,	+1000,	853.168,	975.237,	+1000,	+1000,	185.091,	+1000,	+1000,	359.632,	+1000,	
243.794,	525.167,	+1000,	945.975,	246.529,	406.394,	+1000,	341.549,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	178.226,	218.782,	200.537,	+1000,	224.267,	+1000,	+1000,	370.582,	10.232,	
156.729,	+1000,	+1000,	172.451,	134.196,	+1000,	+1000,	971.994,	10.845,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	196.382,	25.246,	+1000,	+1000,	262.417,	306.3,	+1000,	592.827,	+1000,	
240.904,	+1000,	+1000,	293.698,	29.156,	+1000,	+1000,	276.45,	607.415,	+1000,	557.545,	716.732,	
