0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
13.485,	9.748,	+1000,	20.883,	3.206,	204.301,	52.628,	46.65,	109.172,	+1000,	169.38,	107.261,	
129.172,	9.843,	+1000,	10.993,	11.896,	300.127,	287.907,	27.883,	8.881,	+1000,	87.935,	16.106,	
139.498,	104.501,	+1000,	19.475,	5.61,	200.586,	+1000,	65.086,	207.493,	+1000,	149.977,	312.865,	
17.143,	51.636,	+1000,	5.235,	0.602,	5.602,	+1000,	41.011,	109.121,	+1000,	71.262,	210.641,	
45.727,	6.617,	+1000,	9.746,	21.51,	603.743,	193.019,	41.463,	209.703,	+1000,	166.912,	205.479,	
12.349,	15.014,	+1000,	1.413,	15.216,	5.306,	506.586,	26.216,	10.174,	+1000,	76.651,	208.764,	
7.898,	20.953,	+1000,	7.726,	18.944,	104.111,	846.327,	36.365,	6.062,	+1000,	97.524,	413.296,	
154.074,	208.947,	403.296,	35.779,	9.143,	1.759,	59.971,	22.509,	3.022,	+1000,	65.29,	307.753,	
50.466,	766.927,	+1000,	19.913,	29.2,	8.45,	82.914,	53.4,	109.62,	+1000,	94.489,	16.167,	
32.458,	114.021,	202.204,	6.749,	6.171,	201.081,	+1000,	56.918,	7.007,	+1000,	43.837,	13.599,	
2.253,	13.301,	+1000,	66.224,	19.984,	4.031,	120.085,	31.774,	205.061,	+1000,	86.413,	8.36,	
113.147,	7.081,	601.794,	2.698,	13.465,	208.746,	591.173,	50.001,	108.45,	646.551,	76.661,	20.24,	
144.623,	23.611,	+1000,	48.328,	82.528,	205.143,	770.457,	32.25,	6.72,	+1000,	170.63,	107.781,	
23.098,	22.492,	401.101,	5.285,	20.632,	3.589,	+1000,	35.463,	7.564,	+1000,	74.692,	110.2,	
8.506,	23.642,	+1000,	7.722,	14.219,	306.141,	813.08,	20.224,	11.026,	+1000,	46.149,	307.236,	
16.071,	17.021,	+1000,	28.518,	42.031,	101.77,	511.352,	20.421,	9.116,	377.37,	75.957,	212.132,	
80.549,	22.215,	602.539,	2.292,	50.276,	502.48,	564.787,	40.834,	8.472,	+1000,	66.005,	108.268,	
58.075,	+1000,	+1000,	1.751,	3.436,	0.956,	598.888,	56.677,	7.768,	590.612,	78.252,	216.775,	
3.508,	6.963,	+1000,	17.704,	22.908,	6.151,	39.621,	70.47,	207.116,	+1000,	82.256,	309.087,	
7.071,	203.738,	+1000,	3.532,	20.141,	306.896,	342.728,	31.907,	4.588,	+1000,	69.185,	609.291,	
45.334,	219.722,	+1000,	4.963,	19.364,	3.843,	898.461,	29.006,	5.369,	+1000,	76.235,	16.934,	
53.907,	14.358,	+1000,	38.353,	7.701,	210.139,	188.689,	20.897,	7.426,	570.994,	251.727,	6.485,	
40.58,	10.234,	503.198,	20.091,	2.759,	3.967,	23.254,	49.316,	5.37,	+1000,	55.967,	9.358,	
22.274,	230.813,	901.997,	4.159,	7.145,	115.177,	52.951,	43.707,	103.799,	+1000,	55.502,	412.541,	
9.591,	24.366,	+1000,	5.691,	19.381,	213.471,	148.442,	30.135,	907.883,	+1000,	37.546,	109.951,	
1.529,	343.585,	201.435,	55.799,	32.43,	100.243,	441.483,	36.807,	2.494,	+1000,	99.714,	508.195,	
109.454,	121.536,	+1000,	15.216,	20.93,	4.432,	315.305,	35.508,	607.009,	+1000,	64.262,	210.907,	
4.649,	14.453,	+1000,	5.686,	29.918,	105.782,	501.294,	24.712,	7.659,	+1000,	79.685,	20.956,	
7.286,	38.47,	401.76,	6.277,	36.654,	203.426,	274.421,	75.235,	213.745,	+1000,	76.451,	7.8,	
118.392,	330.291,	104.447,	21.921,	15.565,	0.776,	215.313,	45.081,	9.068,	+1000,	77.302,	214.133,	
