0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
571.512,	+1000,	+1000,	698.454,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	74.184,	+1000,	+1000,	+1000,	327.762,	+1000,	+1000,	+1000,	+1000,	
393.151,	+1000,	+1000,	+1000,	696.468,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	419.854,	+1000,	+1000,	+1000,	+1000,	+1000,	480.47,	+1000,	
747.888,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	436.048,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	694.23,	+1000,	+1000,	+1000,	+1000,	+1000,	199.999,	+1000,	
134.909,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	734.204,	+1000,	+1000,	
+1000,	+1000,	+1000,	956.298,	636.685,	+1000,	+1000,	952.845,	+1000,	+1000,	+1000,	+1000,	
401.862,	+1000,	+1000,	+1000,	335.272,	+1000,	+1000,	63.134,	+1000,	+1000,	+1000,	808.929,	
+1000,	+1000,	+1000,	48.993,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	381.602,	+1000,	
+1000,	+1000,	+1000,	+1000,	733.381,	+1000,	+1000,	379.862,	+1000,	+1000,	+1000,	+1000,	
+1000,	458.574,	+1000,	22.141,	726.881,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
775.829,	+1000,	+1000,	+1000,	+1000,	301.656,	+1000,	775.735,	+1000,	+1000,	28.642,	+1000,	
+1000,	+1000,	+1000,	+1000,	663.891,	+1000,	+1000,	+1000,	+1000,	+1000,	379.319,	+1000,	
+1000,	+1000,	+1000,	353.279,	141.04,	+1000,	+1000,	472.183,	208.864,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	961.282,	+1000,	+1000,	+1000,	+1000,	+1000,	882.335,	+1000,	
+1000,	+1000,	+1000,	256.075,	839.549,	403.357,	179.697,	+1000,	+1000,	+1000,	583.562,	+1000,	
+1000,	+1000,	+1000,	109.129,	120.495,	506.156,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
57.659,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
72.914,	+1000,	+1000,	686.023,	415.812,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	259.4,	+1000,	+1000,	260.783,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	433.247,	+1000,	+1000,	82.573,	+1000,	+1000,	+1000,	+1000,	
+1000,	628.793,	+1000,	610.262,	166.072,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	20.701,	+1000,	+1000,	68.713,	+1000,	+1000,	378.575,	+1000,	
477.633,	+1000,	+1000,	249.141,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	145.487,	900.455,	+1000,	686.164,	+1000,	+1000,	+1000,	+1000,	
706.738,	+1000,	+1000,	+1000,	220.24,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	+1000,	+1000,	901.426,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
144.403,	+1000,	+1000,	562.99,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	855.964,	26.809,	+1000,	+1000,	64.642,	+1000,	+1000,	+1000,	+1000,	
