0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
180.833,	+1000,	+1000,	58.618,	163.046,	+1000,	+1000,	187.267,	+1000,	+1000,	77.359,	+1000,	
712.253,	+1000,	+1000,	589.999,	237.879,	803.137,	+1000,	272.11,	+1000,	+1000,	190.428,	+1000,	
+1000,	+1000,	+1000,	577.196,	226.054,	611.887,	+1000,	167.075,	308.232,	+1000,	293.017,	911.154,	
282.023,	+1000,	+1000,	34.919,	54.828,	300.973,	+1000,	95.305,	906.702,	+1000,	197.483,	+1000,	
86.735,	+1000,	+1000,	931.802,	151.123,	4.061,	+1000,	283.433,	+1000,	+1000,	+1000,	+1000,	
706.367,	+1000,	+1000,	50.069,	49.494,	301.756,	+1000,	375.859,	208.458,	+1000,	82.244,	+1000,	
+1000,	+1000,	+1000,	503.781,	62.831,	302.685,	+1000,	639.411,	+1000,	+1000,	278.994,	10.398,	
798.107,	616.79,	+1000,	377.689,	+1000,	506.187,	+1000,	154.348,	811.081,	+1000,	298.441,	211.293,	
+1000,	+1000,	+1000,	62.415,	318.773,	+1000,	+1000,	+1000,	408.512,	+1000,	+1000,	+1000,	
76.517,	828.422,	+1000,	21.858,	22.523,	+1000,	+1000,	45.396,	+1000,	+1000,	585.62,	+1000,	
+1000,	+1000,	+1000,	577.029,	625.879,	+1000,	+1000,	552.679,	515.908,	+1000,	+1000,	209.265,	
664.876,	+1000,	+1000,	155.63,	252.638,	+1000,	+1000,	261.168,	611.553,	+1000,	87.57,	220.529,	
512.287,	+1000,	+1000,	183.45,	587.24,	+1000,	+1000,	291.932,	+1000,	+1000,	471.064,	+1000,	
582.164,	+1000,	+1000,	177.955,	39.401,	+1000,	+1000,	279.92,	+1000,	+1000,	+1000,	+1000,	
67.46,	+1000,	+1000,	8.204,	70.292,	+1000,	+1000,	881.575,	+1000,	+1000,	+1000,	610.646,	
+1000,	+1000,	+1000,	86.54,	76.106,	705.348,	+1000,	55.951,	+1000,	+1000,	+1000,	+1000,	
316.827,	+1000,	+1000,	179.978,	48.496,	+1000,	+1000,	289.877,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	692.258,	503.17,	+1000,	+1000,	290.387,	+1000,	+1000,	598.447,	+1000,	
+1000,	36.291,	+1000,	65.289,	47.164,	605.327,	+1000,	376.368,	+1000,	+1000,	680.957,	+1000,	
43.132,	332.841,	+1000,	737.152,	552.701,	+1000,	+1000,	46.305,	+1000,	+1000,	565.691,	408.065,	
775.208,	+1000,	+1000,	108.562,	61.966,	701.364,	+1000,	835.349,	+1000,	+1000,	68.605,	+1000,	
13.344,	+1000,	+1000,	48.056,	432.58,	905.751,	+1000,	159.618,	+1000,	+1000,	261.255,	+1000,	
+1000,	+1000,	+1000,	+1000,	174.812,	+1000,	+1000,	194.593,	+1000,	+1000,	988.191,	+1000,	
563.57,	548.657,	+1000,	268.868,	813.87,	+1000,	+1000,	90.203,	+1000,	+1000,	93.291,	211.032,	
515.699,	+1000,	+1000,	+1000,	45.005,	+1000,	+1000,	127.226,	917.249,	+1000,	+1000,	+1000,	
119.21,	+1000,	+1000,	519.073,	66.091,	801.718,	+1000,	969.495,	+1000,	+1000,	486.983,	+1000,	
386.675,	+1000,	+1000,	145.361,	286.894,	+1000,	+1000,	953.045,	+1000,	+1000,	388.894,	911.92,	
63.748,	+1000,	+1000,	245.01,	146.705,	+1000,	+1000,	109.855,	906.791,	+1000,	76.217,	807.084,	
521.968,	102.747,	+1000,	998.623,	622.183,	+1000,	+1000,	379.692,	+1000,	+1000,	+1000,	+1000,	
22.319,	+1000,	+1000,	359.696,	463.174,	+1000,	+1000,	129.925,	+1000,	+1000,	+1000,	+1000,	
