0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
23.055,	33.373,	+1000,	13.545,	38.239,	3.806,	15.274,	36.513,	109.057,	881.197,	53.512,	9.507,	
294.23,	13.423,	+1000,	4.269,	17.277,	204.426,	89.014,	39.263,	104.729,	+1000,	71.184,	10.133,	
18.536,	+1000,	+1000,	21.286,	5.143,	202.771,	111.264,	35.801,	204.604,	668.287,	55.066,	107.758,	
35.101,	+1000,	+1000,	9.738,	13.024,	301.927,	222.329,	22.343,	111.089,	+1000,	39.846,	207.676,	
17.635,	533.52,	+1000,	28.878,	24.768,	202.965,	88.173,	52.531,	7.638,	+1000,	70.729,	9.366,	
23.584,	5.515,	+1000,	16.071,	45.679,	103.814,	160.324,	12.087,	209.081,	+1000,	64.371,	10.155,	
180.942,	9.177,	+1000,	24.103,	23.997,	7.155,	211.336,	38.573,	205.12,	+1000,	62.771,	7.199,	
705.439,	+1000,	+1000,	8.783,	4.648,	9.867,	57.216,	13.653,	3.774,	+1000,	37.451,	212.19,	
4.695,	115.118,	+1000,	8.47,	20.586,	103.805,	97.507,	31.837,	5.888,	432.421,	67.528,	107.395,	
7.282,	+1000,	+1000,	22.574,	14.355,	5.06,	22.896,	40.743,	106.401,	+1000,	58.745,	209.994,	
+1000,	+1000,	+1000,	6.485,	26.9,	402.115,	262.421,	11.848,	306.763,	62.978,	73.953,	12.296,	
188.866,	116.22,	+1000,	6.361,	102.488,	4.385,	88.09,	31.346,	113.079,	+1000,	73.971,	9.645,	
52.718,	204.79,	+1000,	8.69,	19.074,	506.299,	285.913,	44.184,	4.844,	+1000,	57.855,	5.941,	
80.182,	322.518,	+1000,	11.507,	9.152,	3.007,	151.575,	33.413,	804.805,	+1000,	60.498,	12.103,	
6.679,	+1000,	+1000,	6.315,	34.787,	9.538,	31.791,	56.593,	5.684,	+1000,	75.161,	112.353,	
+1000,	+1000,	+1000,	26.343,	21.514,	0.996,	117.991,	54.217,	406.624,	+1000,	45.502,	12.625,	
792.473,	+1000,	+1000,	30.393,	27.014,	4.46,	5.264,	64.823,	4.44,	97.117,	50.2,	9.767,	
160.251,	407.857,	+1000,	27.827,	8.752,	1.887,	43.238,	48.992,	407.139,	160.647,	37.365,	708.176,	
713.027,	+1000,	+1000,	12.222,	7.46,	402.942,	420.571,	48.352,	7.962,	+1000,	80.115,	904.565,	
+1000,	109.331,	+1000,	34.505,	19.895,	204.328,	162.676,	20.203,	7.859,	+1000,	59.695,	708.471,	
17.476,	+1000,	+1000,	10.652,	5.984,	105.178,	53.862,	12.862,	7.049,	+1000,	46.466,	11.846,	
846.458,	727.193,	+1000,	6.231,	16.579,	1.868,	99.426,	31.978,	409.569,	963.433,	18.923,	104.517,	
65.064,	+1000,	+1000,	26.129,	3.775,	2.766,	255.653,	31.362,	3.477,	+1000,	52.557,	208.364,	
86.047,	+1000,	100.614,	8.388,	3.131,	401.769,	205.572,	20.722,	109.116,	+1000,	64.06,	13.843,	
12.842,	607.399,	+1000,	6.738,	6.848,	101.824,	164.051,	22.168,	0.983,	326.916,	75.594,	9.868,	
20.004,	+1000,	+1000,	17.623,	8.558,	7.382,	275.403,	78.375,	6.007,	894.547,	85.211,	4.64,	
614.948,	735.505,	+1000,	26.643,	3.914,	2.431,	89.239,	33.114,	102.448,	248.28,	46.739,	12.066,	
438.716,	+1000,	+1000,	8.049,	5.697,	103.618,	212.476,	53.443,	10.028,	+1000,	64.387,	10.344,	
6.97,	320.023,	+1000,	8.51,	12.219,	104.1,	3.869,	58.745,	107.847,	+1000,	38.933,	107.118,	
4.645,	213.025,	+1000,	29.807,	14.84,	2.488,	266.063,	23.839,	1.689,	+1000,	66.168,	210.468,	
