0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
326.095,	+1000,	+1000,	17.989,	147.666,	604.055,	291.591,	129.457,	+1000,	+1000,	273.086,	910.357,	
370.037,	145.197,	+1000,	318.759,	154.052,	302.445,	+1000,	144.082,	408.698,	+1000,	284.374,	109.659,	
14.253,	+1000,	+1000,	78.218,	103.224,	+1000,	+1000,	398.211,	+1000,	+1000,	83.114,	9.433,	
614.656,	708.976,	+1000,	7.2,	262.147,	306.283,	45.965,	80.616,	+1000,	176.207,	228.296,	+1000,	
137.047,	+1000,	+1000,	343.553,	9.05,	+1000,	349.793,	135.319,	+1000,	+1000,	91.218,	809.497,	
313.552,	+1000,	+1000,	613.899,	21.035,	203.604,	+1000,	58.207,	+1000,	+1000,	77.767,	10.592,	
+1000,	+1000,	+1000,	307.497,	220.299,	+1000,	+1000,	17.596,	+1000,	+1000,	265.23,	107.57,	
208.307,	+1000,	+1000,	99.493,	6.3,	+1000,	722.203,	178.457,	405.084,	+1000,	154.823,	+1000,	
291.303,	+1000,	+1000,	52.164,	26.798,	5.517,	282.548,	17.937,	408.19,	+1000,	164.467,	212.565,	
31.326,	+1000,	+1000,	34.461,	106.532,	904.83,	547.03,	82.069,	212.899,	+1000,	192.624,	104.94,	
520.489,	+1000,	+1000,	54.032,	57.347,	4.245,	+1000,	394.211,	507.787,	+1000,	281.586,	+1000,	
784.04,	+1000,	+1000,	256.433,	4.118,	705.354,	+1000,	832.528,	+1000,	+1000,	190.755,	+1000,	
24.05,	+1000,	+1000,	302.005,	6.424,	605.979,	+1000,	73.72,	4.431,	+1000,	68.128,	411.021,	
4.543,	+1000,	+1000,	57.602,	13.714,	200.057,	989.344,	39.096,	101.224,	+1000,	92.484,	611.823,	
604.069,	+1000,	+1000,	176.168,	121.797,	200.691,	196.285,	142.577,	511.584,	+1000,	163.867,	+1000,	
19.712,	800.791,	+1000,	39.443,	322.55,	7.122,	259.188,	186.738,	109.863,	+1000,	460.223,	2.291,	
+1000,	+1000,	+1000,	91.184,	39.175,	+1000,	85.291,	50.328,	+1000,	+1000,	195.766,	108.05,	
164.653,	704.358,	+1000,	23.695,	16.923,	404.397,	+1000,	63.811,	210.855,	+1000,	253.383,	11.761,	
19.673,	+1000,	+1000,	21.929,	144.914,	+1000,	+1000,	85.192,	703.805,	+1000,	81.213,	214.216,	
124.305,	+1000,	+1000,	30.118,	140.564,	706.299,	456.277,	199.955,	705.601,	+1000,	383.253,	103.971,	
76.431,	242.757,	+1000,	120.481,	117.976,	+1000,	+1000,	30.848,	809.277,	+1000,	448.594,	115.356,	
+1000,	+1000,	+1000,	332.583,	39.043,	203.101,	+1000,	33.999,	209.401,	+1000,	186.907,	+1000,	
49.226,	608.007,	+1000,	61.117,	147.459,	+1000,	+1000,	308.339,	105.923,	+1000,	69.446,	111.967,	
+1000,	+1000,	308.64,	53.578,	61.47,	+1000,	+1000,	50.421,	807.574,	+1000,	298.355,	+1000,	
147.418,	12.385,	400.353,	173.736,	7.79,	501.595,	255.659,	37.094,	605.526,	+1000,	90.69,	+1000,	
3.143,	218.668,	+1000,	19.295,	602.538,	800.199,	+1000,	49.716,	114.271,	+1000,	184.88,	110.774,	
426.215,	102.085,	+1000,	106.963,	130.192,	+1000,	553.944,	47.452,	109.343,	+1000,	192.171,	611.698,	
805.484,	106.396,	+1000,	25.987,	31.849,	0.909,	351.006,	55.978,	305.921,	+1000,	173.209,	+1000,	
115.896,	204.978,	+1000,	79.793,	137.644,	103.441,	+1000,	45.405,	8.351,	+1000,	254.913,	610.624,	
342.841,	101.297,	+1000,	36.082,	20.394,	6.667,	85.781,	159.057,	208.714,	+1000,	350.517,	+1000,	
