0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
31.371,	1.291,	+1000,	103.761,	240.59,	+1000,	390.795,	85.091,	9.881,	+1000,	73.205,	112.285,	
147.441,	28.635,	+1000,	25.45,	32.19,	+1000,	+1000,	33.97,	411.38,	+1000,	86.397,	21.072,	
1.139,	202.048,	+1000,	3.549,	44.641,	+1000,	764.331,	55.244,	407.81,	+1000,	783.722,	613.05,	
37.408,	100.385,	+1000,	344.248,	60.804,	510.129,	241.675,	159.75,	113.183,	+1000,	271.837,	12.775,	
141.07,	+1000,	+1000,	6.866,	32.934,	203.045,	+1000,	136.211,	310.799,	+1000,	189.723,	212.431,	
9.853,	+1000,	+1000,	46.323,	55.088,	201.375,	+1000,	74.659,	309.057,	+1000,	176.219,	209.25,	
24.383,	20.84,	+1000,	113.867,	19.636,	806.381,	+1000,	241.213,	+1000,	+1000,	92.877,	7.753,	
198.006,	141.183,	+1000,	14.263,	7.055,	+1000,	+1000,	11.997,	5.26,	+1000,	168.709,	111.238,	
117.714,	+1000,	+1000,	20.601,	136.401,	603.67,	+1000,	48.738,	203.317,	+1000,	279.665,	909.528,	
64.412,	210.446,	+1000,	132.081,	228.211,	10.855,	+1000,	65.113,	108.497,	+1000,	87.857,	915.579,	
4.54,	+1000,	+1000,	51.591,	5.967,	+1000,	+1000,	59.937,	700.097,	+1000,	279.245,	308.16,	
72.127,	16.415,	+1000,	249.928,	46.292,	+1000,	188.237,	59.314,	307.17,	+1000,	83.099,	308.046,	
261.168,	+1000,	+1000,	95.651,	51.163,	103.341,	+1000,	66.456,	304.656,	+1000,	168.221,	+1000,	
264.65,	533.442,	+1000,	109.55,	119.549,	204.614,	92.81,	159.417,	109.575,	+1000,	89.635,	+1000,	
31.146,	702.364,	+1000,	72.934,	200.005,	307.769,	+1000,	34.387,	408.782,	+1000,	180.58,	904.404,	
172.337,	500.621,	+1000,	172.344,	117.585,	504.666,	+1000,	58.564,	10.715,	+1000,	499.338,	313.323,	
182.692,	42.427,	+1000,	342.189,	154.75,	105.227,	+1000,	61.573,	8.086,	+1000,	382.219,	609.537,	
15.687,	803.769,	+1000,	89.161,	130.188,	301.976,	331.722,	21.477,	507.147,	+1000,	180.18,	+1000,	
333.839,	+1000,	+1000,	59.098,	28.275,	+1000,	+1000,	48.636,	11.004,	+1000,	74.394,	610.354,	
788.49,	111.851,	+1000,	23.025,	9.622,	2.542,	+1000,	30.677,	605.015,	+1000,	78.133,	+1000,	
117.873,	22.699,	+1000,	59.684,	23.441,	+1000,	+1000,	54.977,	209.715,	+1000,	187.03,	909.912,	
832.45,	636.16,	+1000,	23.027,	13.29,	2.82,	631.125,	47.908,	509.587,	+1000,	174.399,	+1000,	
26.624,	529.565,	+1000,	136.028,	45.561,	4.939,	+1000,	80.864,	103.366,	+1000,	178.957,	709.608,	
234.326,	4.885,	+1000,	97.301,	9.35,	302.793,	+1000,	73.032,	7.7,	+1000,	182.459,	506.742,	
174.094,	+1000,	+1000,	45.857,	20.9,	402.085,	+1000,	41.254,	106.045,	+1000,	168.372,	+1000,	
249.629,	+1000,	+1000,	51.875,	25.053,	508.15,	+1000,	59.68,	111.426,	+1000,	80.244,	208.347,	
167.125,	9.205,	+1000,	93.314,	44.246,	501.911,	+1000,	43.889,	207.624,	+1000,	693.596,	+1000,	
129.941,	+1000,	+1000,	3.17,	87.543,	+1000,	+1000,	75.509,	215.472,	+1000,	69.9,	122.377,	
112.319,	809.566,	+1000,	15.713,	33.455,	307.478,	+1000,	74.19,	+1000,	+1000,	92.676,	+1000,	
136.888,	419.628,	+1000,	6.414,	24.162,	205.511,	+1000,	74.954,	108.195,	+1000,	69.281,	10.975,	
