0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
315.706,10.519,0.584,94.327,65.618,17.96,120.108,25.86,0.317,23.368,1.63,23.306,91.932,8.214,7.522,20.769,0.661,36.596,38.702,10.642,33.617,35.705,22.149,69.722,34.909,77.973,22.532,54.037,45.02,160.38,103.156,62.079,225.053,128.101,17.178,47.112,73.851,145.805,143.643,219.863,115.477,111.712,5.157,43.553,79.689,113.11,50.301,33.466,20.496,49.097,110.442,301.385,706.214,14.879,410.996,109.286,10.747,110.367
113.345,104.042,34.248,54.315,14.064,101.768,45.814,40.816,77.143,36.708,144.983,114.284,1.641,19.769,12.307,159.512,52.5,88.081,157.733,138.228,47.155,5.966,0.901,170.657,16.198,13.391,43.795,218.467,17.969,40.962,36.931,78.821,76.917,91.936,205.134,99.375,34.87,8.022,37.626,133.708,806.084,364.797,126.781,71.896,8.336,30.599,217.873,63.601,52.035,19.422,707.474,205.696,108.713,103.356,105.364,108.188,314.933,216.225
8.595,12.513,80.209,120.356,24.787,138.424,152.27,22.471,29.322,39.626,6.845,24.553,19.04,103.088,46.316,10.209,37.867,41.545,35.775,9.173,106.002,31.309,53.996,84.424,22.972,21.855,13.796,65.634,171.444,50.803,77.493,80.184,238.008,7.797,89.36,33.156,114.44,179.978,215.99,53.357,8.068,13.134,143.134,4.195,56.913,232.751,5.571,12.937,1.119,279.572,5.303,307.327,518.91,204.787,507.69,608.279,104.624,612.109
549.913,14.309,107.748,39.007,30.169,244.239,34.822,15.265,10.782,5.621,23.153,1.939,35.712,109.384,103.16,14.707,2.192,60.636,2.869,41.471,33.615,48.407,30.048,84.735,85.944,34.195,47.16,122.484,140.579,77.827,48.925,62.271,11.687,57.852,38.685,26.338,44.498,34.067,78.935,79.052,130.34,1000,42.872,156.482,27.323,256.702,50.666,12.523,72.013,44.71,318.878,407.203,203.268,510.774,214.298,12.94,711.396,407.306
0.173,34.735,63.354,32.56,2.023,273.183,111.25,20.367,10.915,61.296,35.708,81.554,96.044,3.985,40.771,1.418,48.447,17.593,8.86,16.862,142.37,127.891,9.89,2.412,0.849,140.354,2.003,81.708,4.638,58.255,12.165,37.359,23.195,324.735,124.994,196.208,34.562,82.181,96.511,47.46,234.361,17.982,42.775,113.539,12.754,70.74,37.084,85.675,5.369,21.649,212.822,410.302,405.17,305.214,319.817,507.623,2.189,110.203
11.127,42.63,10.478,6.359,107.195,29.592,31.337,6.271,3.75,40.172,15.424,31.817,40.883,78.263,41.978,32.878,7.817,35.859,16.92,8.473,14.182,27.82,41.447,24.253,69.53,141.18,27.252,146.125,46.888,23.214,242.747,73.043,39.891,24.629,20.972,44.7,14.674,131.474,38.845,70.708,14.696,200.587,52.159,242.747,3.153,1.45,168.638,91.622,24.641,56.867,404.171,306.351,703.945,5.045,317.847,101.751,609.569,617.265
4.688,5.41,3.418,172.612,3.867,123.178,59.807,88.047,84.452,76.88,15.082,3.667,9.957,2.173,7.744,17.895,26.83,39.509,3.267,94.49,10.45,11.277,124.464,74.874,64.618,31.78,12.58,47.583,29.665,4.41,19.58,162.138,108.397,87.817,155.328,5.915,25.005,22.766,60.614,10.002,213.268,55.37,233.613,47.713,16.835,0.795,117.411,133.699,42.898,74.267,107.507,6.503,205.272,101.365,16.684,4.501,111.3,211.848
