0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
128.357,135.966,117.024,10.638,125.876,7.158,70.834,28.232,14.414,277.335,287.171,48.43,336.958,206.436,147.148,248.44,97.676,250.477,324.71,8.923,55.502,44.94,282.628,163.537,661.648,66.046,263.187,88.091,451.716,207.827,62.168,69.641,600.951,216.993,1000,51.598,135.806,1000,967.044,845.038,803.117,359.972,238.529,96.623,61.952,218.269,16.717,65.723,63.705,40.299,803.463,31.573,317.172,1000,300.799,1000,511.568,307.561
243.98,43.859,170.922,198.791,84.041,34.489,36.009,42.099,87.764,117.733,363.529,81.114,237.143,249.229,102.76,65.502,133.24,293.375,65.673,212.843,9.686,428.883,361.629,898.705,206.021,39.119,123.514,865.994,422.711,823.65,281.04,96.387,1000,437.87,1000,358.675,393.19,851.938,971.013,142.87,410.89,972.861,424.317,348.013,4.988,301.794,173.298,75.848,227.19,106.623,307.585,502.36,209.133,113.885,108.515,216.186,212.195,1000
132.502,5.603,225.234,28.367,30.504,538.218,18.438,117.818,101.105,25.518,724.816,240.537,1.46,113.195,84.56,146.632,51.24,316.515,224.616,436.139,124.902,180.63,258.635,344.777,127.177,96.042,67.959,157.643,20.342,517.682,51.828,106.068,94.874,1000,869.899,447.289,181.691,1000,1000,1000,381.997,561.557,37.712,65.661,296.41,12.366,14.363,128.755,9.626,65.282,310.579,1000,8.422,300.066,903.53,712.238,719.271,411.046
908.623,28.147,27.27,63.958,201.113,14.809,703.985,366.057,92.875,45.265,101.112,16.824,123.827,261.129,15.446,123.86,137.815,255.886,266.733,523.539,36.759,178.35,38.66,343.292,20.57,152.518,416.045,134.871,545.096,1000,51.804,575.44,131.118,1000,687.656,66.842,140.215,1000,1000,1000,653.158,244.968,115.523,134.126,7.999,132.303,173.893,53.831,86.538,70.223,704.56,1000,101.002,11.412,808.742,308.593,612.753,809.31
9.803,115.005,89.445,337.692,268.577,228.575,39.923,184.741,53.503,229.156,322.662,10.77,192.855,115.778,41.286,220.545,58.858,252.507,176.987,26.06,35.241,376.449,214.705,230.55,366.471,169.133,507.844,47.349,991.727,421.542,179.26,157.041,665.888,13.089,35.311,37.386,181.317,754.026,1000,1000,213.77,122.954,247.818,55.638,37.662,6.959,287.836,10.308,33.215,13.889,401.723,402.676,3.879,800.86,105.295,1000,1000,4.701
116.062,1.282,12.896,42.161,390.015,63.581,226.792,18.857,168.216,21.626,201.587,57.594,179.969,171.535,619.943,58.024,316.829,90.838,465.736,222.202,167.118,41.791,138.463,82.387,564.048,31.775,34.786,31.412,662.054,313.93,274.542,96.703,120.131,672.153,6.654,51.073,496.243,62.689,1000,1000,244.734,469.115,54.294,233.309,122.741,156.026,118.152,33.99,42.516,190.819,705.924,807.34,1000,310.158,507.37,1000,611.667,509.322
27.537,148.186,270.806,141.211,158.292,23.539,60.113,32.49,43.118,273.498,68.686,203.689,2.222,198.054,164.007,87.209,65.889,123.688,362.645,163.204,57.597,683.419,96.175,850.115,97.603,56.783,66.641,1000,447.762,71.277,51.29,80.599,623.568,569.198,210.879,155.319,352.859,1000,640.51,808.603,35.593,610.061,215.354,6.958,74.608,404.07,74.669,36.754,29.431,60.563,1000,1000,909.605,27.984,604.153,10.352,120.4,1000
