0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
9.017,5.083,37.487,2.698,1.193,1.258,13.918,1.007,1.64,3.209,9.181,13.819,11.122,20.911,7.521,2.17,1.658,6.256,46.429,4.753,0.991,5.322,8.129,40.576,10.956,16.038,23.361,28.538,3.802,5.55,38.4,3.364,9.567,1.322,1.081,11.414,13.334,11.327,16.754,8.546,14.017,10.807,12.042,4.287,10.637,311.965,1.334,11.103,3.461,22.194,3.335,202.625,1.92,0.869,0.599,11.876,6.418,6.511
106.502,3.542,10.163,8.564,1.371,10.013,64.03,1.365,8.463,12.372,7.576,19.1,4.145,37.792,19.598,2.997,11.68,7.313,1.811,13.734,12.526,2.198,6.664,3.66,1.212,11.718,3.451,4.011,36.248,12.989,17.955,2.352,2.289,11.68,22.057,2.949,13.193,13.681,8.436,15.169,302.141,116.742,5.248,61.544,45.691,253.224,21.986,0.395,9.961,58.392,1.314,103.689,4.95,6.029,15.584,4.599,102.536,2.188
24.139,4.377,3.437,5.842,1.131,12.645,8.669,11.162,1.787,35.524,4.247,41.946,1.431,1.737,4.966,1.374,1.02,4.302,22.821,1.6,9.887,1.319,3.978,5.61,0.752,8.146,23.164,0.69,3.854,1.99,9.043,5.597,16.091,32.398,1.203,14.313,26.086,15.328,18.313,5.43,2.925,102.557,13.573,21.382,39.91,9.127,8.801,2.819,6.151,4.444,107.876,0.597,5.17,4.992,1.224,2.552,5.523,18.385
114.767,9.906,1.922,23.802,2.874,5.078,1.768,4.36,38.86,10.909,14.632,10.501,3.746,5.544,7.444,10.194,5.704,7.764,17.819,5.902,28.719,20.589,13.344,11.355,4.475,11.985,4.587,10.972,3.517,27.53,3.882,13.667,19.328,44.242,1.757,0.491,19.021,19.141,15.588,16.916,34.682,81.647,14.517,11.645,34.355,310.202,8.965,7.187,4.726,5.645,410.811,21.336,6.242,7.11,107.35,3.399,6.278,3.193
30.458,4.744,15.272,6.478,6.153,6.877,11.055,6.946,8.253,23.284,26.116,1.472,7.908,11.946,0.997,3.008,6.766,16.229,13.716,1.151,8.847,16.996,7.922,12.045,4.177,3.902,5.848,8.596,30.886,7.044,10.517,14.741,6.627,6.21,16.352,12.771,1.242,12.388,6.706,17.734,7.895,249.958,2.947,5.068,45.451,122.388,14.4,8.643,1.76,5.13,209.646,7.5,120.655,11.566,101.213,4.815,6.194,5.545
4.741,1.748,41.556,7.581,10.17,30.646,4.379,4.153,2.354,7.963,2.14,1.485,3.983,0.704,3.29,4.452,5.014,8.981,13.281,1.977,0.602,6.498,5.931,10.968,13.229,7.222,2.961,23.037,1.849,20.556,1.876,8.789,3.015,7.854,5.5,5.739,3.13,56.197,18.878,21.48,5.036,224.848,5.477,8.399,24.626,118.193,35.406,18.04,7.308,6.687,107.475,0.911,4.678,2.09,115.892,5.852,8.74,2.532
33.589,77.17,1.057,9.933,6.877,0.235,5.977,25.832,9.948,8.316,8.337,0.861,13.51,2.029,7.405,13.265,9.546,19.638,5.534,6.119,7.275,9.529,3.02,1.523,3.57,3.963,4.014,2.984,1.699,0.928,25.471,3.83,2.075,30.958,20.068,8.158,10.597,6.295,36.123,11.488,10.055,3.158,23.091,1.434,10.1,206.322,10.285,58.403,9.87,33.918,601.938,301.703,4.374,4.172,0.419,104.643,2.611,15.124
