0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
5.434,253.877,125.928,14.543,325.294,2.201,403.941,493.088,38.858,243.074,68.268,156.279,127.757,212.827,105.555,222.045,193.28,498.037,217.165,57.089,129.52,180.151,586.558,1000,616.008,49.075,49.187,333.332,639.214,1000,263.582,477.393,1000,1000,1000,56.583,182.682,1000,1000,1000,134.618,66.267,241.433,58.313,71.451,5.007,232.239,180.755,76.589,188.934,908.241,516.101,8.689,10.168,4.505,107.593,1000,709.314,913.733,663.177,1000,691.8,113.916,30.585,702.577,171.857,19.81,423.298
119.968,42.084,120.335,22.298,143.099,42.734,22.759,12.909,90.231,478.74,18.79,149.661,376.458,367.205,166.643,130.43,193.286,8.68,558.285,80.724,134.666,85.718,154.047,1000,1000,236.388,46.929,118.96,467.222,1000,66.324,1000,1000,1000,1000,253.765,89.146,1000,1000,1000,531.33,709.453,19.013,231.675,77.558,5.964,37.47,24.966,9.498,45.4,1000,4.698,511.118,204.381,202.339,15.955,1000,414.012,1000,950.114,333.48,154.249,166.961,325.266,13.164,641.13,286.902,200.54
357.515,5.337,41.957,14.037,65.169,138.828,4.797,30.547,102.42,358.193,145.56,227.649,83.515,478.719,125.192,334.115,178.844,365.379,1000,968.946,279.414,107.734,691.8,594.168,1000,187.324,443.052,1000,1000,1000,473.568,82.866,1000,369.053,1000,40.086,184.875,1000,1000,1000,328.818,158.779,227.606,27.953,70.827,235.015,5.063,15.969,199.188,69.39,1000,104.261,1000,214.244,1000,214.228,409.047,521.332,203.155,23.587,14.173,15.688,3.581,726.543,406.987,136.349,166.266,143.038
116.336,14.629,109.756,76.831,97.129,18.463,99.443,121.829,9.79,12.928,68.028,143.997,62.769,672.53,451.14,67.838,85.84,153.362,355.225,637.801,147.986,169.229,0.65,500.419,978.411,69.115,87.553,1000,1000,1000,194.865,565.477,1000,1000,1000,53.982,965.677,1000,1000,1000,18.17,24.273,52.72,43.935,199.985,416.853,362.938,213.255,19.141,11.607,110.62,909.914,911.965,206.641,13.726,212.171,1000,509.264,1000,1000,68.313,235.554,264.46,403.264,111.142,39.47,76.022,159.727
204.158,136.144,8.389,129.701,65.176,32.218,129.282,90.498,15.637,18.985,265.659,292.82,4.237,176.976,124.458,348.535,43.801,467.699,1000,1000,139.678,53.993,699.015,1000,1000,76.372,244.109,1000,871.007,466.894,178.77,88.999,1000,826.686,1000,176.181,336.135,1000,1000,65.482,210.999,126.313,149.448,85.831,36.393,58.775,39.518,61.684,270.255,43.488,1000,106.473,200.506,130.643,411.519,917.907,711.964,1000,651.761,1000,240.364,75.638,240.077,9.63,1000,49.083,145.35,74.311
114.643,72.036,10.507,70.214,53.912,28.081,79.764,90.107,382.524,38.815,301.89,81.777,27.056,146.026,145.819,22.751,74.548,93.251,230.678,314.254,143.375,194.939,464.631,688.109,1000,52.687,284.459,809.871,161.871,1000,71.286,77.543,1000,1000,1000,186.334,1000,1000,1000,1000,51.213,39.464,211.289,54.214,35.054,404.494,112.987,132.042,35.226,9.369,510.753,115.924,1000,514.713,15.224,1000,1000,322.027,1000,204.73,172.841,138.983,13.088,1000,174.01,132.828,150.469,191.111
109.846,11.453,186.196,52.961,50.484,12.538,37.552,250.239,76.358,649.677,35.792,59.727,15.941,154.985,86.039,51.49,52.452,140.894,84.633,1000,44.027,282.012,728.301,1000,1000,68.697,282.706,181.457,1000,1000,374.735,573.841,1000,786.757,1000,70.066,798.48,1000,1000,870.815,707.548,143.15,191.903,165.83,19.827,24.716,107.985,109.913,318.457,12.029,204.712,105.833,108.486,601.627,1000,410.882,15.011,211.693,1000,1000,37.549,673.755,198.929,309.193,303.457,128.43,3.525,175.832
