0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
27.384,12.376,41.155,12.431,21.924,26.285,19.616,39.378,5.207,20.749,144.609,91.41,16.364,28.328,4.676,9.033,32.137,60.037,65.54,167.301,19.992,39.398,29.888,360.018,238.417,13.619,59.904,76.667,93.038,180.028,37.644,93.396,564.491,213.065,516.958,32.958,90.701,638.992,942.597,284.879,10.167,2.562,7.344,39.059,9.799,4.587,4.071,32.902,11.747,21.245,812.637,218.844,111.426,8.279,10.026,10.606,115.962,110.162,6.631,7.03,192.486,149.615,21.97,13.221,32.523,5.825,20.417,52.12
3.313,16.108,21.979,54.018,14.017,78.734,28.021,4.925,14.122,37.278,24.715,43.544,30.662,69.741,112.321,20.371,70.323,5.121,0.832,16.308,48.238,19.271,40.032,123.598,160.299,28.439,59.865,343.988,365.712,25.103,31.217,79.127,1000,1000,185.419,43.676,78.944,1000,322.796,306.238,15.367,19.681,7.353,10.693,43.691,8.853,26.562,29.467,7.704,51.251,15.741,3.421,205.03,206.717,8.767,3.211,7.262,18.346,6.164,5.211,14.399,5.03,54.782,12.285,224.82,2.175,8.944,6.494
14.301,12.896,24.236,0.783,13.882,2.623,10.57,33.9,63.917,7.575,32.602,61.06,21.165,84.348,23.26,11.916,60.539,44.996,92.88,184.36,37.275,2.204,53.187,90.136,220.165,47.319,88.196,197.011,135.43,418.403,23.122,64.737,275.59,743.895,518.647,55.067,140.987,1000,655.295,1000,8.26,16.428,18.914,30.731,17.379,11.353,95.667,30.262,5.706,6.227,102.295,107.18,11.005,2.521,10.649,113.893,15.436,11.854,74.824,8.767,1.619,73.453,10.852,52.878,115.593,60.607,8.456,54.697
4.638,43.304,7.308,14.197,18.472,43.139,8.934,47.272,56.881,28.092,62.332,64.718,7.938,63.07,23.536,50.851,32.523,3.925,8.244,129.414,49.895,47.435,18.013,186.297,211.584,51.77,35.194,990.229,484.048,1000,59.488,93.95,362.453,127.775,485.985,55.481,87.026,1000,1000,471.464,123.705,29.111,2.912,13.359,35.644,130.316,19.802,10.177,32.922,15.78,207.693,8.891,102.667,17.773,17.441,16.437,117.189,13.93,501.783,131.273,7.338,117.058,1.625,13.513,2.064,23.502,47.67,32.346
31.361,25.491,14.082,19.523,25.646,21.368,14.548,25.164,147.926,12.906,4.532,4.413,43.805,28.71,29.897,21.534,88.509,57.869,63.484,2.331,35.145,6.326,161.181,369.513,133.898,24.072,76.071,435.367,43.819,313.497,55.566,92.417,30.937,159.961,88.9,46.826,59.959,781.021,559.269,18.535,9.049,16.529,3.598,13.331,6.274,10.279,5.194,16.812,2.953,4.479,5.685,6.797,401.075,6.163,114.686,7.359,2.698,114.086,17.366,11.908,4.594,25.992,32.615,212.649,108.291,13.727,59.392,6.737
10.103,21.888,5.232,7.727,11.271,15.173,11.708,23.994,17.542,3.218,20.899,11.753,23.372,28.986,5.577,2.877,38.902,107.787,141.041,126.933,65.263,65.508,155.874,51.506,106.136,159.476,62.295,531.498,439.058,83.26,63.435,70.255,794.021,235.422,1000,58.16,81.598,540.203,1000,1000,15.986,23.301,23.834,10.617,41.5,5.079,18.033,18.592,2.668,19.656,202.822,5.213,306.01,5.639,214.69,5.766,23.894,21.834,206.484,607.325,94.888,9.526,5.448,415.769,14.29,2.887,36.921,20.72
34.231,40.621,13.405,19.635,10.751,37.305,45.672,54.543,47.087,25.766,19.135,50.723,43.51,72.917,53.247,17.522,95.608,52.741,14.845,71.359,30.366,98.495,88.828,103.927,317.597,32.711,90.4,162.482,189.696,22.61,53.567,171.479,654.801,1000,461.784,60.288,60.491,1000,1000,1000,4.727,5.268,87.399,5.334,13.124,9.99,8.756,30.198,12.693,28.502,17.061,110.476,7.267,10.991,11.836,15.848,13.901,13.17,207.202,21.685,7.042,91.558,192.519,108.134,11.538,69.309,104.536,17.161
