0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1000,810.763,804.016,1000,1000,1000,397.565,698.062,585.102,157.953,351.989,232.729,1000,1000,1000,1000,1000,1000,1000,966.244,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,14.14,865.535,3.535,687.789,550.839,178.862,153.252,1000,626.004,1000,1000,1000,1000,1000,1000,415.69,1000,1000,1000,1000,1000,10.285,1000,328.393,433.999,600.121,879.225
1000,40.39,679.194,350.372,1000,1000,428.668,1000,790.145,561.805,1000,294.026,1000,1000,1000,470.809,1000,1000,632.525,1000,181.689,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,206.316,724.805,7.107,477.062,1000,532.62,499.516,86.815,54.428,1000,9.74,1000,16.042,1000,1000,311.584,1000,1000,946.231,1000,805.668,502.436,1000,143.585,324.403,105.574,176.167
1000,953.898,176.667,96.298,1000,181.826,197.163,688.413,1000,1000,1000,482.884,1000,1000,955.203,243.3,848.308,1000,1000,1000,865.48,214.632,1000,1000,1000,587.267,798,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,717.301,1000,794.552,65.793,640.172,1000,1000,171.762,689.952,686.369,1000,1000,1000,1000,921.355,1000,1000,717.754,1000,1000,20.869,393.658,412.086,1000,632.038,260.963,1000,106.446
1000,1000,950.34,1000,115.304,145.048,775.207,790.704,1000,800.691,524.953,747.353,1000,1000,1000,1000,476.09,1000,1000,1000,673.644,1000,1000,1000,1000,377.051,1000,1000,1000,1000,661.074,1000,1000,1000,1000,1000,1000,1000,1000,1000,542.595,241.656,165.705,375.159,1000,418.371,160.619,717.145,259.773,842.88,1000,1000,1000,5.128,1000,1000,1000,1000,1000,1000,1000,87.835,1000,641.767,1000,975.448,435.08,9.703
959.564,927.126,183.36,856.84,1000,1000,1000,252.614,1000,346.796,1000,1000,1000,1000,1000,862.117,818.144,1000,237.328,1000,139.326,1000,1000,1000,1000,355.104,1000,1000,1000,1000,1000,1000,1000,1000,1000,174.6,1000,1000,1000,1000,17.767,228.185,1000,469.424,958.292,212.816,1000,179.975,742.128,120.943,1000,1000,1000,200.38,1000,612.76,1000,1000,1000,1000,1000,1000,1000,1000,806.261,1000,174.105,486.702
152.686,236.672,1000,346.923,1000,1000,829.74,1000,1000,1000,459.309,1000,1000,1000,236.092,270.832,292.889,1000,1000,1000,1000,777.893,523.354,1000,1000,350.858,1000,1000,1000,1000,85.351,1000,1000,1000,1000,178.671,1000,1000,1000,1000,417.469,540.27,1000,1000,322.558,1000,125.518,918.834,307.05,858.828,1000,806.016,1000,1000,1000,1000,1000,1000,1000,759.427,533.956,1000,477.179,819.054,919.142,1000,22.147,734.537
433.404,1000,662.371,1000,1000,230.2,1000,231.744,1000,951.254,1000,889.035,68.509,1000,1000,267.592,1000,753.376,1000,406.04,94.406,558.14,1000,1000,1000,33.129,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,215.905,1000,262.592,1000,440.852,15.903,370.014,1000,1000,353.822,1000,310.497,43.529,1000,1000,1000,112.499,1000,503.682,1000,428.918,1000,640.977,1000,468.916,704.171,1000,1000
