0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
5.443,2.1,0.682,1.313,3.564,0.607,5.783,6.891,2.006,14.27,4.067,2.329,1.731,6.935,1.927,0.627,5.531,2.017,7.654,8.037,5.346,2.798,10.827,5.406,5.475,3.621,9.546,31.99,2.137,25.783,3.627,16.739,45.35,23.326,28.582,11.447,10.2,26.705,14.519,47.797,16.878,81.454,4.621,4.794,2.311,1.476,2.068,1.201,1.886,2.836,105.085,2.384,7.754,0.945,2.663,12.406,5.533,6.216,1000,7.161,0.392,0.36,3.619,7.432,9.371,1.667,0.535,2.05
7.522,9.143,4.114,4.951,0.313,8.048,0.69,3.493,2.288,0.884,1.82,0.938,1.627,1.599,1.22,4.113,16.397,4.436,4.661,4.337,1.234,7.389,3.174,5.745,5.836,11.309,3.822,16.823,15.387,7.99,5.745,4.597,1.245,29.373,84.142,16.521,2.677,2.039,5.749,114.912,0.913,0.906,43.396,1.531,1.641,7.089,15.681,3.611,0.698,1.174,102.801,0.495,0.682,8.755,6.81,0.73,5.825,8.8,11.099,22.954,6.654,0.797,39.341,14.159,0.683,2.921,5.823,9.592
7.372,2.56,1.495,9.681,5.362,1.686,2.628,3.742,3.308,1.468,2.533,2.103,2.499,3.646,0.5,3.783,5.115,1.328,7.822,4.985,1.092,0.668,12.923,5.056,16.668,4.168,2.636,6.554,8.944,21.792,12.333,6.327,8.324,62.266,18.193,8.646,15.692,2.482,80.517,48.532,7.583,10.289,0.767,11.879,6.505,2.656,0.795,2.771,0.662,7.376,6.311,0.91,5.789,2.943,6.074,5.354,8.584,8.627,3.837,3.949,13.879,6.533,1.719,0.319,11.22,3.925,4.704,9.74
2.787,4.21,2.469,6.363,24.997,4.651,2.012,0.477,5.017,2.325,1.744,3.798,0.541,2.428,11.532,6.452,3.047,1.447,2.863,2.148,12.897,8.052,11.97,8.718,2.571,16.347,4.425,1.09,0.822,10.226,12.713,14.05,45.039,1.013,52.415,13.561,27.887,61.439,92.303,30.858,2.146,0.581,2.614,6.043,4.479,6.459,5.861,2.746,4.782,2.019,200.931,1.267,106.908,6.134,3.597,2.924,5.305,6.144,1000,663.711,392.852,5.025,5.206,0.988,8.018,4.251,19.952,22.967
2.363,5.314,1.807,0.961,0.417,0.96,0.458,3.461,2.257,4.593,6.545,1.689,1.307,7.893,2.683,2.711,3.974,4.775,3.461,3.088,2.952,3.205,6.146,6.878,2.345,16.448,2.892,0.72,20.906,3.65,22.886,9.478,8.61,13.731,11.066,8.492,41.192,35.185,25.001,127.784,6.888,3.548,3.345,3.627,1.662,4.863,2.628,0.949,11.964,0.633,3.807,0.967,4.886,1.217,0.649,3.947,6.426,3.511,1.129,1000,11.79,0.87,8.816,27.397,2.522,14.244,5.481,5.825
1.258,4.934,2.856,1.73,4.287,3.302,2.398,5.383,0.884,13.022,8.231,4.483,1.424,13.625,2.434,4.605,4.113,3.733,1.316,2.651,6.351,6.119,8.54,7.009,8.376,5.602,15.502,8.652,15.887,5.766,19.864,36.723,24.949,4.889,26.054,16.755,13.925,45.096,60.84,14.852,1.118,7.908,11.918,4.427,2.601,4.475,0.622,1.853,22.256,6.207,11.277,1.18,4.254,1.42,4.444,2.606,103.049,6.743,9.186,29.472,4.743,8.913,5.573,2.626,4.294,63.965,1.022,1.324
8.366,12.629,1.421,1.649,0.287,1.924,2.25,5.656,2.941,5.466,6.279,10.719,4.347,6.124,1.759,0.512,1.164,1.972,2.994,0.393,13.037,3.811,17.703,4.356,8.222,1.633,2.016,9.023,16.742,1.453,0.98,6.964,46.897,7.763,88.294,15.696,25.085,13.672,60.8,36.652,0.498,13.242,5.59,4.444,2.914,0.679,3.821,3.433,11.634,2.705,9.168,6.63,1.255,3.636,0.673,3.335,4.732,5.303,12.015,3.59,3.927,3.761,12.123,4.579,1.127,2.388,111.788,9.732
