0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
155.718,27.001,11.954,16.399,52.677,17.421,16.498,12.834,60.779,55.756,42.727,47.874,40.937,19.383,296.151,124.998,51.851,263.128,1.473,193.89,32.587,13.061,24.906,24.876,38.675,55.704,50.998,1000,160.433,117.623,276.352,50.599,44.783,1000,1000,158.072,49.338,899.173,1000,1000,111.118,104.621,25.267,29.17,103.629,4.359,9.381,53.81,25.734,73.194,303.034,5.431,402.376,8.454,424.953,509.872,815.507,11.84,1000,395.855,388.857,447.49,3.633,1000,4.118,11.801,146.902,59.29
24.681,48.929,20.623,10.304,135.579,13.157,81.098,55.405,29.624,21.011,26.467,50.159,15.764,19.226,85.592,154.793,63.936,1.514,39.708,48.509,119.713,185.608,1.8,228.957,721.185,39.947,124.275,672.282,173.084,292.815,50.102,66.061,748.483,1000,312.309,62.016,33.419,1000,1000,1000,7.3,245.556,26.249,2.999,72.331,12.964,145.746,33.116,9.077,17.313,6.887,115.559,104.167,222.132,10.263,11.761,8.218,127.082,1000,566.079,133.147,463.725,56.475,4.841,136.491,30.541,219.872,16.426
18.261,27.865,24.336,98.666,30.439,11.829,24.882,74.294,40.852,45.261,67.252,36.208,26.235,36.235,71.028,60.971,30.315,55.32,86.309,158.596,23.242,48.687,98.582,17.854,280.077,53.992,62.276,186.608,1000,68.878,74.319,99.683,582.195,512.435,495.849,253.926,39.868,230.697,38.36,1000,314.56,126.38,20.044,10.92,34.043,17.366,9.831,23.471,18.398,10.999,301.259,100.577,207.612,110.532,211.434,17.41,112.689,120.942,106.997,976.335,811.034,82.009,284.061,12.501,107.471,32.358,124.612,288.737
102.109,49.418,78.612,7.703,26.723,41.562,61.571,25.459,67.92,14.619,43.92,37.303,47.433,41.418,49.866,10.58,16.056,28.617,136.209,56.543,33.048,42.74,26.442,62.241,254.141,33.294,55.58,1000,1000,482.951,266.036,241.656,298.744,434.728,780.401,84.836,50.098,1000,384.39,1000,219.009,6.001,17.889,20.368,3.722,109.657,103.492,18.723,66.65,34.816,201.171,105.716,211.515,305.815,419.397,410.123,514.263,108.022,1000,177.958,245.442,109.4,103.888,303.553,5.818,33.633,234.128,52.677
1.926,6.357,108.463,101.742,19.871,125.106,25.041,33.352,3.247,17.453,257.67,19.1,1.853,53.779,1.978,45.206,15.201,58.279,496.194,157.971,32.104,16.812,64.268,349.934,21.613,293.66,51.676,561.172,297.296,527.44,66.766,45.605,183.79,122.95,902.999,147.814,67.002,1000,1000,1000,305.166,30.076,38.704,15.413,39.787,413.788,67.623,23.421,53.746,22.883,304.408,2.661,509.191,8.582,126.529,4.938,307.688,416.056,1000,305.908,267.349,133.662,133.193,9.4,7.635,55.847,208.81,47.42
148.297,50.832,22.455,31.553,81.032,5.437,61.275,13.236,86.576,31.692,23.998,14.768,52.38,29.971,104.844,93.629,48.474,74.273,106.906,283.142,31.903,130.748,753.636,743.987,432.928,61.293,35.555,1000,205.381,20.271,52.346,165.011,412.352,287.217,1000,270.001,72.687,518.473,1000,1000,203.919,316.301,95.397,58.984,73.894,6.721,69.169,46.195,1.231,12.277,205.248,207.058,100.243,19.02,110.775,20.11,5.998,123.025,102.72,799.417,54.298,141.349,299.756,414.512,319.349,266.031,30.357,11.829
96.638,4.841,5.279,94.432,12.153,2.557,42.135,20.69,19.815,21.783,22.241,23.09,17.18,45.778,1.926,8.7,19.276,38.259,5.141,6.284,23.317,40.118,455.619,60.543,365.138,64.174,127.388,474.368,358.849,2.236,54.408,85.639,215.364,556.746,628.476,69.269,391.117,1000,1000,1000,3.782,423.516,30.184,76.279,15.491,28.488,258.85,9.476,24.875,50.838,105.587,203.535,100.358,107.118,501.409,416.967,309.786,18.413,1000,1000,83.044,93.091,37.148,41.17,145.941,52.652,42.784,48.825
