0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
26.834,122.333,75.037,4.127,25.52,161.43,240.97,338.655,539.793,728.387,42.783,58.143,346.3,207.522,106.472,49.591,537.722,66.253,120.808,841.548,109.967,269.77,1000,604.491,956.667,44.482,797.436,1000,1000,892.807,79.978,83.612,1000,1000,1000,150.766,1000,1000,1000,1000,611.06,207.028,62.645,67.774,4.463,30.894,246.006,81.473,165.207,280.726,4.272,411.475,210.19,212.335,1000,321.979,503.468,1000,10.048,1000,1000,67.752,753.086,1000,6.547,139.94,48.736,60.806
23.091,322.032,56.494,209.412,231.433,110.964,189.865,31.792,237.131,65.35,230.332,176.337,1000,377.67,690.36,263.25,95.827,592.864,1000,391.08,54.224,178.553,1000,1000,1000,89.974,467.75,1000,1000,1000,94.628,882.6,1000,1000,1000,91.413,1000,1000,383.064,1000,325.66,18.002,166.725,51.445,179.339,120.083,26.878,529.469,144.939,73.104,1000,108.668,1000,717.111,1000,514.764,611.451,1000,1000,239.464,552.917,295.389,227.139,1000,955.967,85.184,334.521,32.652
27.43,57.288,150.981,7.773,786.63,56.145,39.104,153.596,89.004,41.489,234.091,64.504,59.2,252.587,302.704,23.167,239.551,170.219,1000,1000,38.969,250.129,1000,1000,1000,199.759,354.266,1000,1000,1000,1000,495.473,1000,1000,1000,386.116,370.115,1000,1000,1000,143.95,417.945,69.38,17.649,35.167,303.274,55.358,104.018,185.552,124.921,108.875,6.984,911.947,311.207,20.565,814.4,1000,816.903,1000,162.055,15.15,627.929,102.645,1000,102.045,397.308,323.532,404.849
124.325,55.409,136.224,105.367,309.939,122.442,120.183,35.648,133.445,1000,222.089,47.875,868.443,443.986,449.512,139.403,275.826,198.996,287.986,864.697,37.082,595.335,94.459,1000,161.851,97.138,77.366,1000,1000,1000,63.977,191.249,1000,1000,1000,154.506,287.715,1000,1000,1000,901.666,215.269,10.781,3.192,265.298,308.517,32.803,38.37,22.23,51.012,1000,122.683,715.098,421.66,1000,407.254,1000,1000,1000,979.102,156.826,110.173,353.805,418.94,714.427,567.834,59.842,57.529
42.37,356.717,259.045,55.699,259.591,9.645,47.9,419.708,189.888,125.035,328.475,256.362,860.077,1000,1.413,377.717,195.543,475.796,955.788,766.924,378.449,363.798,847.009,1000,1000,268.632,289.164,1000,1000,753.523,470.784,388.788,1000,1000,1000,465.759,1000,1000,1000,1000,358.712,47.374,318.063,265.185,116.662,215.243,737.441,298.001,93.983,14.798,603.058,311.033,309.226,10.994,18.749,1000,620.847,218.607,1000,658.013,175.421,140.478,583.24,1000,386.583,204.619,316.809,30.431
141.654,79.985,187.7,319.121,15.845,57.133,98.971,88.864,249.197,511.482,130.606,73.177,75.594,43.441,889.2,239.934,230.139,678.466,98.827,13.49,75.245,29.477,172.203,1000,122.767,869.394,1000,1000,1000,1000,64.502,1000,1000,1000,1000,275.862,798.027,1000,1000,1000,115.625,5.255,94.167,547.759,11.572,312.093,379.316,9.389,45.512,60.105,1000,14.862,309.121,914.474,1000,708.847,1000,515.441,1000,1000,123.032,156.15,608.438,412.96,132.359,121.472,177.801,53.871
241.41,28.202,11.68,81.567,126.443,236.219,22.918,550.447,671.638,1000,65.44,129.158,84.923,549.708,1000,22.454,300.391,649.012,1000,1000,146.001,150.208,1000,529.126,1000,343.826,83.994,878.097,1000,1000,379.518,385.345,1000,1000,1000,383.922,993.495,1000,1000,1000,103.519,528.26,48.163,570.238,257.908,309.552,215.178,313.613,29.657,63.256,706.148,108.876,1000,506.12,512.05,11.847,716.943,520.093,1000,9.223,902.114,1000,321.581,712.283,38.771,384.598,27.694,217.045
