0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
22.122,2.621,9.978,3.773,8.593,6.931,7.086,9.803,1.74,18.067,0.48,19.114,5.854,0.717,10.752,36.931,4.256,3.122,30.42,12.892,12.093,22.07,6.012,9.312,13.996,13.877,8.654,18.835,11.404,85.059,34.481,28.858,30.3,16.042,9.597,22.964,19.441,7.132,18.527,68.775,4.379,7.675,5.85,1.424,10.823,5.094,4.976,10.152,6.362,8.95,1.512,10.234,8.237,1.679,103.215,12.64,2.031,7.646,20.925,27.264,11.89,22.62,16.49,61.586,16.556,11.755,4.369,9.897
4.409,2.776,4.597,11.415,0.464,3.945,1.907,5.182,2.95,24.109,11.959,6.029,10.42,7.084,12.973,8.592,6.635,12.005,4.439,14.676,10.423,20.004,7.502,24.433,20.928,19.284,37.375,65.549,32.536,18.736,14.546,17.797,13.54,22.776,104.098,12.239,13.395,93.436,135.879,34.732,8.835,10.603,1.88,8.872,9.304,2.437,11.254,10.15,7.482,1.586,121.68,2.534,0.652,7.119,5.371,16.874,25.81,121.92,7.492,10.871,9.276,2.52,27.685,6.082,0.679,11.74,1.564,7.549
10.207,11.3,5.614,0.871,3.966,9.432,10.788,4.048,2.389,4.041,10.722,10.399,25.887,3.409,11.008,1,9.475,1.949,33.101,3.492,5.503,2.077,31.051,20.697,23.651,10.633,40.956,38.846,33.15,23.181,10.032,26.183,9.223,31.179,113.058,20.186,57.734,69.794,148.857,98.575,5.411,2.865,6.527,4.431,8.101,8,2.38,13.621,3.283,11.615,0.454,104.916,3.937,2.683,3.558,5.995,13.972,5.021,4.827,109.141,3.627,3.627,3.707,5.815,45.126,1.826,2.422,3.208
0.203,6.197,16.692,2.035,6.004,7.053,0.653,6.968,1.942,3.344,3.997,26.754,16.245,4.244,2.128,4.866,22.826,1.299,7.207,27.366,15.253,2.494,34.525,7.228,10.217,9.945,22.921,162.919,4.869,13.014,4.96,32.992,1.014,2.796,27.858,17.055,4.119,80.465,122.997,23.283,5.448,22.355,3.612,36.679,1.322,0.713,2.681,4.972,19.444,0.615,112.184,4.966,5.446,2.788,4.138,9.523,2.909,8.793,10.695,7.814,11.546,89.602,13.411,109.86,7.575,3.855,1.004,10.805
0.605,7.667,4.875,4.9,1.466,11.357,3.612,1.069,3.24,3.532,3.268,7.692,1.941,7.295,4.858,5.173,13.752,2.713,6.579,1.536,3.679,1.522,25.562,9.739,2.868,22.248,43.83,11.121,73.031,26.347,29.138,30.943,2.069,40.492,86.357,8.202,43.719,30.008,187.039,92.435,11.922,4.992,1.153,2.871,1.217,7.567,5.516,1.326,8.992,2.836,10.224,7.557,5.932,1.46,2.825,3.214,8.073,8.117,30.461,12.119,49.441,23.375,4.807,35.834,4.112,23.423,16.505,4.25
9.616,7.025,18.002,2.61,13.131,25.349,20.749,28.133,5.802,0.704,11.342,11.213,2.273,3.72,17.294,15.495,4.841,7.293,32.888,12.13,6.599,10.607,16.959,7.686,16.231,2.589,14.18,9.011,28.357,118.443,1.391,0.807,97.015,28.95,127.487,8.646,38.336,107.048,141.593,103.218,73.068,4.101,11.357,4.105,16.004,2.066,12.593,4.105,15.054,1.008,1.631,100.725,1.713,5.168,5.119,6.468,2.782,11.42,308.97,7.964,2.458,7.017,3.744,16.763,9.293,36.191,5.432,9.971
2.024,0.636,12.812,6.105,10.852,0.569,5.674,2.209,8.167,1.177,4.023,7.155,7.83,1.435,19.09,21.731,5.02,6.049,8.907,4.701,9.307,14.903,7.22,34.076,34.944,19.816,9.932,4.982,40.033,4.001,7.679,36.677,68.433,30.473,5.04,19.744,37.685,6.413,43.498,14.297,3.628,1.381,4.076,11.346,13.029,11.904,2.48,4.772,4.049,2.677,8.914,3.141,13.58,3.398,9.98,13.416,8.47,10.01,8.635,57.108,20.569,9.264,33.135,111.083,108.621,8.505,26.06,5.453
