0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
288.295,	+1000,	+1000,	93.009,	20.272,	+1000,	376.033,	20.733,	+1000,	+1000,	763.512,	915.052,	
42.623,	+1000,	+1000,	56.967,	810.153,	+1000,	322.186,	47.33,	+1000,	+1000,	288.017,	410.02,	
115.026,	+1000,	+1000,	37.629,	+1000,	+1000,	447.161,	619.858,	+1000,	+1000,	320.319,	410.495,	
822.888,	+1000,	+1000,	139.381,	429.618,	+1000,	26.907,	63.865,	+1000,	+1000,	979.688,	209.596,	
439.495,	+1000,	+1000,	327.583,	103.575,	+1000,	552.186,	7.943,	+1000,	+1000,	286.679,	+1000,	
566.698,	+1000,	+1000,	95.786,	703.538,	+1000,	135.68,	431.215,	+1000,	+1000,	369.68,	+1000,	
184.792,	+1000,	+1000,	41.938,	135.604,	+1000,	34.929,	237.181,	+1000,	664.428,	172.867,	+1000,	
+1000,	+1000,	+1000,	117.432,	823.034,	+1000,	395.877,	265.004,	115.375,	+1000,	180.553,	+1000,	
+1000,	+1000,	+1000,	707.992,	18.968,	+1000,	412.403,	42.006,	10.481,	237.863,	76.808,	904.234,	
+1000,	+1000,	+1000,	4.916,	408.515,	+1000,	403.629,	722.557,	+1000,	371.305,	449.078,	+1000,	
+1000,	+1000,	+1000,	113.696,	922.045,	+1000,	+1000,	177.446,	101.953,	72.202,	90.132,	+1000,	
+1000,	+1000,	+1000,	407.64,	505.73,	+1000,	210.491,	47.108,	+1000,	+1000,	97.462,	+1000,	
+1000,	902.921,	+1000,	11.839,	394.655,	+1000,	239.586,	515.554,	+1000,	77.177,	845.74,	9.43,	
+1000,	+1000,	+1000,	78.528,	765.463,	+1000,	508.315,	56.447,	802.395,	+1000,	149.998,	+1000,	
+1000,	+1000,	+1000,	86.699,	349.712,	+1000,	113.321,	449.472,	+1000,	270.784,	38.395,	+1000,	
+1000,	+1000,	+1000,	113.25,	131.509,	606.009,	371.473,	15.275,	+1000,	46.335,	55.191,	+1000,	
903.039,	+1000,	+1000,	96.752,	54.533,	+1000,	831.309,	59.171,	+1000,	+1000,	69.699,	3.093,	
+1000,	+1000,	+1000,	549.507,	30.861,	901.36,	192.959,	708.414,	+1000,	+1000,	375.771,	+1000,	
+1000,	+1000,	+1000,	21.525,	628.602,	+1000,	66.199,	138.399,	+1000,	240.793,	263.602,	+1000,	
+1000,	+1000,	+1000,	102.138,	110.816,	+1000,	11.768,	26.661,	+1000,	296.877,	384.189,	+1000,	
+1000,	104.091,	+1000,	270.812,	903.155,	106.166,	421.794,	176.983,	106.223,	+1000,	231.815,	+1000,	
+1000,	+1000,	+1000,	145.277,	23.751,	+1000,	871.747,	7.581,	208.33,	714.194,	88.261,	+1000,	
685.119,	+1000,	+1000,	406.246,	+1000,	+1000,	+1000,	331.297,	3.74,	+1000,	133.576,	+1000,	
744.82,	+1000,	+1000,	371.056,	210.046,	104.628,	130.353,	120.998,	+1000,	+1000,	47.769,	+1000,	
+1000,	+1000,	+1000,	54.726,	+1000,	+1000,	934.929,	201.368,	+1000,	693.713,	354.973,	+1000,	
+1000,	+1000,	+1000,	20.923,	+1000,	+1000,	94.166,	748.762,	909.091,	+1000,	66.934,	+1000,	
136.635,	+1000,	+1000,	39.691,	860,	+1000,	+1000,	108.254,	202.32,	255.671,	579.892,	204.43,	
+1000,	+1000,	+1000,	148.008,	103.444,	602.837,	285.811,	56.551,	902.901,	+1000,	272.259,	+1000,	
808.38,	+1000,	+1000,	135.95,	949.626,	+1000,	23.267,	138.634,	308.285,	42.525,	69.674,	9.514,	
+1000,	+1000,	+1000,	325.209,	200.727,	+1000,	740.469,	334.451,	402.695,	454.953,	168.273,	905.774,	
