0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
140.325,	+1000,	+1000,	425.008,	+1000,	+1000,	+1000,	77.222,	+1000,	+1000,	699.941,	+1000,	
+1000,	+1000,	+1000,	172.211,	376.195,	+1000,	+1000,	+1000,	+1000,	+1000,	70.893,	+1000,	
+1000,	+1000,	+1000,	+1000,	902.728,	+1000,	+1000,	584.839,	+1000,	+1000,	155.227,	+1000,	
+1000,	+1000,	+1000,	187.916,	+1000,	+1000,	+1000,	224.834,	+1000,	141.232,	739.251,	+1000,	
+1000,	+1000,	+1000,	89.099,	+1000,	+1000,	280.884,	125.484,	+1000,	+1000,	86.544,	+1000,	
+1000,	+1000,	+1000,	243.878,	432.721,	+1000,	+1000,	317.017,	+1000,	+1000,	37.124,	+1000,	
738.319,	+1000,	+1000,	220.626,	413.536,	+1000,	+1000,	884.253,	+1000,	+1000,	951.945,	+1000,	
414.503,	123.773,	+1000,	283.238,	+1000,	+1000,	719.054,	451.812,	705.998,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	322.526,	+1000,	+1000,	+1000,	33.48,	403.008,	+1000,	448.751,	+1000,	
+1000,	+1000,	+1000,	254.419,	963.504,	+1000,	236.121,	+1000,	+1000,	+1000,	+1000,	+1000,	
+1000,	217.698,	+1000,	224.618,	+1000,	+1000,	+1000,	82.713,	+1000,	+1000,	826.529,	+1000,	
+1000,	+1000,	+1000,	40.52,	305.984,	+1000,	+1000,	496.607,	407.212,	+1000,	192.78,	+1000,	
+1000,	+1000,	+1000,	59.429,	17.564,	+1000,	779.338,	934.146,	+1000,	+1000,	575.527,	+1000,	
+1000,	+1000,	+1000,	+1000,	112.105,	+1000,	+1000,	333.551,	408.155,	+1000,	92.08,	+1000,	
249.995,	+1000,	+1000,	643.339,	504.926,	+1000,	+1000,	248.816,	+1000,	+1000,	293.944,	907.511,	
+1000,	+1000,	+1000,	149.297,	+1000,	+1000,	114.19,	945.23,	+1000,	+1000,	92.038,	+1000,	
+1000,	+1000,	+1000,	72.704,	+1000,	+1000,	25.854,	43.219,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	115.382,	22.018,	+1000,	+1000,	619.937,	+1000,	+1000,	181.479,	+1000,	
+1000,	+1000,	+1000,	409.648,	151.306,	+1000,	921.656,	+1000,	+1000,	+1000,	+1000,	+1000,	
382.837,	813.294,	+1000,	71.948,	+1000,	+1000,	926.395,	968.728,	+1000,	317.435,	483.55,	+1000,	
+1000,	+1000,	+1000,	202.814,	+1000,	+1000,	976.573,	39.883,	110.303,	+1000,	185.868,	+1000,	
+1000,	802.641,	+1000,	754.796,	+1000,	+1000,	+1000,	314.835,	815.089,	+1000,	+1000,	+1000,	
360.468,	+1000,	+1000,	236.375,	132.343,	300.463,	+1000,	468.987,	+1000,	+1000,	376.631,	+1000,	
+1000,	+1000,	202.711,	873.352,	884.648,	+1000,	+1000,	444.854,	3.13,	+1000,	364.938,	+1000,	
+1000,	+1000,	+1000,	301.512,	772.18,	+1000,	275.782,	4.146,	+1000,	131.689,	159.418,	111.695,	
873.176,	+1000,	+1000,	322.723,	110.163,	+1000,	584.604,	659.967,	107.521,	589.034,	739.832,	+1000,	
593.458,	+1000,	+1000,	973.031,	183.058,	+1000,	172.067,	+1000,	9.125,	+1000,	699.945,	+1000,	
+1000,	+1000,	+1000,	83.819,	613.499,	+1000,	+1000,	369.56,	+1000,	+1000,	357.738,	+1000,	
+1000,	+1000,	+1000,	285.539,	226.286,	+1000,	+1000,	31.25,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	159.288,	+1000,	+1000,	268.08,	+1000,	+1000,	+1000,	+1000,	606.013,	
