0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	+1000,	+1000,	85.032,	311.775,	501.511,	35.659,	18.229,	+1000,	+1000,	34.612,	+1000,	
+1000,	+1000,	+1000,	45.176,	110.917,	5.385,	18.948,	117.271,	503.339,	555.564,	265.744,	603.916,	
+1000,	+1000,	+1000,	153.391,	4.834,	+1000,	397.761,	44.3,	307.554,	84.946,	71.987,	4.705,	
+1000,	+1000,	+1000,	100.459,	324.944,	+1000,	11.834,	212.716,	+1000,	83.028,	62.323,	908.887,	
+1000,	+1000,	+1000,	14.308,	33.48,	+1000,	1.75,	16.119,	+1000,	195.798,	627.584,	505.216,	
+1000,	+1000,	+1000,	90.993,	515.975,	+1000,	73.394,	16.533,	10.037,	185.305,	62.296,	105.056,	
+1000,	+1000,	+1000,	107.798,	409.213,	+1000,	142.873,	153.86,	+1000,	295.108,	226.612,	309.838,	
+1000,	+1000,	+1000,	112.584,	8.748,	+1000,	92.807,	21.536,	409.415,	725.482,	91.249,	601.611,	
207.169,	+1000,	+1000,	67.627,	26.324,	505.056,	45.633,	27.186,	5.849,	248.226,	53.837,	309.632,	
+1000,	+1000,	+1000,	20.098,	53.122,	+1000,	7.618,	245.624,	3.766,	243.002,	64.205,	309.34,	
948.997,	+1000,	+1000,	43.501,	231.196,	609.145,	33.476,	20.23,	207.455,	186.496,	46.93,	+1000,	
636.743,	+1000,	+1000,	20.059,	36.247,	+1000,	256.731,	49.212,	506.237,	38.022,	25.974,	+1000,	
87.537,	+1000,	+1000,	13.043,	323.543,	+1000,	70.037,	18.646,	304.036,	88.553,	73.775,	705.23,	
72.748,	+1000,	+1000,	14.218,	28.521,	+1000,	56.883,	343.315,	+1000,	646.85,	28.837,	+1000,	
175.649,	+1000,	+1000,	45.845,	30.614,	601.121,	51.223,	15.946,	101.759,	100.528,	3.178,	6.786,	
192.55,	+1000,	+1000,	5.507,	206.414,	301.317,	22.827,	227.946,	5.778,	710.201,	145.329,	109.261,	
+1000,	+1000,	+1000,	178.523,	20.715,	11.682,	189.505,	317.907,	+1000,	383.205,	228.444,	304.976,	
969.868,	+1000,	+1000,	10.149,	18.188,	501,	60.783,	269.984,	705.269,	967.183,	65.635,	212.134,	
593.357,	+1000,	+1000,	6.182,	438.122,	204.429,	83.507,	110.193,	5.255,	297.271,	41.993,	905.404,	
+1000,	226.495,	+1000,	4.648,	203.619,	+1000,	159.703,	768.42,	+1000,	588.267,	34.787,	11.676,	
103.284,	+1000,	+1000,	36.571,	128.85,	+1000,	220.864,	121.321,	607.721,	738.736,	155.115,	+1000,	
+1000,	+1000,	+1000,	31.646,	209.926,	+1000,	29.405,	32.666,	+1000,	198.062,	29.659,	+1000,	
+1000,	+1000,	+1000,	27.811,	200.941,	+1000,	39.787,	37.021,	903.232,	653.086,	4.327,	+1000,	
+1000,	626.675,	+1000,	8.686,	108.093,	403.986,	125.137,	57.195,	406.008,	617.029,	64.944,	906.918,	
612.591,	903.028,	+1000,	89.159,	130.179,	704.46,	38.104,	55.163,	205.48,	+1000,	159.595,	601.945,	
+1000,	+1000,	+1000,	4.229,	149.979,	+1000,	8.183,	16.968,	708.695,	187.353,	299.501,	307.992,	
+1000,	+1000,	+1000,	18.272,	129.674,	4.162,	25.232,	33.752,	+1000,	724.21,	89.959,	109.47,	
+1000,	+1000,	+1000,	131.554,	215.243,	+1000,	174.396,	217.282,	+1000,	54.35,	67.387,	9.154,	
808.898,	+1000,	+1000,	72.123,	241.268,	+1000,	152.006,	228.794,	205.326,	150.476,	98.769,	+1000,	
134.591,	+1000,	+1000,	146.679,	227.493,	+1000,	228.526,	26.748,	101.147,	64.159,	230.664,	309.4,	
