0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
230.773,	830.103,	+1000,	4.733,	13.694,	101.504,	3.867,	27.031,	100.24,	63.381,	25.198,	3.57,	
166.666,	+1000,	+1000,	6.729,	10.159,	201.162,	42.914,	19.154,	100.432,	2.108,	20.018,	2.816,	
220.389,	722.499,	+1000,	0.448,	1.605,	309.096,	26.696,	4.085,	202.849,	1.746,	16.006,	214.594,	
+1000,	604.02,	+1000,	3.946,	18.591,	502.658,	1.234,	3.253,	9.586,	19.052,	23.485,	11.924,	
63.05,	+1000,	+1000,	10.491,	17.033,	203.088,	9.805,	8.774,	8.247,	15.806,	12.25,	3.685,	
164.919,	+1000,	+1000,	7.548,	7.812,	200.25,	13.586,	37.146,	2.366,	21.276,	17.088,	6.541,	
682.344,	906.003,	+1000,	9.758,	33.22,	202.041,	14.917,	1.614,	1.157,	70.698,	5.645,	3.537,	
217.138,	+1000,	+1000,	15.039,	106.501,	605.454,	6.514,	21.801,	203.898,	85.889,	1.629,	3.323,	
112.661,	15.018,	+1000,	9.499,	0.786,	103.773,	15.009,	19.68,	1.13,	44.061,	22.625,	2.659,	
804.385,	2.977,	702.106,	4.533,	4.825,	100.831,	4.385,	28.311,	103.352,	41.265,	25.698,	8.119,	
123.518,	142.364,	+1000,	5.227,	4.108,	100.273,	20.17,	32.755,	103.87,	49.03,	12.723,	10.778,	
7.613,	+1000,	+1000,	7.616,	2.259,	1.548,	30.743,	25.938,	5.674,	5.033,	12.497,	314.535,	
4.581,	8.67,	+1000,	31.687,	5.333,	501.908,	9.824,	7.417,	105.904,	5.359,	10.306,	2.298,	
42.204,	912.936,	+1000,	15.787,	9.732,	1.818,	15.72,	5.136,	2.884,	51.309,	16.191,	1.653,	
248.087,	+1000,	+1000,	27.245,	15.318,	105.922,	4.299,	16.894,	105.322,	7.706,	52.541,	106.245,	
27.365,	957.495,	+1000,	3.39,	37.09,	104.586,	15.253,	3.706,	3.613,	90.168,	34.022,	4.239,	
91.254,	+1000,	+1000,	1.429,	19.914,	204.091,	3.967,	10.156,	1.168,	11.991,	10.891,	4.985,	
33.312,	195.543,	+1000,	2.097,	5.258,	208.67,	1.177,	24.533,	6.095,	103.63,	23.724,	100.431,	
95.133,	618.876,	+1000,	6.182,	128.606,	1.602,	5.751,	14.012,	3.621,	52.119,	24.687,	106.976,	
724.62,	+1000,	+1000,	38.556,	20.956,	200.315,	54.608,	16.313,	202.097,	22.109,	15.026,	5.57,	
932.782,	104.018,	+1000,	4.079,	1.473,	402,	13.373,	23.204,	100.581,	45.822,	27.987,	2.787,	
181.809,	+1000,	+1000,	17.448,	30.455,	0.409,	5.48,	3.591,	108.497,	3.846,	41.788,	102.596,	
116.567,	101.815,	+1000,	9.342,	31.511,	703.828,	3.99,	11.674,	103.846,	0.89,	14.274,	5.014,	
298.494,	621.343,	+1000,	5.138,	2.755,	2.332,	24.57,	16.282,	401.125,	11.062,	5.449,	3.014,	
492.469,	9.055,	+1000,	18.003,	103.242,	308.084,	45.231,	3.416,	2.53,	24.735,	43.447,	109.051,	
13.822,	401.689,	+1000,	20.056,	38.847,	403.865,	21.289,	15.412,	201.47,	43.724,	11.019,	106.868,	
82.314,	+1000,	+1000,	3.243,	9.152,	201.339,	8.057,	20.935,	0.573,	21.315,	43.205,	1.741,	
239.116,	102.288,	301.369,	3.42,	26.544,	200.277,	19.944,	9.325,	100.026,	14.468,	33.031,	0.938,	
840.034,	+1000,	+1000,	6.614,	2.772,	102.116,	4.675,	6.745,	100.438,	19.822,	18.04,	8.393,	
380.137,	359.404,	+1000,	18.231,	6.176,	502.536,	9.975,	3.551,	101.591,	22.482,	8.211,	5.836,	
