0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
333.38,	+1000,	+1000,	377.134,	234.892,	+1000,	657.51,	399.234,	107.304,	970.37,	783.671,	401.111,	
319.42,	+1000,	+1000,	299.323,	35.988,	104.195,	113.429,	167.097,	+1000,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	6.816,	653.413,	903.968,	783.232,	147.827,	+1000,	+1000,	479.82,	+1000,	
+1000,	+1000,	+1000,	5.352,	113.926,	+1000,	608.689,	43.436,	+1000,	+1000,	685.824,	+1000,	
732.684,	+1000,	+1000,	40.028,	131.563,	+1000,	909.014,	152.389,	607.351,	+1000,	369.225,	+1000,	
+1000,	+1000,	+1000,	195.357,	270.406,	+1000,	318.685,	63.439,	+1000,	+1000,	+1000,	6.355,	
+1000,	+1000,	+1000,	60.213,	424.326,	404.403,	88.517,	165.239,	106.237,	+1000,	168.65,	+1000,	
+1000,	+1000,	+1000,	46.942,	602.164,	+1000,	678.059,	938.816,	706.047,	+1000,	887.49,	419.3,	
+1000,	+1000,	+1000,	264.7,	217.038,	+1000,	734.521,	798.679,	+1000,	+1000,	767.42,	201.956,	
539.291,	+1000,	+1000,	290.516,	36.682,	+1000,	454.905,	820.754,	+1000,	+1000,	110.562,	604.525,	
598.408,	+1000,	+1000,	3.616,	219.928,	+1000,	+1000,	394.667,	+1000,	+1000,	59.923,	+1000,	
+1000,	+1000,	+1000,	215.891,	12.63,	+1000,	+1000,	764.61,	+1000,	+1000,	281.017,	605.698,	
+1000,	+1000,	+1000,	301.26,	270.387,	+1000,	+1000,	182.31,	+1000,	67.897,	444.601,	+1000,	
838.411,	+1000,	+1000,	1.221,	431.087,	503.384,	695.03,	274.852,	+1000,	+1000,	74.163,	113.42,	
975.12,	+1000,	+1000,	35.557,	90.057,	+1000,	155.152,	455.13,	5.437,	+1000,	+1000,	211.117,	
663.181,	216.229,	+1000,	66.015,	416.807,	602.488,	+1000,	146.27,	+1000,	+1000,	289.162,	+1000,	
364.377,	+1000,	+1000,	111.952,	413.764,	+1000,	673.341,	254.701,	+1000,	+1000,	375.976,	912.994,	
23.086,	+1000,	+1000,	97.409,	234.266,	+1000,	617.288,	152.377,	607.917,	744.364,	96.63,	806.84,	
354.648,	+1000,	+1000,	109.901,	257.995,	+1000,	+1000,	249.725,	109.458,	75.51,	791.158,	108.165,	
+1000,	+1000,	+1000,	269.712,	747.778,	+1000,	323.538,	85.269,	+1000,	+1000,	481.706,	+1000,	
+1000,	+1000,	+1000,	344.505,	417.726,	+1000,	65.653,	370.071,	+1000,	+1000,	973.424,	+1000,	
+1000,	+1000,	+1000,	143.047,	+1000,	+1000,	413.156,	29.706,	+1000,	+1000,	496.692,	+1000,	
605.1,	+1000,	+1000,	423.954,	268.908,	+1000,	+1000,	398.626,	+1000,	+1000,	+1000,	+1000,	
5.372,	+1000,	+1000,	153.474,	317.295,	109.269,	472.425,	531.088,	+1000,	+1000,	246.278,	+1000,	
+1000,	+1000,	+1000,	505.162,	35.504,	703.657,	79.013,	+1000,	+1000,	+1000,	451.763,	+1000,	
+1000,	+1000,	+1000,	365.343,	9.433,	+1000,	+1000,	556.912,	+1000,	+1000,	76.108,	+1000,	
258.502,	168.107,	+1000,	101.08,	457.433,	402.103,	191.181,	430.248,	+1000,	+1000,	344.261,	+1000,	
+1000,	+1000,	+1000,	132.055,	525.54,	903.529,	+1000,	80.561,	+1000,	+1000,	249.404,	+1000,	
+1000,	+1000,	+1000,	463.949,	434.827,	+1000,	86.003,	100.611,	+1000,	164.987,	+1000,	407.75,	
+1000,	+1000,	+1000,	87.758,	20.95,	+1000,	530,	557.27,	710.529,	58.481,	39.222,	+1000,	
