0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
239.108,	+1000,	+1000,	5.528,	116.38,	+1000,	25.719,	15.265,	404.354,	260.399,	23.108,	205.741,	
512.811,	+1000,	+1000,	62.168,	47.382,	600.426,	23.105,	110.217,	+1000,	35.557,	19.036,	902.913,	
710.813,	+1000,	+1000,	13.158,	3.32,	801.109,	5.048,	6.51,	8.509,	90.382,	44.97,	105.807,	
332.691,	+1000,	+1000,	23.458,	25.509,	+1000,	15.03,	111.171,	400.136,	64.625,	89.813,	402.614,	
350.408,	+1000,	+1000,	8.499,	225.17,	512.559,	33.218,	31.033,	304.473,	80.106,	14.699,	+1000,	
10.361,	+1000,	+1000,	13.498,	6.16,	103.884,	72.837,	37.316,	10.664,	445.753,	28.531,	2.251,	
363.132,	+1000,	+1000,	21.44,	302.903,	+1000,	2.791,	39.458,	202.618,	64.587,	55.56,	103.192,	
+1000,	+1000,	+1000,	17.353,	111.405,	110.458,	16.862,	123.512,	102.428,	99.92,	366.242,	6.374,	
+1000,	918.989,	+1000,	6.526,	19.399,	308.072,	6.46,	25.31,	6.184,	+1000,	56.615,	303.739,	
+1000,	+1000,	+1000,	17.727,	217.861,	+1000,	113.313,	60.097,	405.696,	371.708,	151.787,	13.962,	
+1000,	624.316,	+1000,	42.818,	8.609,	+1000,	296.808,	7.606,	203.332,	110.854,	137.056,	102.01,	
707.481,	411.565,	+1000,	59.984,	5.02,	614.268,	59.619,	27.542,	805.383,	153.213,	21.305,	209.991,	
649.921,	+1000,	+1000,	10.23,	143.89,	+1000,	32.475,	0.669,	308.488,	130.745,	33.614,	500.358,	
17.931,	+1000,	+1000,	21.27,	19.822,	+1000,	37.764,	150.486,	3.315,	214.516,	21.624,	201.898,	
+1000,	+1000,	101.179,	24.837,	29.216,	7.518,	11.832,	32.761,	203.646,	11.654,	20.323,	+1000,	
+1000,	+1000,	+1000,	34.349,	207.204,	+1000,	17.598,	21.034,	306.165,	114.263,	17.086,	9.976,	
512.293,	+1000,	+1000,	12.171,	39.52,	407.225,	35.543,	5.542,	3.362,	29.342,	64.68,	102.832,	
+1000,	415.855,	+1000,	9.782,	201.658,	+1000,	33.169,	63.436,	106.586,	12.881,	18.759,	2.147,	
23.188,	+1000,	+1000,	7.888,	221.264,	106.293,	13.915,	165.6,	+1000,	351.513,	168.241,	604.498,	
696.704,	+1000,	+1000,	35.801,	426.666,	+1000,	78.318,	72.494,	1.84,	59.18,	98.381,	109.097,	
+1000,	+1000,	+1000,	70.873,	22.658,	2.823,	107.468,	34.409,	600.683,	9.772,	47.177,	805.173,	
911.686,	+1000,	+1000,	5.201,	100.759,	706.828,	1.355,	15.304,	205.397,	550.543,	38.104,	104.337,	
+1000,	+1000,	+1000,	25.959,	12.21,	+1000,	14.458,	8.684,	1.993,	89.658,	17.512,	12.636,	
+1000,	+1000,	+1000,	19.617,	210.244,	605.889,	87.251,	46.361,	305.271,	78.235,	22.146,	2.679,	
499.696,	+1000,	+1000,	43.925,	38.963,	+1000,	74.679,	44.701,	705.649,	44.249,	51.786,	8.586,	
50.425,	+1000,	+1000,	29.875,	28.975,	3.5,	21.801,	7.237,	104.568,	86.558,	46.07,	607.21,	
119.443,	+1000,	+1000,	27.379,	3.375,	701.194,	21.388,	11.741,	5.03,	185.418,	45.422,	1.984,	
+1000,	817.876,	+1000,	2.594,	4.567,	201.496,	19.025,	7.72,	8.078,	581.533,	19.095,	606.59,	
101.946,	+1000,	+1000,	28.442,	115.085,	203.971,	78.89,	57.372,	405.85,	29.368,	48.862,	814.116,	
+1000,	+1000,	+1000,	15.339,	9.949,	+1000,	49.097,	114.117,	302.556,	226.514,	41.982,	1.45,	
