0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	201.158,	+1000,	390.717,	110.21,	+1000,	143.203,	31.924,	904.764,	+1000,	+1000,	+1000,	
+1000,	+1000,	+1000,	10.029,	11.312,	2.181,	197.633,	92.276,	2.947,	+1000,	368.379,	+1000,	
673.812,	+1000,	+1000,	221.586,	0.649,	800.729,	23.041,	386.421,	+1000,	+1000,	29.037,	715.505,	
+1000,	+1000,	+1000,	60.97,	203.552,	+1000,	616.473,	158.221,	4.093,	+1000,	152.201,	203.189,	
392.424,	14.728,	+1000,	46.341,	415.86,	+1000,	19.857,	538.033,	+1000,	+1000,	67.82,	14.799,	
+1000,	+1000,	+1000,	242.729,	127.088,	702.594,	15.335,	77.866,	+1000,	495.474,	158.631,	+1000,	
+1000,	+1000,	+1000,	45.897,	262.216,	+1000,	368.538,	833.767,	704.298,	+1000,	961.766,	6.507,	
616.578,	+1000,	+1000,	27.899,	200.679,	+1000,	185.155,	157.312,	802.189,	+1000,	163.329,	+1000,	
44.256,	+1000,	+1000,	99.943,	135.659,	+1000,	79.904,	110.192,	9.177,	+1000,	75.257,	904.309,	
+1000,	509.292,	+1000,	222.705,	708.773,	+1000,	2.003,	38.686,	107.632,	+1000,	78.852,	+1000,	
113.493,	+1000,	+1000,	240.455,	10.873,	502.663,	55.423,	158.154,	203.982,	790.927,	260.654,	104.628,	
140.969,	+1000,	+1000,	117.144,	106.239,	105.391,	+1000,	39.024,	506.879,	96.895,	93.786,	517.116,	
79.771,	+1000,	+1000,	184.84,	364.421,	+1000,	438.713,	195.287,	+1000,	+1000,	351.336,	505.314,	
119.414,	+1000,	+1000,	74.737,	166.012,	400.776,	662.476,	232.934,	+1000,	+1000,	480.587,	+1000,	
970.128,	+1000,	+1000,	387.463,	55.349,	+1000,	167.853,	12.79,	+1000,	+1000,	89.161,	307.008,	
593.122,	35.391,	+1000,	53.365,	25.659,	101.501,	24.624,	536.834,	200.606,	+1000,	273.046,	+1000,	
+1000,	+1000,	+1000,	94.548,	802.702,	608.546,	91.857,	61.424,	701.109,	+1000,	172.509,	+1000,	
+1000,	+1000,	+1000,	656.895,	620.815,	+1000,	523.551,	654.671,	+1000,	+1000,	169.595,	205.939,	
123.992,	+1000,	+1000,	61.431,	344.129,	+1000,	551.402,	258.071,	+1000,	+1000,	255.293,	+1000,	
+1000,	205.928,	+1000,	249.338,	261.049,	+1000,	849.346,	150.155,	+1000,	+1000,	646.634,	206.073,	
522.706,	+1000,	+1000,	64.084,	351.872,	+1000,	161.687,	57.639,	+1000,	+1000,	132.525,	+1000,	
+1000,	+1000,	+1000,	56.963,	+1000,	+1000,	131.205,	68.83,	104.181,	+1000,	143.839,	+1000,	
+1000,	+1000,	+1000,	4.8,	651.548,	102.641,	+1000,	924.527,	702.84,	+1000,	251.857,	211.733,	
+1000,	+1000,	+1000,	155.567,	640.622,	301.468,	96.794,	73.407,	1.092,	+1000,	272.184,	808.043,	
+1000,	+1000,	+1000,	105.757,	258.073,	+1000,	285.54,	47.119,	+1000,	+1000,	240.602,	509.943,	
+1000,	930.737,	+1000,	313.701,	19.735,	+1000,	22.362,	354.751,	+1000,	+1000,	92.372,	+1000,	
+1000,	811.9,	+1000,	88.259,	129.873,	3.344,	876.445,	61.818,	+1000,	+1000,	759.717,	+1000,	
+1000,	+1000,	+1000,	35.347,	543.705,	+1000,	833.912,	+1000,	+1000,	66.488,	395.554,	414.619,	
+1000,	+1000,	+1000,	180.96,	38.08,	+1000,	+1000,	49.294,	+1000,	+1000,	56.075,	+1000,	
+1000,	+1000,	+1000,	9.365,	116.61,	5.616,	496.63,	114.749,	910.234,	209.806,	396.442,	9.532,	
