0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
4.949,	+1000,	+1000,	18.387,	5.659,	1.048,	103.849,	3.796,	106.85,	39.143,	33.689,	403.951,	
4.861,	+1000,	+1000,	10.178,	6.398,	+1000,	2.224,	8.522,	202.407,	20.454,	16.725,	309.45,	
8.854,	+1000,	+1000,	10.893,	16.37,	100.361,	4.462,	35.948,	302.917,	24.295,	30.556,	303.609,	
+1000,	314.676,	+1000,	0.884,	12.776,	102.123,	0.173,	34.927,	101.401,	71.34,	41.36,	205.176,	
715.443,	+1000,	+1000,	8.514,	5.667,	300.185,	12.593,	29.84,	200.282,	57.97,	48.767,	16.348,	
251.852,	609.582,	+1000,	46.728,	16.398,	+1000,	28.816,	24.477,	2.791,	30.784,	30.676,	106.3,	
113.281,	+1000,	+1000,	19.304,	46.8,	302.641,	111.456,	33.249,	3.502,	39.652,	43.209,	112.025,	
25.48,	+1000,	+1000,	19.934,	31.047,	101.447,	51.73,	15.978,	304.59,	27.034,	16.418,	3.519,	
48.305,	119.446,	+1000,	51.364,	108.024,	+1000,	6.893,	46.472,	303.613,	73.916,	33.606,	12.215,	
375.033,	+1000,	+1000,	10.254,	5.203,	102.537,	0.854,	44.158,	103.331,	0.758,	47.776,	308.41,	
11.379,	103.452,	+1000,	16.004,	6.597,	+1000,	9.301,	1.361,	2.588,	248.149,	133.671,	3.915,	
38.836,	+1000,	+1000,	15.144,	123.204,	1.054,	62.079,	28.187,	103.883,	60.447,	27.768,	701.86,	
292.706,	202.198,	+1000,	7.543,	16.711,	301.175,	0.197,	85.485,	4.643,	61.837,	22.206,	111.249,	
3.521,	+1000,	+1000,	52.999,	56.271,	2.23,	6.501,	4.909,	102.668,	19.143,	12.362,	5.803,	
+1000,	18.38,	+1000,	39.421,	46.408,	302.878,	11.193,	15.459,	3.995,	58.616,	45.301,	104.718,	
862.984,	+1000,	+1000,	9.569,	449.661,	5.028,	16.837,	25.471,	+1000,	123.46,	43.927,	9.995,	
21.003,	114.24,	901.623,	8.777,	22.797,	100.95,	75.975,	19.129,	5.134,	32.968,	48.324,	8.468,	
+1000,	929.1,	+1000,	11.716,	10.87,	205.57,	24.304,	17.425,	203.348,	15.221,	3.419,	103.653,	
17.164,	6.849,	+1000,	13.476,	16.361,	0.941,	38.27,	117.724,	402.766,	6.86,	22.474,	0.958,	
12.3,	406.926,	+1000,	13.474,	9.564,	301.151,	4.089,	9.148,	108.507,	187.343,	1.829,	+1000,	
888.857,	+1000,	+1000,	8.419,	101.551,	1.462,	2.538,	1.732,	106.415,	55.328,	32.354,	507.76,	
340.01,	+1000,	+1000,	5.194,	31.883,	203.111,	13.262,	5.481,	106.196,	156.551,	88.776,	5.709,	
+1000,	918.833,	+1000,	81.108,	12.138,	100.401,	24.11,	15.389,	201.464,	97.298,	25.174,	411.398,	
925.92,	+1000,	+1000,	11.77,	22.75,	100.193,	42.422,	15.131,	105.555,	194.52,	68.895,	306.184,	
813.303,	+1000,	+1000,	21.506,	12.958,	+1000,	10.802,	11.896,	910.016,	2.318,	17.632,	105.83,	
62.137,	3.992,	+1000,	11.229,	6.952,	308.125,	77.827,	2.114,	205.899,	494.937,	84.832,	108.966,	
249.504,	+1000,	+1000,	18.546,	18.728,	102.671,	34.761,	40.868,	103.765,	28.748,	6.399,	209.771,	
702.45,	411.507,	+1000,	0.824,	15.067,	+1000,	29.057,	18.707,	105.629,	117.562,	59.608,	1.202,	
690.609,	105.209,	+1000,	13.105,	4.562,	606.679,	36.258,	8.917,	108.893,	3.667,	39.028,	4.247,	
20.248,	+1000,	+1000,	24.186,	111.788,	603.729,	12.538,	2.684,	105.716,	11.335,	27.661,	105.737,	
