0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
106.158,	+1000,	+1000,	258.024,	55.128,	302.092,	88.161,	180.82,	+1000,	860.004,	66.371,	708.704,	
+1000,	+1000,	+1000,	60.385,	+1000,	807.046,	350.613,	72.945,	305.184,	+1000,	753.108,	6.943,	
+1000,	+1000,	+1000,	101.268,	534.742,	+1000,	283.349,	203.523,	+1000,	+1000,	334.272,	506.316,	
+1000,	149.544,	+1000,	872.661,	26.427,	+1000,	515.706,	448.323,	+1000,	+1000,	229.734,	+1000,	
+1000,	+1000,	+1000,	291.969,	167.571,	700.35,	743.66,	519.818,	+1000,	688.245,	581.209,	+1000,	
75.186,	+1000,	+1000,	229.974,	+1000,	+1000,	448.253,	199.912,	+1000,	+1000,	178.79,	907.609,	
+1000,	+1000,	+1000,	18.293,	311.405,	5.776,	+1000,	203.965,	104.73,	+1000,	182.931,	+1000,	
+1000,	+1000,	+1000,	564.106,	251.765,	306.799,	535.048,	+1000,	+1000,	+1000,	+1000,	+1000,	
89.826,	+1000,	+1000,	764.365,	215.908,	+1000,	563.866,	568.237,	+1000,	+1000,	86.272,	5.665,	
+1000,	+1000,	+1000,	84.62,	7.824,	+1000,	175.081,	157.196,	+1000,	+1000,	187.353,	+1000,	
+1000,	+1000,	+1000,	776.87,	348.471,	+1000,	173.903,	381.925,	204.052,	+1000,	+1000,	306.468,	
+1000,	+1000,	+1000,	+1000,	857.04,	+1000,	19.404,	25.79,	+1000,	+1000,	253.077,	+1000,	
28.993,	+1000,	+1000,	90.804,	713.039,	+1000,	31.83,	812.597,	+1000,	+1000,	61.907,	111.989,	
+1000,	+1000,	+1000,	438.953,	+1000,	+1000,	993.344,	108.201,	513.781,	+1000,	350.867,	107.271,	
+1000,	+1000,	+1000,	108.475,	516.756,	+1000,	+1000,	69.177,	+1000,	+1000,	46.186,	+1000,	
+1000,	+1000,	+1000,	19.883,	7.657,	+1000,	470.064,	305.614,	+1000,	+1000,	746.915,	+1000,	
+1000,	+1000,	601.687,	227.764,	112.81,	+1000,	850.804,	182.836,	206.702,	+1000,	479.271,	103.149,	
+1000,	+1000,	+1000,	662.57,	401.584,	+1000,	466.068,	39.742,	200.736,	445.32,	475.457,	418.9,	
+1000,	+1000,	+1000,	34.546,	31.701,	+1000,	189.495,	90.971,	603.73,	+1000,	256.987,	+1000,	
+1000,	+1000,	+1000,	12.31,	49.842,	+1000,	388.978,	454.372,	108.266,	+1000,	333.249,	+1000,	
+1000,	+1000,	+1000,	512.001,	629.161,	+1000,	723.328,	+1000,	+1000,	+1000,	943.287,	607.014,	
+1000,	+1000,	+1000,	253.636,	535.284,	704.177,	+1000,	160.789,	+1000,	214.264,	64.779,	+1000,	
56.546,	839.156,	+1000,	24.919,	116.981,	+1000,	269.951,	164.66,	+1000,	+1000,	128.063,	+1000,	
+1000,	+1000,	+1000,	197.211,	924.762,	+1000,	+1000,	220.791,	+1000,	+1000,	262.261,	12.946,	
+1000,	+1000,	+1000,	289.544,	633.25,	+1000,	947.117,	17.991,	+1000,	+1000,	352.06,	+1000,	
+1000,	+1000,	+1000,	90.136,	312.451,	+1000,	79.173,	278.715,	+1000,	+1000,	394.767,	+1000,	
+1000,	+1000,	+1000,	290.146,	911.282,	+1000,	335.672,	350.77,	+1000,	+1000,	163.125,	+1000,	
+1000,	16.216,	+1000,	17.881,	44.584,	+1000,	253.345,	820.005,	+1000,	396.131,	79.021,	+1000,	
+1000,	648.231,	+1000,	23.106,	214.936,	+1000,	180.023,	+1000,	+1000,	406.086,	182.702,	+1000,	
+1000,	+1000,	+1000,	69.363,	641,	+1000,	399.87,	69.685,	+1000,	+1000,	69.952,	+1000,	
