0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	27.231,	+1000,	6.106,	7.884,	2.614,	27.829,	23.481,	1.815,	24.88,	1.596,	3.109,	
30.845,	+1000,	800.472,	0.786,	6.054,	603.749,	12.133,	4.746,	100.788,	19.245,	10.77,	2.106,	
278.345,	102.291,	900.318,	26.564,	4.121,	1.521,	15.459,	12.121,	5.477,	0.566,	16.016,	102.046,	
1.505,	305.395,	+1000,	4.303,	2.551,	9.106,	2.55,	5.736,	104.896,	6.779,	9.911,	7.17,	
912.488,	+1000,	+1000,	3.389,	20.411,	501.424,	9.654,	8.647,	5.836,	51.434,	14.203,	3.784,	
15.289,	41.534,	201.616,	17.761,	0.509,	103.95,	3.52,	2.19,	6.553,	23.127,	3.69,	7.771,	
197.874,	103.75,	+1000,	6.029,	17.487,	303.878,	17.79,	10.465,	102.262,	6.834,	16.046,	7.572,	
17.975,	+1000,	+1000,	15.176,	44.884,	801.705,	26.002,	6.111,	100.92,	9.145,	19.006,	0.643,	
80.447,	8.791,	3.947,	8.445,	9.164,	300.66,	4.468,	6.366,	6.422,	13.27,	45.042,	204.629,	
29.054,	124.786,	+1000,	0.934,	1.623,	301.902,	16.468,	5.161,	100.801,	1.267,	30.397,	2.1,	
273.56,	+1000,	+1000,	31.593,	6.089,	105.059,	4.863,	15.205,	5.644,	10.318,	12.087,	1.678,	
14.41,	408.382,	+1000,	12.988,	4.62,	3.515,	14.985,	23.103,	7.706,	24.649,	39.304,	2.204,	
26.418,	3.112,	+1000,	5.372,	2.016,	100.078,	8.537,	5.036,	101.649,	7.768,	28.011,	204.752,	
39.301,	148.051,	+1000,	18.73,	9.52,	0.227,	36.71,	1.521,	106.055,	0.286,	10.644,	0.346,	
41.654,	9.179,	+1000,	6.608,	9.599,	202.829,	2.723,	6.006,	102.337,	11.481,	8.395,	6.032,	
62.747,	206.319,	500.533,	11.156,	9.3,	1.1,	2.159,	4.457,	106.614,	3.728,	16.53,	8.362,	
61.7,	+1000,	+1000,	3.325,	11.5,	600.949,	3.172,	1.943,	7.495,	26.271,	2.623,	3.939,	
35.872,	+1000,	+1000,	4.355,	6.526,	6.294,	2.263,	4.726,	2.058,	31.167,	17.432,	107.844,	
8.704,	13.601,	+1000,	4.538,	4.22,	3.466,	4.121,	2.355,	1.555,	16.487,	28.077,	6.776,	
133.083,	137.762,	+1000,	8.497,	1.669,	105.341,	3.315,	16.06,	7.4,	6.454,	25.455,	4.114,	
891.765,	309.314,	+1000,	4.576,	25.819,	400.222,	13.214,	15.699,	7.76,	18.431,	14.818,	4.473,	
957.086,	719.199,	301.076,	9.594,	19.036,	+1000,	2.554,	2.351,	108.762,	25.088,	8.502,	1.511,	
9.489,	205.687,	+1000,	1.855,	13.703,	108.451,	15.565,	4.19,	2.458,	23.787,	4.509,	206.502,	
18.495,	19.986,	+1000,	9.752,	105.791,	200.737,	16.354,	12.99,	1.506,	15.587,	7.335,	3.216,	
31.664,	841.392,	2.934,	13.694,	3.877,	206.671,	7.569,	1.769,	108.693,	3.654,	10.25,	6.235,	
21.08,	100.425,	+1000,	8.51,	1.326,	7.427,	0.926,	5.978,	4.119,	11.612,	20.101,	6.839,	
17.88,	3.756,	+1000,	2.794,	102.986,	201.351,	5.91,	0.716,	104.723,	31.772,	18.547,	105.378,	
471.687,	+1000,	+1000,	5.057,	8.489,	103.296,	11.546,	12.057,	0.478,	16.716,	22.756,	306.009,	
16.563,	111.241,	302.172,	5.475,	0.868,	703.538,	1.864,	14.19,	3.058,	18.79,	22.11,	9.858,	
13.811,	228.294,	4.146,	18.33,	2.431,	202.602,	3.982,	0.957,	2.665,	23.479,	14.712,	6.425,	
