0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
50.948,	708.452,	201.357,	1.034,	1.652,	201.458,	1.891,	1.541,	4.895,	5.153,	1.505,	2.483,	
65.879,	455.934,	+1000,	6.47,	3.57,	3.02,	1.328,	0.258,	7.316,	4.013,	1.127,	2.135,	
4.011,	1.051,	+1000,	1.863,	15.826,	5.119,	5.573,	5.699,	2.189,	5.678,	8.214,	4.121,	
2.504,	5.844,	+1000,	1.768,	5.126,	102.863,	1.067,	5.359,	1.837,	4.683,	2.597,	2.173,	
52.805,	9.357,	103.558,	2.968,	3.683,	6.973,	1.663,	1.316,	1.768,	7.323,	2.44,	8.854,	
17.765,	1.342,	303.315,	8.776,	1.85,	200.654,	1.159,	0.706,	1.431,	1.733,	7.972,	1.024,	
59.523,	7.227,	+1000,	7.058,	7.659,	1.786,	0.272,	2.408,	2.256,	2.37,	7.212,	3.538,	
1.858,	2.043,	+1000,	2.13,	2.189,	101.442,	4.407,	1.51,	6.367,	0.947,	1.34,	4.061,	
18.044,	118.464,	+1000,	1.444,	1.803,	0.681,	1.041,	6.756,	5.022,	9.888,	1.502,	1.835,	
7.542,	534.154,	+1000,	3.059,	5.459,	7.895,	0.409,	4.524,	2.636,	3.312,	1.411,	3.14,	

6.223,	302.765,	+1000,	1.098,	19.865,	201.974,	0.652,	3.431,	0.702,	2.757,	7.992,	3.788,	
15.916,	4.9,	+1000,	5.354,	1.915,	103.854,	6.488,	2.237,	0.38,	10.519,	15.901,	2.695,	
251.696,	103.454,	702.008,	0.573,	1.567,	3.788,	5.276,	2.239,	100.572,	4.08,	5.106,	3.562,	
167.491,	+1000,	+1000,	3.819,	2.627,	7.409,	1.233,	1.122,	0.363,	1.926,	5.055,	1.31,	
443.896,	311.471,	+1000,	0.908,	2.302,	1.761,	6.035,	5.618,	4.395,	9.548,	11.805,	0.616,	
34.615,	604.046,	402.319,	3.272,	9.55,	106.091,	4.324,	1.008,	0.739,	9.048,	10.76,	2.014,	
16.287,	9.641,	801.853,	3.015,	2.836,	205.822,	11.408,	3.821,	1.407,	7.812,	2.117,	2.816,	
33.248,	143.457,	+1000,	1.075,	3.496,	0.901,	0.473,	6.514,	4.108,	4.213,	0.519,	3.274,	
10.92,	211.556,	805.654,	7.188,	1.345,	2.761,	4.43,	1.545,	3.68,	7.068,	2.809,	10.598,	
2.269,	6.477,	+1000,	0.338,	8.291,	2.356,	0.951,	3.7,	0.744,	9.821,	5.762,	3.764,	

44.438,	3.806,	+1000,	0.872,	2.866,	3.623,	4.231,	1.452,	101.549,	16.392,	0.689,	5.837,	
17.559,	2.168,	+1000,	11.329,	4.929,	4.923,	1.213,	1.118,	0.253,	4.907,	3.951,	1.991,	
31.745,	5.423,	+1000,	5.77,	6.471,	1.775,	2.154,	9.917,	3.385,	8.082,	6.175,	5.095,	
9.736,	+1000,	1.257,	2.066,	3.868,	100.927,	1.315,	4.624,	2.017,	1.125,	7.094,	3.583,	
39.351,	7.838,	+1000,	8.459,	5.865,	0.616,	3.102,	4.851,	2.887,	0.922,	13.205,	3.472,	
22.255,	9.913,	+1000,	3.828,	10.474,	0.709,	3.508,	1.754,	3.774,	18.272,	1.825,	3.919,	
4.817,	305.674,	3.15,	8.067,	2.046,	103.64,	1.941,	4.348,	3.735,	27.895,	2.454,	3.92,	
184.372,	241.331,	+1000,	3.166,	0.894,	102.047,	2.376,	2.174,	2.436,	10.37,	2.096,	2.079,	
104.521,	1.442,	+1000,	1.412,	17.517,	8.417,	14.289,	1.768,	104.908,	2.502,	8.229,	0.88,	
10.854,	465.131,	305.721,	0.435,	3.964,	4.293,	1.849,	4.743,	5.145,	3.971,	5.2,	0.967,	
