0.5	1	1.5	2	
0.999999	0.99999	0.9999	
100000	
0.5,	0.5,	0.5,	1,	1,	1,	1.5,	1.5,	1.5,	2,	2,	2,	
0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	0.999999,	0.99999,	0.9999,	
100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	100000,	
+1000,	+1000,	+1000,	102.569,	124.783,	301.251,	11.773,	11.868,	+1000,	29.011,	80.86,	4.766,	
+1000,	+1000,	+1000,	5.834,	47.836,	902.904,	68.922,	26.184,	703.082,	565.895,	259.476,	706.474,	
42.893,	716.087,	+1000,	54.273,	112.363,	2.545,	169.33,	62.31,	9.961,	675.698,	155.781,	207.014,	
72.292,	+1000,	+1000,	24.439,	107.771,	700.891,	283.604,	127.973,	+1000,	48.08,	251.448,	11.75,	
713.28,	103.342,	+1000,	15.723,	119.235,	+1000,	69.959,	4.224,	109.529,	287.445,	178.679,	712.054,	
+1000,	+1000,	+1000,	80.17,	112.483,	905.813,	107.064,	51.176,	506.116,	568.042,	131.104,	3.826,	
111.377,	+1000,	+1000,	3.019,	2.785,	307.99,	71.992,	65.503,	501.401,	812.748,	272.013,	107.706,	
420.502,	+1000,	+1000,	22.982,	10.069,	+1000,	6.508,	65.385,	+1000,	470.628,	178.179,	+1000,	
385.13,	200.839,	+1000,	89.248,	9.818,	+1000,	25.332,	213.884,	103.748,	40.567,	248.594,	+1000,	
341.742,	+1000,	+1000,	39.908,	207.775,	+1000,	281.779,	23.042,	105.406,	256.148,	374.255,	711.632,	
555.356,	+1000,	+1000,	22.814,	213.437,	+1000,	103.259,	27.454,	508.108,	+1000,	54.392,	404.608,	
+1000,	15.819,	+1000,	273.073,	42.547,	802.185,	3.333,	35.295,	809.802,	469.54,	71.47,	8.282,	
+1000,	+1000,	+1000,	2.829,	54.047,	400.8,	71.384,	35.844,	106.835,	+1000,	125.971,	507.799,	
216.672,	330.21,	+1000,	9.885,	41.757,	+1000,	559.421,	3.612,	302.825,	94.101,	557.886,	416.185,	
661.389,	+1000,	+1000,	34.935,	37.511,	2.986,	55.554,	147.582,	+1000,	941.97,	28.027,	404.122,	
10.019,	+1000,	+1000,	12.608,	629.769,	+1000,	60.696,	14.316,	805.191,	76.377,	85.593,	+1000,	
+1000,	6.915,	100.835,	16.241,	159.915,	+1000,	43.607,	152.826,	+1000,	425.144,	73.265,	7.159,	
202.56,	+1000,	+1000,	20.12,	18.577,	+1000,	192.427,	42.842,	+1000,	+1000,	173.022,	2.152,	
45.018,	+1000,	+1000,	79.255,	6.54,	7.039,	57.007,	30.605,	902.768,	518.799,	277.459,	309.868,	
+1000,	+1000,	+1000,	43.655,	30.09,	+1000,	72.699,	85.306,	104.937,	239.055,	84.188,	201.143,	
74.714,	+1000,	+1000,	113.791,	22.334,	503.869,	82.591,	328.822,	+1000,	606.453,	58.274,	+1000,	
742.709,	301.672,	+1000,	64.664,	403.549,	+1000,	65.779,	17.48,	403,	112.327,	20.709,	9.334,	
378.26,	505.296,	+1000,	115.255,	185.009,	+1000,	34.131,	10.597,	608.991,	307.585,	100.087,	1.244,	
19.386,	109.782,	+1000,	11.404,	30.368,	+1000,	175.176,	11.544,	311.9,	+1000,	2.972,	408.691,	
985.128,	+1000,	+1000,	297.551,	35.768,	302.918,	13.691,	64.341,	8.234,	628.964,	144.113,	104.089,	
514.305,	+1000,	+1000,	112.322,	57.708,	+1000,	105.661,	51.01,	302.772,	54.583,	151.378,	9.109,	
687.74,	+1000,	+1000,	39.228,	4.305,	+1000,	73.273,	64.179,	202.597,	+1000,	534.037,	705.05,	
103.43,	+1000,	+1000,	67.609,	45.006,	901.068,	359.347,	135.349,	1.585,	190.118,	268.588,	107.456,	
43.319,	+1000,	+1000,	7.486,	32.915,	2.39,	19.666,	110.447,	+1000,	268.385,	152.328,	8.881,	
+1000,	+1000,	+1000,	188.658,	307.739,	+1000,	33.92,	76.645,	501.039,	160.432,	45.041,	+1000,	
