0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
9.401,5.682,0.847,15.449,1.899,2.023,18.208,3.733,8.345,11.083,2.057,1.043,2.855,7.335,0.781,4.486,6.695,12.697,0.847,0.609,1.688,4.678,3.826,3.795,1.95,0.238,8.958,2.694,7.735,11.904,1.092,5.994,3.281,10.227,2.469,10.378,1.199,0.974,8.398,5.599,601.961,2.397,27.725,13.395,16.155,1.337,134.177,71.996,72.077,1.231,303.002,310.222,2.71,1.454,4.388,102.111,2.388,0.622
1.6,2.863,8.154,15.594,3.089,3.463,5.84,9.118,7.366,21.034,1.95,4.804,0.979,23.148,5.93,1.286,2.09,1.849,7.093,3.54,0.523,9.75,0.773,1.247,1.112,7.739,8.314,1.57,1.503,4.733,3.817,3.1,5.472,0.869,3.214,6.317,7.682,1.825,3.55,0.447,17.512,25.096,28.526,42.988,88.208,11.268,26.65,23.451,22.674,5.36,2.497,201.996,3.803,0.802,101.859,0.628,2,4.342
2.939,12.006,4.68,14.57,1.446,7.626,20.579,6.207,0.712,9.112,1.015,0.524,13.148,6.176,11.281,4.152,9.382,6.833,5.548,6.695,7.282,17.369,1.355,0.548,5.969,4.361,0.786,1.515,1.498,2.426,6.073,4.006,6.023,4.99,7.23,7.402,16.577,6.716,1.128,4.723,404.724,54.773,15.14,6.207,7.943,1.249,14.684,11.692,13.351,24.143,504.141,200.605,3.294,1.151,0.987,2.971,0.999,2.508
1.746,7.565,14.102,2.202,4.584,3.415,1.661,1.591,8.099,2.924,1.759,15.117,5.777,0.892,14.699,9.928,9.556,3.653,4.16,0.735,0.328,4.181,10.009,0.554,3.586,7.138,6.457,1.051,8.139,1.923,2.525,1.711,4.367,1.445,3.861,2.584,4.84,7.896,7.901,0.167,9.451,45.511,17.348,7.033,4.664,2.912,1.606,2.271,13.096,2.373,3.911,1.844,4.782,3.688,0.657,118.596,2.971,12.235
4.915,9.431,2.474,55.225,5.34,1.621,5.853,2.968,2.298,12.814,2.543,6.482,1.302,3.698,2.663,4.267,1.788,4.404,2.093,0.633,0.611,14.9,8.492,2.848,0.738,2.726,2.804,2.53,2.643,3.347,2.852,2.122,16.492,4.13,18.852,7.397,6.237,7.963,0.67,10.823,3.427,12.992,7.388,36.236,11.969,105.86,54.299,3.934,83.336,4.759,6.233,0.852,4.323,4.997,205.65,102.092,2.348,16.203
5.917,6.888,31.143,93.324,14.714,9.284,29.108,4.273,1.205,6.82,6.344,2.426,0.736,6.436,2.379,1.877,1.54,2.968,4.518,7.7,0.921,1.13,9.238,15.299,0.729,6.38,1.314,5.625,16.57,4.67,1.344,1.306,1.866,1.975,1.589,1.309,5.24,15.561,6.83,9.943,112.402,3.944,3.485,4.432,126.4,109.618,19.61,51.737,16.107,4.162,201.564,2.051,116.383,4.093,1.224,4.631,5.272,6.779
1.821,7.313,8.684,2.282,19.412,33.121,22.6,6.639,2.505,1.95,2.9,11.591,2.28,0.893,2.535,2.46,6.674,12.599,4.902,2.269,1.755,1.937,2.177,4.312,3.955,3.19,7.074,28.298,0.31,2.102,11.068,4.588,1.217,5.014,0.489,3.119,8.469,8.74,9.548,11.542,16.638,2.17,9.318,76.176,69.827,4.989,422.677,14.543,1.135,23.575,13.049,0.923,106.998,9.792,1.151,2.064,14.888,4.55
