0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
9.934,11.915,3.731,10.967,7.806,2.46,2.49,1.406,0.45,0.87,5.552,3.987,9.92,7.28,6.837,0.942,2.246,4.845,2.718,0.859,1.904,0.652,1.05,1.479,1.092,1.236,0.622,1.046,2.716,2.944,4.019,9.283,5.072,1.195,10.954,10.573,7.681,10.436,1.432,1.465,12.542,18.682,16.421,10.199,10.556,13.948,4.236,4.924,4.563,3.673,2.65,3.255,1.184,2.393,3.394,9.185,1.267,16.725
2.599,3.828,1.845,2.031,3.776,0.922,1.044,0.296,0.91,2.389,6.502,0.337,2.253,0.698,2.635,1.451,1.883,9.427,1.137,0.84,2.18,7.459,1.021,1.756,0.411,14.427,4.685,1.496,0.827,1.475,1.58,1.431,3.877,2.596,7.055,2.005,3.481,2.283,4.012,2.155,10.179,9.139,6.137,3.978,0.995,3.567,16.135,9.379,15.32,6.643,2.441,4.366,1.535,2.159,0.863,1.602,1.79,4.177
3.735,0.859,5.453,6.292,0.833,0.349,3.314,1.33,5.149,0.793,2.512,4.932,5.62,0.806,3.103,2.489,0.707,2.797,4.663,2.041,11.268,4.774,5.864,4.687,11.948,2.39,1.696,1.126,2.534,2.392,1.066,11.394,6.288,5.28,0.803,3.779,5.345,6.424,7.646,4.311,23.955,7.866,9.383,13.648,13.241,1.97,3.06,2.671,3.196,3.312,3.118,0.945,1.435,3.236,0.328,3.758,8.432,4.969
1.626,6.389,1.524,4.667,1.961,8.277,8.899,2.722,3.627,1.41,3.322,2.341,6.03,0.744,1.972,1.387,8.377,1.362,6.342,3.321,0.716,0.638,0.85,0.93,2.192,6.355,4.282,2.474,7.107,1.335,2.274,3.353,6.421,1.401,0.962,3.527,6.464,1.756,7.079,4.882,102.176,2.642,5.705,0.672,6.979,0.655,1.014,14.243,1.439,5.231,1.509,3.114,1.358,1.644,1.958,4.257,2.703,0.876
5.751,8.243,5.69,5.222,11.338,3.611,5.245,9.4,3.818,2.192,0.359,1.197,4.37,8.567,1.129,2.056,5.536,4.642,9.193,2.73,0.928,0.833,1.51,1.393,4.668,1.618,1.348,1.035,2.996,4.456,1.683,2.709,4.73,1.977,2.565,5.37,3.175,4.751,4.327,4.019,11.697,2.889,15.706,2.101,1.959,13.815,3.2,9.722,0.523,5.752,4.961,1.365,2.204,102.399,0.584,5.16,2.605,3.425
5.323,0.786,5.647,4.094,1.49,0.773,1.091,0.22,5.865,2.957,8.362,3.209,1.662,2.858,6.133,13.348,5.331,1.779,10.457,3.479,2.788,7.428,2.691,13.26,3.975,3.369,2.726,4.808,2.691,2.051,2.982,12.021,2.335,9.593,1.143,2.836,0.485,5.53,2.608,0.565,10.383,42.062,1.853,4.267,1.296,2.336,0.615,31.196,2.909,2.848,102.941,6.764,1.691,4.13,1.176,1.717,2.638,6.235
6.055,4.19,5.41,4.161,0.455,3.081,4.21,1.311,1.693,4.396,0.714,7.135,3.29,1.93,3.193,3.151,5.378,1.561,2.149,0.649,7.426,4.48,0.405,2.013,4.939,3.944,7.643,1.475,0.615,6.756,1.366,0.234,1.07,3.055,3.653,9.224,3.926,1.925,3.095,1.239,4.156,0.413,6.313,1.156,3.71,4.771,4.447,4.462,0.476,4.332,0.867,3.258,3.516,0.69,3.286,1.831,1.342,7.795
