0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
516.229,554.843,79.448,268.28,459.97,357.381,381.123,435.382,815.11,102.056,6.514,300.829,198.862,50.161,1000,1000,155.085,964.931,120.415,492.668,247.99,359.251,384.858,45.3,5.088,131.695,1000,645.417,832.617,603.246,24.621,23.067,1000,1000,242.379,96.505,1000,44.569,1000,1000,928.15,748.127,196.363,600.689,44.608,1000,76.853,65.058,134.194,891.924,408.473,1000,1000,1000,112.971,1000,211.237,1000
320.966,941.304,35.68,137.938,548.707,1000,60.155,270.803,94.814,302.758,522.533,425.203,15.919,370.361,859.718,264.246,113.76,497.562,1000,884.754,143.766,248.259,947.427,562.307,1000,824.492,119.57,712.184,890.949,790.542,448.891,578.896,258.753,487.584,23.473,264.657,405.744,1000,1000,1000,1000,33.087,142.845,129.063,277,20.277,758.81,351.308,290.969,326.447,1000,1000,1000,1000,309.27,1000,1000,908.268
905.316,148.499,548.885,369.028,906.66,356.825,161.761,298.828,444.81,271.476,30.133,63.112,133.831,506.569,871.892,561.62,8.203,244.073,1000,838.429,182.783,314.144,535.524,796.976,742.047,161.57,232.395,57.646,206.19,263.825,390.571,197.802,1000,1000,1000,331.039,445.936,1000,1000,1000,1000,1000,1000,1000,148.007,422.772,1000,184.229,38.952,250.944,503.749,1000,303.792,106.147,306.731,1000,33.473,1000
709.534,88.395,1000,111.691,123.513,501.849,292.581,4.475,12.24,3.187,93.414,358.123,143.598,389.893,1000,644.513,764.976,180.593,835.39,878.333,41.741,554.771,99.617,1000,600.333,234.529,1000,722.948,569.573,279.474,23.891,575.169,1000,1000,629.271,433.312,242.628,1000,740.26,1000,1000,52.165,14.811,226.148,1000,304.31,875.416,359.94,23.44,63.31,1000,903.51,1000,904.552,1000,811.547,1000,714.619
1000,263.172,116.725,268.145,180.154,88.747,140.294,650.548,36.313,834.378,40.945,824.038,295.008,269.096,62.818,19.757,254.169,61.744,472.521,405.654,365.211,354.24,8.71,1000,1000,138.268,157.353,170.36,411.053,543.886,242.668,78.646,310.335,1000,1000,684.109,763.732,91.652,948.272,1000,809.468,302.248,38.211,114.91,1000,1000,410.467,1000,77.439,50.808,1000,1000,1000,500.234,1000,1000,722.541,907.241
1000,1000,30.652,469.008,447.453,1000,609.052,204.347,327.166,461.88,752.505,123.367,213.241,260.055,330.397,401.132,92.35,664.833,160.393,1000,1000,306.367,1000,145.951,122.953,456.283,276.024,147.062,1000,418.423,142.608,287.431,1000,559.175,1000,581.22,1000,111.43,1000,1000,5.773,246.425,94.242,359.113,151.592,1000,727.053,186.41,26.806,1000,1000,1000,1000,1000,108.416,1000,208.048,1000
234.525,297.325,50.104,967.425,215.918,240.032,399.316,284.148,230.684,525.48,152.346,181.711,95.351,6.141,205.919,0.655,724.231,648.282,978.933,144.762,1000,378.588,976.645,164.711,180.636,171.293,244.592,381.063,1000,1000,1000,669.232,1000,1000,895.482,266.409,1000,1000,1000,578.193,1000,184.863,13.235,345.456,255.131,1000,112.466,1000,263.606,330.633,1000,1000,910.734,303.302,106.601,317.155,1000,1000
