0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
0.512,3.558,10.837,0.579,2.662,0.991,3.092,3.184,1.642,3.526,0.892,1.577,0.753,0.737,2.15,0.461,2.714,0.504,0.58,0.88,1.624,0.234,2.627,3.762,3.514,1.822,2.802,5.747,1.836,2.452,4.479,9.593,1.728,3.35,5.664,1.899,4.398,7.547,2.825,11.283,1.548,8.685,1.51,1.263,0.682,2.398,10.249,1.423,3.66,6.586,0.812,0.27,4.326,0.561,0.76,0.648,2.268,3.585
0.062,0.766,2.91,1.21,1.319,0.376,4.71,0.348,0.516,0.825,1.968,1.109,0.47,4.195,1.176,0.923,1.484,0.539,6.193,3.871,0.531,3.736,0.227,5.534,4.066,2.035,1.657,1.149,1.048,0.835,4.291,4.681,2.31,1.581,2.619,1.581,0.931,1.478,0.789,4.507,19.225,9.848,0.52,1.611,5.945,7.292,0.75,3.514,11.738,0.978,8.581,3.758,0.555,2.828,1.212,2.532,7.828,1.764
10.547,0.309,0.164,9.69,3.385,1.5,0.501,1.373,1.212,3.37,0.968,3.025,0.678,3.15,0.554,3.171,5.756,2.763,0.4,0.244,2.543,1.022,4.504,3.357,3.212,1.852,1.793,0.529,1.621,3.338,2.145,2.185,2.203,3.428,1.812,8.871,0.607,1.333,7.536,2.553,1.108,3.049,1.039,4.275,1.002,1.136,1.928,1.588,6.85,3.846,2.417,1.456,3.777,3.151,1.166,1.004,0.724,16.758
0.292,6.123,0.253,1.991,0.51,3.657,4.959,0.888,1.55,0.611,0.198,10.732,11.333,4.574,6.839,1.025,1.995,1.685,0.571,2.182,3.723,3.016,10.762,2.413,0.618,1.597,0.804,1.356,4.256,1.008,2.557,2.825,12.766,0.619,0.631,2.684,3.494,2.268,1.379,7.336,4.953,2.728,4.803,0.89,3.239,1.763,0.869,1.46,1.098,2.409,0.592,0.29,1.064,10.774,1.203,3.181,2.354,3.024
1.419,1.29,2.694,1.455,0.966,0.299,8.752,0.448,0.588,1.677,2.606,0.426,1.932,1.859,1.022,1.073,1.775,3.232,1.637,1.796,2.251,2.08,2.093,7.004,1.626,3.376,4.201,0.63,2.23,2.71,1.358,3.383,1.201,1.84,2.207,0.851,0.469,4.324,1.485,0.853,7.546,6.441,6.798,4.505,3.247,3.557,0.229,1.511,2.889,2.028,100.877,12.394,0.929,5.199,1.631,0.962,1.404,1.17
1.756,0.192,0.319,3.821,0.832,0.417,1.63,2.038,1.171,2.08,1.003,5.709,0.259,1.227,3.048,0.442,3.291,0.966,0.679,1.281,3.459,4.554,6.037,0.579,3.627,3.557,4.651,9.417,5.503,7.714,3.465,0.762,2.549,0.574,0.343,0.345,2.343,1.105,3.268,0.843,2.542,11.16,5.425,2.716,0.565,3.567,0.405,3.536,15.817,4.225,2.683,4.333,2.77,3.77,0.625,0.353,2.936,2.865
0.299,0.291,0.255,5.872,8.747,1.275,0.48,4.126,0.325,1.284,1.789,4.48,2.88,0.316,1.941,7.099,0.896,0.728,0.252,0.251,3.4,0.766,1.788,2.334,2.286,4.143,0.616,1.669,0.509,1.746,7.587,4.867,1.894,1.31,2.54,1.954,1.596,1.272,1.341,0.399,2.553,3.018,3.782,11.782,0.203,0.243,0.634,8.329,0.482,0.42,0.886,1.33,1.267,1.234,5.236,6.76,6.846,1.867
