0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99999,0.999995,0.999999,0.9999995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,0.9,0.9,0.9,0.9,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6
0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99999,0.999995,0.999999,0.9999995,1,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995,0.99995
100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
47.647,139.301,14.151,6.279,85.013,121.143,2.455,7.11,2.099,12.85,55.18,3.377,4.36,44.56,77.981,5.639,38.792,4.816,4.874,7.125,0.631,2.871,3.908,35.435,33.464,6.846,21.916,18.439,29.714,20.595,29.348,43.359,22.96,11.338,11.196,39.37,39.44,38.935,1.444,32.384,3.049,4.119,37.573,134.848,120.906,319.47,69.351,43.117,29.084,0.846,2.239,312.548,613.913,203.153,1.065,5.494,102.88,8.388
2.08,0.91,58.44,20.788,57.684,24.93,22.263,51.52,21.903,6.33,0.31,34.042,17.229,1.91,23.406,11.082,74.201,51.56,0.459,19.454,24.572,27.459,30.046,1.546,3.965,6.108,8.297,24.891,50.838,81.751,6.266,24.625,29.412,28.527,9.096,15.039,29.731,102.271,53.045,36.168,433.27,7.609,14.686,8.55,2.214,10.463,33.485,16.427,14.576,6.905,405.07,204.161,7.314,7.306,4.068,2.701,0.842,412.208
314.795,40.425,28.153,75.548,11.658,1.911,15.913,1.342,53,14.701,8.395,18.264,32.088,7.957,26.753,17.048,123.087,35.4,14.681,11.066,1.586,2.308,6.018,11.878,12.906,28.367,32.327,10.288,2.161,16.443,7.762,12.948,1.305,27.879,24.112,8.78,29.783,6.768,6.533,7.174,31.286,163.482,11.076,477.949,4.328,113.059,4.235,24.047,64.504,19.653,0.641,210.205,411.762,105.203,9.486,5.608,109.67,3.149
10.092,17.736,37.372,2.133,5.997,58.271,7.362,1.745,4.667,8.314,16.916,8.911,47.466,26.431,11.706,4.219,16.783,12.248,19.284,5.984,19,5.471,65.362,70.71,49.56,0.566,19.07,40.172,3.211,33.567,23.408,11.914,0.8,20.816,7.274,8.406,27.605,10.05,18.031,11.159,2.637,205.999,215.643,52.082,59.633,210.184,9.227,20.716,45.35,9.165,301.419,8.395,3,6.026,408.813,0.892,3.125,9.902
123.518,15.683,2.746,24.798,10.466,26.771,20.507,15.09,7.539,70.561,31.918,20.683,12.491,0.689,1.225,7.843,11.004,11.358,16.335,2.934,5.854,55.885,44.364,36.247,57.826,1.286,104.511,40.105,12.27,28.167,21.605,5.445,13.221,22.741,20.634,11.706,38.106,31.888,16.514,29.527,179.474,202.77,78.55,23.14,53.058,340.036,24.143,116.065,18.006,28.231,302.271,602.321,3.546,10.235,11.968,10.746,223.565,109.129
19.078,47.339,0.971,3.093,16.818,1.79,41.512,21.723,10.342,1.426,27.475,19.394,63.131,19.026,72.827,6.523,18.959,38.036,9.628,23.469,1.146,38.035,3.872,3.025,31.106,16.1,22.29,7.236,49.688,52.653,26.341,49.031,47.619,23.48,22.146,17.324,29.759,77.927,1.397,27.156,815.149,122.55,23.118,1.214,6.596,1.256,215.915,3.399,1.255,85.479,401.626,11.939,113.819,3.428,11.047,209.973,100.849,317.538
70.586,229.376,19.509,94.676,6.759,5.85,5.205,14.972,7.373,11.638,6.341,28.728,33.546,10.799,16.747,6.953,17.856,49.635,0.444,4.37,15.271,9.26,37.59,1.397,38.579,40.75,20.167,9.165,6.827,3.477,20.303,15.612,69.58,26.081,20.552,2.531,4.086,47.495,1.811,6.904,614.28,37.522,164.384,143.308,7.88,9.888,115.501,21.74,2.98,9.582,201.314,702.025,4.344,303.34,6.217,18.784,12.651,108.243
